key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	catalogNumber	institutionCode	locality	gbifID	collectionCode	occurrenceID	typeStatus	modified	references	datasetID	identifier	scientificNameID	bibliographicCitation	sex	institutionKey	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification
215952760	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.843+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117697	1	54	354	9477065	2013	2117630	2117697	2117697	Nymphon tubiferum Stock, 1978	Nymphon tubiferum Stock, 1978	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tubiferum	Nymphon	tubiferum	SPECIES	ACCEPTED	NE	47.7267	-8.125	1085.0	0.0	{}	1973	10	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.843+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '215952760'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	101281	Ifremer	Golfe de Gascogne	215952760	Biocean	215952760															
811997053	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:48.475+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117697	1	54	354	9477065	2013	2117630	2117697	2117697	Nymphon tubiferum Stock, 1978	Nymphon tubiferum Stock, 1978	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tubiferum	Nymphon	tubiferum	SPECIES	ACCEPTED	NE	47.7267	-8.125	1085.0	0.0	{}	1973	10	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:48.475+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811997053'}]	[]	[]	[]	False	CABIOCH Louis	STOCK Jan	WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE	101281	Ifremer	Golfe de Gascogne	811997053	bio_dba	811997053															
4055736952	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:46.855+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117697	1	54	354	9477065	2013	2117630	2117697	2117697	Nymphon tubiferum Stock, 1978	Nymphon tubiferum Stock, 1978	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tubiferum	Nymphon	tubiferum	SPECIES	ACCEPTED	NE	40.55	-9.4	740.0		{}	1972	9		1972-09			['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:06:46.855+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1160'}]	[]	[]	[]	True			WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	sm_id_1160	WoRMS Editorial Board	Atlantic Ocean	4055736952	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1160	HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1160	https://marineinfo.org/id/dataset/5184	WoRMS Editorial Board:WoRMS type localities:sm_id_1160	urn:lsid:marinespecies.org:taxname:134713	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon tubiferum</i> Stock, 1978. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134713								
2434364502	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:30.766+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1318/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1318_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1318/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2117697	1	54	354	9477065	2013	2117630	2117697	2117697	Nymphon tubiferum Stock, 1978	Nymphon tubiferum Stock, 1978	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tubiferum	Nymphon	tubiferum	SPECIES	ACCEPTED	NE					{}	1972	9		1972-09-01/1972-09-30	245.0	274.0	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:30.766+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1318@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1318_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1318/format/large'}]	[]	[]	True				Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1318			2434364502	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1318	HOLOTYPE	2020-04-03T00:00:00.000+00:00			ZMA.PYC.P.1318@CRS			MALE	0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	Sep. 1972	Animalia
