key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	habitat	scientificNameID	locality	identificationVerificationStatus	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimIdentification	catalogNumber	institutionCode	identificationRemarks	occurrenceRemarks	typeStatus	modified	references	datasetID	bibliographicCitation	institutionKey	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	sex	otherCatalogNumbers	dynamicProperties
3696581980	2931765e-0682-4a38-85eb-032964cc3792	c3ad790a-d426-4ac1-8e32-da61f81f0117	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a9c3f3b6-1f98-49c3-ba50-7e6aa1c9de59	c3ad790a-d426-4ac1-8e32-da61f81f0117	US	EML	2024-07-02T10:01:43.848+00:00	2024-07-02T10:03:43.377+00:00	118	{}	PRESERVED_SPECIMEN	3.0	PRESENT	2117947	1	54	354	9477065	6314	2117918	2117947	2117947	Austrodecus conifer Stock, 1991	Austrodecus conifer Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus conifer	Austrodecus	conifer	SPECIES	ACCEPTED	NE	42.66	-11.59	680.0	5.0	{}	1987	10	19	1987-10-19	292	292	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'REFERENCES_URI_INVALID', 'INSTITUTION_MATCH_NONE']	2024-07-02T10:03:43.377+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'SeamountsOnline_urn:lsid:marinespecies.org:taxname:134637_24256'}]	[]	[]	[]	False	Jan H. Stock	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	NORTH_AMERICA	SCSD_SeamountsOnline_Galicia_Bank_537853	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134637_24256	benthic/near bottom	urn:lsid:marinespecies.org:taxname:134637	Galicia Bank	Validated	Station DW111	SeamountsOnline	3696581980	SeamountsOnline_urn:lsid:marinespecies.org:taxname:134637_24256	Austrodecus conifer Stock, 1991	24256	SCSD	WoRMS Match Type: exact	1 holotype and 2 paratypes | NA															
4055738369	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:03.801+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117947	1	54	354	9477065	6314	2117918	2117947	2117947	Austrodecus conifer Stock, 1991	Austrodecus conifer Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus conifer	Austrodecus	conifer	SPECIES	ACCEPTED	NE	42.65	-11.59	680.0	5.0	{}	1987	10	19	1987-10-19	292	292	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:03.801+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1738'}]	[]	[]	[]	True		WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1738		urn:lsid:marinespecies.org:taxname:134637	Atlantic Ocean			WoRMS type localities	4055738369	WoRMS Editorial Board:WoRMS type localities:sm_id_1738		sm_id_1738	WoRMS Editorial Board			HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1738	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Austrodecus conifer</i> Stock, 1991. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134637										
2434402021	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:44.923+00:00	393	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117947	1	54	354	9477065	6314	2117918	2117947	2117947	Austrodecus conifer Stock, 1991	Austrodecus conifer Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus conifer	Austrodecus	conifer	SPECIES	ACCEPTED	NE	42.665	-11.596667			{}	1987	10	19	1987-10-19	292	292	['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-23T00:33:44.923+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3342@CRS'}]	[]	[]	[]	True	Stock J.H.	WGS84	Pycnogonida	ES	[]	[]	EUROPE	Spain	EUROPE		ZMA.PYC.3342@CRS						Chelicerata and Myriapoda	2434402021	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3342		ZMA.PYC.3342				PARATYPE	2019-03-08T00:00:00.000+00:00				0e919a55-08d3-4bd2-aec1-200858fafd92	WholeOrganism (wet specimen)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	19 okt 1987	Animalia|Austrodecidae			
1056337581	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.849+00:00	391	{}	PRESERVED_SPECIMEN	10.0	PRESENT	2117947	1	54	354	9477065	6314	2117918	2117947	2117947	Austrodecus conifer Stock, 1991	Austrodecus conifer Stock, 1991	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus conifer	Austrodecus	conifer	SPECIES	ACCEPTED	NE	25.4333	-16.1736	890.0		{}	1972	7	21	1972-07-21	203	203	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:11.849+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3665751'}]	[]	[]	[]	False	Dr Roger Bamber	WGS84	Pycnogonida	EH	[]	[]	AFRICA	Western Sahara	EUROPE		3665751					Station 7984	ZOO	1056337581	c5779d78-e3ab-4678-92d8-a82dbe5609b0		1998.954-963	NHMUK								1d808a7c-1f9e-4379-9616-edb749ecf10e						Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Stiripasterida; Austrodecidae	FEMALE	NHMUK:ecatalogue:3665751	"{""associatedMediaCount"": null, ""barcode"": ""010984640"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304586000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Austrodecus conifer Stock, 1991"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056337581"", ""gbifIssue"": [""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"
