key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	scientificNameID	institutionID	locality	collectionCode	gbifID	occurrenceID	verbatimIdentification	catalogNumber	institutionCode	locationID	higherClassification	collectionID	locationRemarks	stateProvince	verbatimEventDate	county	verbatimLocality	verbatimDepth	sex	higherGeography	typeStatus	modified	dateIdentified	nomenclaturalCode	fieldNumber	language	type	occurrenceRemarks
4418910414	6d40a388-57c4-4e7e-a794-6d6502c225c7	493fe050-055d-11d8-b84f-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-26T21:26:59.394+00:00	2024-03-26T21:28:12.353+00:00	26	NHMLA_DISCO | DigInTCN	{}	MATERIAL_SAMPLE	1.0	PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE	33.701683	-118.291583	10.0	13.5	1.5	NORTH_AMERICA	{}	North Pacific Ocean	2019	8	20.0	2019-08-20	232.0	232.0	['COORDINATE_ROUNDED']	2024-03-26T21:28:12.353+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1BA14E6E-4246-4746-B942-37D70FCEEBEF'}]	[]	[]	[]	2fc908ba-e775-49e2-bffe-6b9041c3b70f	6ee7b3bc-bc1c-443f-b74f-5c3d833a4152	False	LAUOE	CSUF Whaler|S. Wiedrick|G. Paulay	D. Cadien	Generally fixed and preserved in 95% ethanol, some specimens in formalin	SCUBA, hand, hand dredge, rock hammer	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	1BA14E6E-4246-4746-B942-37D70FCEEBEF	urn:lsid:marinespecies.org:taxname:239707	urn:lsid:biocol.org:col:34802	California, Los Angeles County, Point Fermin, dropoff	MBC	4418910414	1BA14E6E-4246-4746-B942-37D70FCEEBEF	Nymphon heterodenticulatum	LACM:DISCO:16210	LACM	5E93C76A-BF11-4E9C-8E49-5282754C72BD	Animalia | Arthropoda | Chelicerata | Pycnogonida | Pantopoda | Nymphonidae | Nymphon	urn:uuid:3f7f32da-cb96-4064-919e-8118eac80047																
4418911825	6d40a388-57c4-4e7e-a794-6d6502c225c7	493fe050-055d-11d8-b84f-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-26T21:26:59.394+00:00	2024-03-26T21:28:13.585+00:00	26	NHMLA_DISCO | DigInTCN	{}	MATERIAL_SAMPLE	2.0	PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE	33.7766	-118.4307	10.0	9.0	2.0	NORTH_AMERICA	{}	North Pacific Ocean	2019	8	25.0	2019-08-25	237.0	237.0	[]	2024-03-26T21:28:13.585+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '68991526-8E5B-44EE-BD68-572C4F698D1C'}]	[]	[]	[]	2fc908ba-e775-49e2-bffe-6b9041c3b70f	6ee7b3bc-bc1c-443f-b74f-5c3d833a4152	False	LAUOE	Giant Stride|K. Morris|Z. Gold|S. Wiedrick|G. Paulay|J. Whelpley|M. Bemis	D. Cadien	Generally fixed and preserved in 95% ethanol, some specimens in formalin	SCUBA, hand, hand dredge, rock hammer	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	68991526-8E5B-44EE-BD68-572C4F698D1C	urn:lsid:marinespecies.org:taxname:239707	urn:lsid:biocol.org:col:34802	California, Los Angeles County, Palos Verdes Peninsula, wreck of Dominator Reef	MBC	4418911825	68991526-8E5B-44EE-BD68-572C4F698D1C	Nymphon heterodenticulatum	LACM:DISCO:16808	LACM	B7AECA56-C5E1-4721-B5B8-9871CB2778CC	Animalia | Arthropoda | Chelicerata | Pycnogonida | Pantopoda | Nymphonidae | Nymphon	urn:uuid:3f7f32da-cb96-4064-919e-8118eac80047	60°F bottom, 70°F surface, horizontal visibility 15 ft.															
4418911794	6d40a388-57c4-4e7e-a794-6d6502c225c7	493fe050-055d-11d8-b84f-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-03-26T21:26:59.394+00:00	2024-03-26T21:28:13.574+00:00	26	NHMLA_DISCO | DigInTCN	{}	MATERIAL_SAMPLE	1.0	PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE	33.724552	-118.274745	10.0	0.5	0.0	NORTH_AMERICA	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.19_1', 'name': 'Los Angeles'}}	North Pacific Ocean	2019	8	25.0	2019-08-25	237.0	237.0	[]	2024-03-26T21:28:13.574+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '759C0F52-7D30-466F-9A5C-3ECF8EC06893'}]	[]	[]	[]	2fc908ba-e775-49e2-bffe-6b9041c3b70f	6ee7b3bc-bc1c-443f-b74f-5c3d833a4152	False	LAUOE	N.D. Pentcheff	D. Cadien	Generally fixed and preserved in 95% ethanol, some specimens in formalin	paint scraper	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	759C0F52-7D30-466F-9A5C-3ECF8EC06893	urn:lsid:marinespecies.org:taxname:239707	urn:lsid:biocol.org:col:34802	California, Los Angeles County, Port of Los Angeles, AltaSea floating dock	MBC	4418911794	759C0F52-7D30-466F-9A5C-3ECF8EC06893	Nymphon heterodenticulatum	LACM:DISCO:17057	LACM	6F6A87A9-FC75-40AA-B4CB-8E49A43C52CE	Animalia | Arthropoda | Chelicerata | Pycnogonida | Pantopoda | Nymphonidae | Nymphon	urn:uuid:3f7f32da-cb96-4064-919e-8118eac80047	for public event on tall ship															
4104016024	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:31.942+00:00	57		{}	PRESERVED_SPECIMEN		PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE	33.845833	-118.398889				NORTH_AMERICA	{}		1975	2		1975-02			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:31.942+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'bcffd0d5-308f-4be9-b1e9-e51e978cd730'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False		Dale Straughan		1 Fluid		WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	bcffd0d5-308f-4be9-b1e9-e51e978cd730			Los Angeles County, California, USA	IZ	4104016024	bcffd0d5-308f-4be9-b1e9-e51e978cd730		688736	SBMNH					California	1975-02	Los Angeles County	King Harbor	depth unknown										
1317716943	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:04.793+00:00	395		{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE				146.0	0.0		{}	North Pacific Ocean	1938	9	17.0	1938-09-17	260.0	260.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:04.793+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/316bec763-5dbc-47cb-bb85-90ed5c19c26c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology		Hedgpeth, J. W.	Alcohol (Ethanol)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/316bec763-5dbc-47cb-bb85-90ed5c19c26c		urn:lsid:biocol.org:col:34871	Channel Islands, Santa Catalina Island, Off Avalon	IZ	1317716943	http://n2t.net/ark:/65665/316bec763-5dbc-47cb-bb85-90ed5c19c26c		USNM 85507	USNM	CS 30	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		California	17 SEP 1938				FEMALE	North Pacific Ocean, United States, California	PARATYPE	2013-01-11T15:38:00.000+00:00						
609398416	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.733+00:00	380		{}	PRESERVED_SPECIMEN		PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE				146.3		NORTH_AMERICA	{}		1938	9	17.0	1938-09-17	260.0	260.0	[]	2024-07-22T23:00:00.733+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:18477'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	True		Zaca	Joel W. Hedgpeth	Fluid-75% EtOH(1)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:18477		http://grscicoll.org/institution/california-academy-sciences	Channel Islands, Santa Catalina Island, off Avalon	IZ	609398416	urn:catalog:CAS:IZ:18477		18477	CAS	060b8cde-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Nymphonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		California	17 Sep 1938					North America, North Pacific Ocean, United States	HOLOTYPE		1941-01-01T00:00:00	ICZN	039803	en	Physical Object	Spec. notes: 1 female spec.; NOTES:formerly Ty151, SNHM 3215
609398417	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.265+00:00	380		{}	PRESERVED_SPECIMEN		PRESENT	2117640	1	54	354	9477065	2013	2117630	2117640	2117640	Nymphon heterodenticulatum Hedgpeth, 1941	Nymphon heterodenticulatum Hedgpeth, 1941	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon heterodenticulatum	Nymphon	heterodenticulatum	SPECIES	ACCEPTED	NE				146.3		NORTH_AMERICA	{}		1938	9	17.0	1938-09-17	260.0	260.0	[]	2024-07-22T23:00:00.265+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:18478'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	True		Zaca	Joel W. Hedgpeth	Fluid-75% EtOH(1)			Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:18478		http://grscicoll.org/institution/california-academy-sciences	Channel Islands, Santa Catalina Island, off Avalon	IZ	609398417	urn:catalog:CAS:IZ:18478		18478	CAS	060b8cde-2598-11ed-aace-005056be1b7a	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Nymphonoidea, Nymphonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470		California	17 Sep 1938					North America, North Pacific Ocean, United States	PARATYPE		1941-01-01T00:00:00	ICZN	039804	en	Physical Object	Spec. notes: 1 female spec.; NOTES:formerly Ty81, SNHM 3216
