key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	gbifID	collectionCode	occurrenceID	verbatimDepth	depth	depthAccuracy	continent	higherGeography	locality	type	typeStatus	references	datasetID	scientificNameID	bibliographicCitation
2237547003	ead6339f-39f8-46be-b059-d1c48d88ab29	a8144f37-5ff7-4137-9400-94b5b2ea4ec4	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '379a0de5-f377-4661-9a30-33dd844e7b9a']	c4e83f8a-f24c-4573-a197-f085ca242917	64795dcb-ad74-41b3-95e5-cc52ba754776	NO	EML	2024-07-24T12:02:01.000+00:00	2024-07-24T12:02:39.583+00:00	2098	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117269	1	54	354	9477065	2014	2117211	2117269	2117269	Pycnogonum sivertseni Stock, 1955	Pycnogonum sivertseni Stock, 1955	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum sivertseni	Pycnogonum	sivertseni	SPECIES	ACCEPTED	NE	-37.1667	-12.5	100000.0	{}	1938.0	2.0	8.0	1938-02-08	39.0	39.0	['COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2006-01-30T00:00:00.000+00:00	2024-07-24T12:02:39.583+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:uuid:9A08BEBA-EDBD-4D58-A0E9-ED0E219EEF5F'}]	[]	[]	[]	aa1e5367-c95e-493f-88cc-a34ccfbf4b36	be608774-b255-4c8f-90f3-6b6f374c4579	False	Tristan da Cunha archipelago (Marine bunndyr)	Erling Sivertsen	J.H. Stock	Ethanol	WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	EUROPE	urn:uuid:9A08BEBA-EDBD-4D58-A0E9-ED0E219EEF5F	WET-57222	NTNU-VM	2237547003	MI	urn:uuid:9A08BEBA-EDBD-4D58-A0E9-ED0E219EEF5F	0 m											
1211005663	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.562+00:00	245	{}	HUMAN_OBSERVATION		PRESENT	2117269	1	54	354	9477065	2014	2117211	2117269	2117269	Pycnogonum sivertseni Stock, 1955	Pycnogonum sivertseni Stock, 1955	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum sivertseni	Pycnogonum	sivertseni	SPECIES	ACCEPTED	NE	-37.41944	-12.477778		{'level0': {'gid': 'SHN', 'name': 'Saint Helena, Ascension and Tris'}, 'level1': {'gid': 'SHN.3_1', 'name': 'Tristan da Cunha'}, 'level2': {'gid': 'SHN.3.1_1', 'name': 'Tristan da Cunha'}}	1937.0			1937			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']		2024-01-24T19:32:48.562+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'BAS_Intertidal_92'}]	[]	[]	[]			False		Norwegian Expedition 1937-38			WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	ANTARCTICA	BAS_Intertidal_92			1211005663		BAS_Intertidal_92		0.0	0.0	AFRICA	Tristan da Cunha	Tristan da Cunha	Unknown					
4055769487	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:13.032+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117269	1	54	354	9477065	2014	2117211	2117269	2117269	Pycnogonum sivertseni Stock, 1955	Pycnogonum sivertseni Stock, 1955	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum sivertseni	Pycnogonum	sivertseni	SPECIES	ACCEPTED	NE	-40.39	-9.96		{}	1930.0	5.0	18.0	1930-05-18	138.0	138.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'DEPTH_MIN_MAX_SWAPPED', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:13.032+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2241'}]	[]	[]	[]			False					WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2241	sm_id_2241	WoRMS Editorial Board	4055769487	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_2241		121.5	19.5	AFRICA		Atlantic Ocean		HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=2241	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239871	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pycnogonum sivertseni</i> Stock, 1955. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239871
318009826	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:21.818+00:00	124	{}	OCCURRENCE		PRESENT	2117269	1	54	354	9477065	2014	2117211	2117269	2117269	Pycnogonum sivertseni Stock, 1955	Pycnogonum sivertseni Stock, 1955	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum sivertseni	Pycnogonum	sivertseni	SPECIES	ACCEPTED	NE	-37.3	-12.7		{'level0': {'gid': 'SHN', 'name': 'Saint Helena, Ascension and Tris'}, 'level1': {'gid': 'SHN.3_1', 'name': 'Tristan da Cunha'}, 'level2': {'gid': 'SHN.3.1_1', 'name': 'Tristan da Cunha'}}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:21.818+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34321'}]	[]	[]	[]			False					WGS84	Pycnogonida	SH	[]	[]	AFRICA	Saint Helena, Ascension and Tristan da Cunha	EUROPE		34321	BAS	318009826	SOMBASE Pycnogonids					AFRICA								
