key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	continent	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	verbatimCoordinateSystem	identifiedBy	sex	individualCount	depth	depthAccuracy	higherGeography	modified	datasetName	preparations	rightsHolder	institutionID	nomenclaturalCode	locality	fieldNumber	language	type	locationID	ownerInstitutionCode	higherClassification	typeStatus
1100790077	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:06.432+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-33.53197	151.41596	1e-05	100.0	OCEANIA	New South Wales	{}	2007.0	5.0	6.0	2007-05-06	126.0	126.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:06.432+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '31376525-71b6-47d4-aa5b-53ca51c51d44'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288798|urn:catalog:AM:Invertebrates - Marine & Other:P.80436	Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine	airlift on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116655	31376525-71b6-47d4-aa5b-53ca51c51d44	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	Cape Three Points, south east of Third Point	Invertebrates - Marine & Other	1100790077	31376525-71b6-47d4-aa5b-53ca51c51d44	P.80436	ecatalogue.LocCollectionEventLocal: [NSW 3159] Australia, New South Wales, Cape Three Points, south east of Third Point (33° 31' 55 S, 151° 24' 57 E) 06/05/2007 - 06/05/2007, airlift on SCUBA, Field Collected - Aquatic, Marine Invertebrates (Collections) Umina 2007;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002																					
1100790191	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:26.893+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-33.53694	151.4	1e-05	1000.0	OCEANIA	New South Wales	{}	2007.0	5.0	3.0	2007-05-03	123.0	123.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:26.893+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5dbad6f4-a020-4b77-8a86-dcee96de2e2e'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288792|urn:catalog:AM:Invertebrates - Marine & Other:P.80430	Attwood, B. Kathryn|Australian Museum|Invertebrates, Marine	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116649	5dbad6f4-a020-4b77-8a86-dcee96de2e2e	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:100m-1km}	Maitland Bay, north east of East Reef	Invertebrates - Marine & Other	1100790191	5dbad6f4-a020-4b77-8a86-dcee96de2e2e	P.80430	ecatalogue.LocCollectionEventLocal: [NSW 3087] Australia, New South Wales, Maitland Bay, north east of East Reef (33° 32' 13 S, 151° 24' E) 03/05/2007 - 03/05/2007, hand collected on SCUBA, Field Collected - Aquatic, Marine Invertebrates (Collections) Umina 2007;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002	100m-1000m																				
1100790135	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:18:50.962+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.62854	152.3155	1e-05	100.0	OCEANIA	New South Wales	{}	2006.0	3.0	13.0	2006-03-13	72.0	72.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:18:50.962+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '04f9213f-d875-4f68-b3b7-b13f23ec52ea'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288728|urn:catalog:AM:Invertebrates - Marine & Other:P.80409	Attwood, B. Kathryn|Australian Museum|Invertebrates, Marine	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116636	04f9213f-d875-4f68-b3b7-b13f23ec52ea	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north east of Port Stephens, Broughton Island, south west side of Looking Glass Isle, rock reef	Invertebrates - Marine & Other	1100790135	04f9213f-d875-4f68-b3b7-b13f23ec52ea	P.80409	ecatalogue.LocCollectionEventLocal: [NSW 2980] Australia, New South Wales, north east of Port Stephens, Broughton Island, south west side of Looking Glass ... (32° 37' 43 S, 152° 18' 56 E) 13/03/2006 - 13/03/2006, hand collected on SCUBA, Field Collected - Aquatic, Marine Invertebrates Co;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002																					
1100790103	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:20.254+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.62854	152.3155	1e-05	100.0	OCEANIA	New South Wales	{}	2006.0	3.0	13.0	2006-03-13	72.0	72.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:20.254+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5e05b790-8416-4020-b6ef-a836e177ccbd'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1288696|urn:catalog:AM:Invertebrates - Marine & Other:P.80398	Springthorpe, Roger Tenison|Australian Museum|Invertebrates, Marine	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116620	5e05b790-8416-4020-b6ef-a836e177ccbd	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	south west side of Looking Glass Isle, Broughton Island, north east of Port Stephens	Invertebrates - Marine & Other	1100790103	5e05b790-8416-4020-b6ef-a836e177ccbd	P.80398	ecatalogue.LocCollectionEventLocal: [NSW 2965] Australia, New South Wales, south west side of Looking Glass Isle, Broughton Island, north east of Port Step... (32° 37' 43 S, 152° 18' 56 E) 13/03/2006 - 13/03/2006, hand collected on SCUBA, Field Collected - Aquatic, Marine Invertebrates Co;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002																					
2973667678	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:50.784+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.61804	152.33499	1e-05	100.0	OCEANIA	New South Wales	{}	2006.0	3.0	11.0	2006-03-11	70.0	70.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:50.784+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '88f1f734-5fea-4994-9234-f9a6a06a6839'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:2464692|urn:catalog:AM:Invertebrates - Marine & Other:P.104536		human dredge by hand on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116623	88f1f734-5fea-4994-9234-f9a6a06a6839	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north east of Port Stephens, north east side of Little Broughton Island	Invertebrates - Marine & Other	2973667678	88f1f734-5fea-4994-9234-f9a6a06a6839	P.104536	ecatalogue.LocCollectionEventLocal: [NSW 2928] Australia, New South Wales, north east of Port Stephens, north east side of Little Broughton Island (32° 37' 05 S, 152° 20' 06 E) 11/03/2006 - 11/03/2006, human dredge by hand on SCUBA, Field Collected - Aquatic, Marine Invertebrates Collecti;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002		Arango, Dr Claudia - Queensland Museum																			
2973667683	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:51.069+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.70638	152.23082	1e-05	100.0	OCEANIA	New South Wales	{}	2006.0	3.0	14.0	2006-03-14	73.0	73.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:20:51.069+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8a495efa-7c44-4e7c-a4f5-9700731d1b4b'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:2464656|urn:catalog:AM:Invertebrates - Marine & Other:P.104500		airlift on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1116631	8a495efa-7c44-4e7c-a4f5-9700731d1b4b	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	north east side of Boondelbah Island, east of Port Stephens	Invertebrates - Marine & Other	2973667683	8a495efa-7c44-4e7c-a4f5-9700731d1b4b	P.104500	ecatalogue.LocCollectionEventLocal: [NSW 3003] Australia, New South Wales, north east side of Boondelbah Island, east of Port Stephens (32° 42' 23 S, 152° 13' 51 E) 14/03/2006 - 14/03/2006, airlift on SCUBA, Field Collected - Aquatic, Marine Invertebrates Collection Management Port Stephe;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002		Arango, Dr Claudia - Queensland Museum																			
1100783997	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:21:08.984+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-30.00833	153.25622	1e-05	1000.0	OCEANIA	New South Wales	{}	2005.0	4.0	29.0	2005-04-29	119.0	119.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:21:08.984+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e998720c-7c11-4f02-84c9-ec558e874c00'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1197900|urn:catalog:AM:Invertebrates - Marine & Other:P.73458	Keable, Stephen John|Australian Museum|Invertebrates, Marine	hand collected on SCUBA	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1090319	e998720c-7c11-4f02-84c9-ec558e874c00	Pycnogonum carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:100m-1km}	Chopper Rock, north west of North West Solitary Island	Invertebrates - Marine & Other	1100783997	e998720c-7c11-4f02-84c9-ec558e874c00	P.73458	ecatalogue.LocCollectionEventLocal: [NSW 2780] Australia, New South Wales, Chopper Rock, north west of North West Solitary Island (30° 00' 30 S, 153° 15' 22 E) 29/04/2005 - 29/04/2005, Keable, Dr Stephen John - Australian Museum - Marine Invertebrates(Collector), hand collected on SCUBA,;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002			FEMALE																		
1100784115	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:47.003+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2019-01-01T00:00:00	-32.21083	152.56832	1e-05	100.0	OCEANIA	New South Wales	{}	2003.0	3.0	18.0	2003-03-18	77.0	77.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:47.003+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a3df717b-3357-4195-88c8-0fe50e0ca277'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1198117|urn:catalog:AM:Invertebrates - Marine & Other:P.73499	Australian Museum party	hand collected on scuba	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1090422	a3df717b-3357-4195-88c8-0fe50e0ca277	Pycnogonum (Nulloviger) carinatum Staples, 2002	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/8/12,verbatimUncertainty:10m-100m}	Forster, outer Latitude Rock	Invertebrates - Marine & Other	1100784115	a3df717b-3357-4195-88c8-0fe50e0ca277	P.73499	ecatalogue.LocCollectionEventLocal: [NSW 2167] Australia, New South Wales, Forster, outer Latitude Rock (32° 12' 39 S, 152° 34' 06 E) 18/03/2003 - 18/03/2003, hand collected on scuba, Marine Invertebrate Collection Management Trip March 2003;	AM	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum	Staples, 2002		Arango, Dr Claudia - Queensland Museum	MALE																		
1272743155	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:25.724+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2001-01-01T00:00:00	-38.3	144.67			OCEANIA	Victoria	{}	1998.0	3.0	31.0	1998-03-31	90.0	90.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:25.724+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3beb998d-ce88-4694-bdab-a5eb6f9b206d'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Museum Victoria|Plummer	Quadrat/scuba	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	WV 5	3beb998d-ce88-4694-bdab-a5eb6f9b206d		7000		Cheviot Beach, Point Nepean	Invertebrates	1272743155	3beb998d-ce88-4694-bdab-a5eb6f9b206d	J48806		NMV	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum			D A. Staples - Museum Victoria (Sciences)	FEMALE	2.0	4.25	0.75	Australia|Victoria	2021-01-13T09:38:00.000+00:00	WV	Wet|ethanol 70%	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	Cheviot Beach, Point Nepean	WV 5	en	PhysicalObject	WV 5	NMV	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Pycnogonidae	
1272743102	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:30.984+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2001-01-01T00:00:00	-37.8225	148.79			OCEANIA	Victoria	{}	1998.0	4.0	15.0	1998-04-15	105.0	105.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:30.984+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '512784b5-6594-4f7f-bd8b-e1b748d1ac40'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Museum Victoria|Plummer	Quadrat/scuba	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	WV 11	512784b5-6594-4f7f-bd8b-e1b748d1ac40		7000		Beware Reef, near Cape Conran	Invertebrates	1272743102	512784b5-6594-4f7f-bd8b-e1b748d1ac40	J48800		NMV	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum			D A. Staples - Museum Victoria (Sciences)	MALE	1.0	5.5	0.5	Australia|Victoria	2023-03-15T15:50:00.000+00:00	WV	Wet|ethanol 70%	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	Beware Reef, near Cape Conran	WV 11	en	PhysicalObject	WV 11	NMV	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Pycnogonidae	HOLOTYPE
1272743164	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:32.921+00:00	381	{}	PRESERVED_SPECIMEN	PRESENT	2117227	1	54	354	9477065	2014	2117211	2117227	2117227	Pycnogonum carinatum Staples, 2002	Pycnogonum carinatum Staples, 2002	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum carinatum	Pycnogonum	carinatum	SPECIES	ACCEPTED	NE	2001-01-01T00:00:00					OCEANIA	Victoria	{}	1992.0	3.0	20.0	1992-03-20	80.0	80.0	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-02T06:37:32.921+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '79d2cff2-0688-4a08-a65b-33f090d16cf1'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	False		Staples, D.A.|Museum Victoria (Sciences)	SCUBA		Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		79d2cff2-0688-4a08-a65b-33f090d16cf1		7000		Queenscliff, Port Phillip Bay	Invertebrates	1272743164	79d2cff2-0688-4a08-a65b-33f090d16cf1	J48807		NMV	https://biodiversity.org.au/afd/taxa/6cc31e37-2d9e-4284-98bb-bc1a76c0bfdf	Pycnogonum carinatum			D A. Staples - Museum Victoria (Sciences)	MALE	1.0			Australia|Victoria	2019-10-30T14:53:00.000+00:00		Wet|ethanol 70%	Museums Victoria	urn:lsid:biocol.org:col:34978	ICZN	Queenscliff, Port Phillip Bay		en	PhysicalObject		NMV	Arthropoda | Cheliceriformes | Pycnogonida | Pantopoda | Pycnogonidae	
