key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1318820031	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:18.448+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117497	1	54	354	9477065	3254684	2117433	2117497	2117497	Pallenopsis truncatula Child, 1992	Pallenopsis truncatula Child, 1992	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis truncatula	Pallenopsis	truncatula	SPECIES	ACCEPTED	NE	-6.97	-80.73	80.0	0.0	SOUTH_AMERICA	Lambayeque	{}	South Pacific Ocean	South Pacific Ocean, Peru, Lambayeque	1966	9	6	1966-09-06	249	249	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-04-08T17:15:00.000+00:00	2024-07-02T12:37:18.448+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34788c99a-49e1-44c2-8b33-08bd383d8a44'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	NORTH_AMERICA	http://n2t.net/ark:/65665/34788c99a-49e1-44c2-8b33-08bd383d8a44	urn:lsid:biocol.org:col:34871	06 SEP 1966	unknown, from legacy	Lobos De Afuere Island	Degrees Minutes Seconds	IZ	1318820031	http://n2t.net/ark:/65665/34788c99a-49e1-44c2-8b33-08bd383d8a44	USNM 234570	USNM	756	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1321088728	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:15.387+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117497	1	54	354	9477065	3254684	2117433	2117497	2117497	Pallenopsis truncatula Child, 1992	Pallenopsis truncatula Child, 1992	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis truncatula	Pallenopsis	truncatula	SPECIES	ACCEPTED	NE	-6.97	-80.73	80.0	0.0	SOUTH_AMERICA	Lambayeque	{}	South Pacific Ocean	South Pacific Ocean, Peru, Lambayeque	1966	9	6	1966-09-06	249	249	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-04-08T17:15:00.000+00:00	2024-07-02T12:39:15.387+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3abe1f01e-c392-49ee-8bad-f9292f84657a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	PE	[]	[]	LATIN_AMERICA	Peru	NORTH_AMERICA	http://n2t.net/ark:/65665/3abe1f01e-c392-49ee-8bad-f9292f84657a	urn:lsid:biocol.org:col:34871	06 SEP 1966	unknown, from legacy	Lobos De Afuere Island	Degrees Minutes Seconds	IZ	1321088728	http://n2t.net/ark:/65665/3abe1f01e-c392-49ee-8bad-f9292f84657a	USNM 234571	USNM	756	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
