key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	sex	occurrenceRemarks	higherGeography	recordedBy	locality	individualCount	modified	collectionKey	island	verbatimLocality	collectionCode	collectionID	datasetName	locationID	waterBody	georeferenceProtocol	verbatimCoordinateSystem	higherClassification	otherCatalogNumbers	dynamicProperties	islandGroup	verbatimDepth	bibliographicCitation	datasetID	originalNameUsage	county	associatedReferences	identificationVerificationStatus	http://unknown.org/orders	nameAccordingTo	taxonID	http://unknown.org/language	references	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	geologicalContextID	informationWithheld	nomenclaturalCode	accessRights
3386516411	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.461+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-64.0483	-58.4648	305.0	757.0	30.0	ANTARCTICA	{}	2018.0	3.0	5.0	2018-03-05	64.0	64.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.461+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR17003a_0085_4_EBS_E_35'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	epibenthic sledge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr17003a.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR17003a	JR17003a_0085_4_EBS_E_35	urn:lsid:marinespecies.org:taxname:172858	https://ror.org/01rhff309	5/3/2018	LINESTRING (-58.4599 -64.0466, -58.4697 -64.05)	JR17003a_035	en	3386516411	JR17003a_0085_4_EBS_E_35	PhysicalObject	JR17003a_0085_4_EBS_E_35	BAS																																													
3386517075	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.815+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-74.6746	-29.4295	153.0	595.615	8.875		{}	2012.0	2.0	29.0	2012-02-29	60.0	60.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.815+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1230.10'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1230.10	urn:lsid:marinespecies.org:taxname:172858	https://ror.org/01rhff309	29/02/2012	LINESTRING (-29.42462 -74.67411, -29.43436 -74.67504)	JR275_85	en	3386517075	JR275_1230.10	PhysicalObject	JR275_1230.10	BAS	MALE	Larvae on both ovigers																																											
3386517336	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.959+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-74.6746	-29.4295	34.0	597.49	4.779999999999973		{}	2012.0	2.0	29.0	2012-02-29	60.0	60.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.959+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR275_1316.5'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr275.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR275	JR275_1316.5	urn:lsid:marinespecies.org:taxname:172858	https://ror.org/01rhff309	29/02/2012	LINESTRING (-29.43061 -74.67467, -29.42842 -74.67446)	JR275_88	en	3386517336	JR275_1316.5	PhysicalObject	JR275_1316.5	BAS	MALE																																												
1211006915	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.358+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-60.716667	-45.6		0.0	0.0	ANTARCTICA	{}	2008.0			2008			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-24T19:32:48.358+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_1356'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	ANTARCTICA		BAS_Intertidal_1356							1211006915	BAS_Intertidal_1356	Hard					Antarctic	Barnes et al 2009	Signy Island																																								
1211006918	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.361+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-67.570881	-68.120219		0.0	0.0	ANTARCTICA	{}	2005.0			2005			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-24T19:32:48.361+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_1351'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	ANTARCTICA		BAS_Intertidal_1351							1211006918	BAS_Intertidal_1351	Hard					Antarctic	Waller_PhD	Adelaide Island																																								
1211006945	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.360+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-67.594194	-68.242833		0.0	0.0	ANTARCTICA	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}	2005.0			2005			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-24T19:32:48.360+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_1352'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	ANTARCTICA		BAS_Intertidal_1352							1211006945	BAS_Intertidal_1352	Hard					Antarctic	Waller_PhD	Adelaide Island																																								
1211006908	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.359+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-67.595011	-68.249919		0.0	0.0	ANTARCTICA	{}	2005.0			2005			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-24T19:32:48.359+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_1353'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	ANTARCTICA		BAS_Intertidal_1353							1211006908	BAS_Intertidal_1353	Hard					Antarctic	Waller_PhD	Adelaide Island																																								
1211006941	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.359+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-67.5929	-68.341678		0.0	0.0		{}	2005.0			2005			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84']	2024-01-24T19:32:48.359+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_1354'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	ANTARCTICA		BAS_Intertidal_1354							1211006941	BAS_Intertidal_1354	Hard					Antarctic	Waller_PhD	Adelaide Island																																								
1211006933	6bf0f3b3-053d-435d-ac96-1074625b937c	fb10a11f-4417-41c8-be6a-13a5c8535122	['8534dd20-c368-4a1f-bdaf-e6b390710f89']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	AQ	EML	2023-01-07T22:57:25.986+00:00	2024-01-24T19:32:48.357+00:00	245		{}	HUMAN_OBSERVATION	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-67.568767	-68.129822		0.0	0.0	ANTARCTICA	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}	2005.0			2005			['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2024-01-24T19:32:48.357+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'BAS_Intertidal_1355'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	ANTARCTICA		BAS_Intertidal_1355							1211006933	BAS_Intertidal_1355	Hard					Antarctic	Waller_PhD	Adelaide Island																																								
1019678465	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.297+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1906', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Bouvier, 1906)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|207673', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'communis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24287', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia communis (Bouvier, 1906)'}]}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-62.99	-60.47667		30.0		ANTARCTICA	{}	1972.0	1.0	10.0	1972-01-10	10.0	10.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:40.297+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4209'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	Arnaud F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4209					ANTARCTIQUE CHILIENNE 1971-72/72-13 (Isla D.)		1019678465	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4209		2009-4209	MNHN					Ile de la Déception	1.0	2015-08-25T12:39:12.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Iles Shetland du Sud	Baie Foster	IU	10.15468/qgvvhd																																	
1019678437	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.296+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1906', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Bouvier, 1906)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|207672', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'communis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24287', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia communis (Bouvier, 1906)'}]}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-63.005	-60.52167		50.0		ANTARCTICA	{}	1969.0	12.0	19.0	1969-12-19	353.0	353.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:40.296+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4208'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	Arnaud F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4208					ANTARCTIQUE CHILIENNE 1969-70/70-23 (Isla D.)		1019678437	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4208		2009-4208	MNHN					Ile de la Déception	2.0	2016-06-29T17:13:09.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Iles Shetland du Sud	Baie Foster	IU	10.15468/qgvvhd																																	
1019678375	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:40.296+00:00	564		{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1906', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Achelia;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': '(Bouvier, 1906)', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|207669', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Achelia', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'communis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24287', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Achelia communis (Bouvier, 1906)'}]}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-62.46833	-59.65		225.0		ANTARCTICA	{'level0': {'gid': 'ATA', 'name': 'Antarctica'}}	1968.0	1.0	11.0	1968-01-11	11.0	11.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:40.296+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4205'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False	Arnaud F.			WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4205					ANTARCTIQUE CHILIENNE 1968-69/69-23		1019678375	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4205		2009-4205	MNHN					Ile Greenwich	1.0	2016-06-29T17:13:10.000+00:00	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Iles Shetland du Sud	Bahía Chile	IU	10.15468/qgvvhd																																	
4081182128	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.076+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-72.3048	170.2708	500.0	37.0	0.0		{}	1965.0	1.0	19.0	1965-01-19	19.0	19.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.076+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5c880e2a-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 1	Dredge, cone mesh with bag	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5c880e2a-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:172858			POINT (170.2708 -72.3048)		en	4081182128	5c880e2a-fa36-11e2-96b3-aa6f927c92a3		9345	NIWA Invertebrate Collection	MALE			NZOI							NIWA		NIWA Invertebrate Collection	E182																															
4081186737	4d0b1b2a-3209-49ce-bb93-7503e4868019	c58ac019-b413-4613-8772-39e57acbeb8e	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f0d34585-ddcb-4915-9332-6043585e831a	c58ac019-b413-4613-8772-39e57acbeb8e	NZ	EML	2023-06-07T18:53:24.650+00:00	2024-01-25T07:20:25.487+00:00	166		{}	PRESERVED_SPECIMEN	PRESENT	2118458	1	54	354	9477065	6313	2118396	2118458	2118458	Achelia communis (Bouvier, 1906)	Achelia communis (Bouvier, 1906)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia communis	Achelia	communis	SPECIES	ACCEPTED	NE	-67.6333	164.8333	500.0	187.0			{}	1965.0	1.0	30.0	1965-01-30	30.0	30.0	['CONTINENT_COORDINATE_MISMATCH', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_NONE']	2024-01-25T07:20:25.487+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '5d6e4bd8-fa36-11e2-96b3-aa6f927c92a3'}]	[]	[]	[]		False		Specimen(s), None = 1	Trawl, Agassiz small	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	OCEANIA		5d6e4bd8-fa36-11e2-96b3-aa6f927c92a3	urn:lsid:marinespecies.org:taxname:172858			POINT (164.8333 -67.6333)		en	4081186737	5d6e4bd8-fa36-11e2-96b3-aa6f927c92a3		9539	NIWA Invertebrate Collection				NZOI							NIWA		NIWA Invertebrate Collection	E203																															
