key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	waterBody	higherGeography	year	eventDate	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	higherClassification	collectionID
1318751254	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:21.234+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	FEMALE	2118538	1	54	354	9477065	6313	8293805	2118538	2118538	Prototrygaeus jordanae Child, 1990	Prototrygaeus jordanae Child, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Prototrygaeus	Prototrygaeus jordanae	Prototrygaeus	jordanae	SPECIES	ACCEPTED	NE	36.8267	-121.847	60.0	10.0	NORTH_AMERICA	California	{}	North Pacific Ocean	North Pacific Ocean, United States, California	1988	1988	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:37:21.234+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3447a8921-50ca-4270-bc73-e0aab7cc60e3'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	R. Jordan	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3447a8921-50ca-4270-bc73-e0aab7cc60e3	urn:lsid:biocol.org:col:34871	-- --- 1988	unknown, from legacy	Monterey Bay	Degrees Minutes Seconds	IZ	1318751254	http://n2t.net/ark:/65665/3447a8921-50ca-4270-bc73-e0aab7cc60e3	USNM 234510	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1318906860	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:11.757+00:00	395	{}	PRESERVED_SPECIMEN	350	PRESENT		2118538	1	54	354	9477065	6313	8293805	2118538	2118538	Prototrygaeus jordanae Child, 1990	Prototrygaeus jordanae Child, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Prototrygaeus	Prototrygaeus jordanae	Prototrygaeus	jordanae	SPECIES	ACCEPTED	NE	36.8267	-121.847	60.0	10.0	NORTH_AMERICA	California	{}	North Pacific Ocean	North Pacific Ocean, United States, California	1988	1988		['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:39:11.757+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/34b635228-7624-4c02-b363-d73104343c0b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	R. Jordan	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/34b635228-7624-4c02-b363-d73104343c0b	urn:lsid:biocol.org:col:34871	-- --- 1988	unknown, from legacy	Monterey Bay	Degrees Minutes Seconds	IZ	1318906860	http://n2t.net/ark:/65665/34b635228-7624-4c02-b363-d73104343c0b	USNM 234511	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1321459112	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:42.460+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2118538	1	54	354	9477065	6313	8293805	2118538	2118538	Prototrygaeus jordanae Child, 1990	Prototrygaeus jordanae Child, 1990	Animalia	Arthropoda	Pantopoda	Ammotheidae	Prototrygaeus	Prototrygaeus jordanae	Prototrygaeus	jordanae	SPECIES	ACCEPTED	NE	36.8267	-121.847	60.0	10.0	NORTH_AMERICA	California	{}	North Pacific Ocean	North Pacific Ocean, United States, California	1988	1988	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:39:42.460+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3bc3b9844-daf9-4cb4-8cce-df34f081c440'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	R. Jordan	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3bc3b9844-daf9-4cb4-8cce-df34f081c440	urn:lsid:biocol.org:col:34871	-- --- 1988	unknown, from legacy	Monterey Bay	Degrees Minutes Seconds	IZ	1321459112	http://n2t.net/ark:/65665/3bc3b9844-daf9-4cb4-8cce-df34f081c440	USNM 234509	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
