key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	coordinateUncertaintyInMeters	datasetID	eventID	originalNameUsage	county	identificationVerificationStatus	nameAccordingTo	taxonID	associatedReferences	http://unknown.org/orders	http://unknown.org/language
440013183	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:52.662+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1993', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Ascorhynchus;Eurycydidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1993', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|48151', 'http://rs.tdwg.org/dwc/terms/family': 'Eurycydidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Ascorhynchus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'miniscapus', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|10032', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Stock', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Ascorhynchus miniscapus Stock, 1993'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2118368	1	54	354	9477065	4338615	2118315	2118368	2118368	Ascorhynchus miniscapus Stock, 1993	Ascorhynchus miniscapus Stock, 1993	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus miniscapus	Ascorhynchus	miniscapus	SPECIES	ACCEPTED	NE	-11.895	-179.53833	410.0	10.0	{}	1992.0	5.0	29.0	1992-05-29	150.0	150.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-10-17T14:17:46.000+00:00	2024-07-24T12:24:52.662+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4649'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet, Métivier & Richer-IRD coll.	Stock	WGS84	Pycnogonida	WF	[]	[]	OCEANIA	Wallis and Futuna	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4649	2007-4649	MNHN	Banc Bayonnaise	MUSORSTOM 7/CP629	440013183	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2007-4649	10.15468/qgvvhd											
3846992957	6ed43f52-25d1-4d56-a821-63a8564b81f6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-23T18:06:52.356+00:00	2024-01-26T10:23:25.659+00:00	20	{}	HUMAN_OBSERVATION		PRESENT	2118368	1	54	354	9477065	4338615	2118315	2118368	2118368	Ascorhynchus miniscapus Stock, 1993	Ascorhynchus miniscapus Stock, 1993	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus miniscapus	Ascorhynchus	miniscapus	SPECIES	ACCEPTED	NE	-13.75548	-177.08021			{}								['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:23:25.659+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1a16fe7d-1d94-4f36-95c8-f48f46be2276'}]	[]	[]	[]			False			WGS84	Pycnogonida	WF	[]	[]	OCEANIA	Wallis and Futuna	EUROPE	1a16fe7d-1d94-4f36-95c8-f48f46be2276					3846992957		1a16fe7d-1d94-4f36-95c8-f48f46be2276		111214.0	B6BB40E7-FCE6-5E23-E053-5014A8C0B867	1a16fe7d-1d94-4f36-95c8-f48f46be2276	Ascorhynchus miniscapus Stock, 1993	Wallis et Futuna	Invalid	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	785067			
3935014409	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:36.718+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2118368	1	54	354	9477065	4338615	2118315	2118368	2118368	Ascorhynchus miniscapus Stock, 1993	Ascorhynchus miniscapus Stock, 1993	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus miniscapus	Ascorhynchus	miniscapus	SPECIES	ACCEPTED	NE	-13.75548	-177.08021			{}								['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:36.718+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1e897a61-4a79-4330-83ff-051f3b3d534c'}]	[]	[]	[]			False			WGS84	Pycnogonida	WF	[]	[]	OCEANIA	Wallis and Futuna	EUROPE	1e897a61-4a79-4330-83ff-051f3b3d534c					3935014409		1e897a61-4a79-4330-83ff-051f3b3d534c		111214.0	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	1e897a61-4a79-4330-83ff-051f3b3d534c	Ascorhynchus miniscapus Stock, 1993	Wallis et Futuna	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	785067	TaxREF	Pantopoda	
4547748126	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:28.047+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	2118368	1	54	354	9477065	4338615	2118315	2118368	2118368	Ascorhynchus miniscapus Stock, 1993	Ascorhynchus miniscapus Stock, 1993	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus miniscapus	Ascorhynchus	miniscapus	SPECIES	ACCEPTED	NE	-13.75548	-177.08021			{}								['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:28.047+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'dbda4a1d-911d-4537-b237-421285d08cd8'}]	[]	[]	[]			False			WGS84	Pycnogonida	WF	[]	[]	OCEANIA	Wallis and Futuna	EUROPE	dbda4a1d-911d-4537-b237-421285d08cd8					4547748126		dbda4a1d-911d-4537-b237-421285d08cd8		111214.0	EB6380B5-80AF-5935-E053-0514A8C08744	dbda4a1d-911d-4537-b237-421285d08cd8	Ascorhynchus miniscapus Stock, 1993	Wallis et Futuna	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	785067	TaxREF		fr | en
