key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	lifeStage	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID
1319473044	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:13.386+00:00	395	{}	PRESERVED_SPECIMEN	11	PRESENT	Larva	2117696	1	54	354	9477065	2013	2117630	2117696	2117696	Nymphon parasiticum Merton, 1906	Nymphon parasiticum Merton, 1906	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon parasiticum	Nymphon	parasiticum	SPECIES	ACCEPTED	NE	EUROPE	{}	North Atlantic Ocean, Mediterranean Sea	North Atlantic Ocean, Mediterranean Sea, Italy	1957	6	6	1957-06-06	157	157	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T11:59:00.000+00:00	2024-07-02T12:39:13.386+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3646d9d14-7bfc-45c0-8403-6923585d602f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Stock, Jan H., Zoological Museum Amsterdam	Alcohol (Ethanol)	Pycnogonida	IT	[]	[]	EUROPE	Italy	NORTH_AMERICA	http://n2t.net/ark:/65665/3646d9d14-7bfc-45c0-8403-6923585d602f	USNM 128191	urn:lsid:biocol.org:col:34871	06 JUN 1957	USNM	Bay Of Naples, Riveria De Chiaja	1319473044	IZ	http://n2t.net/ark:/65665/3646d9d14-7bfc-45c0-8403-6923585d602f	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
