key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	catalogNumber	institutionCode	locality	gbifID	collectionCode	occurrenceID	coordinateUncertaintyInMeters	typeStatus	modified	references	datasetID	identifier	scientificNameID	footprintWKT	bibliographicCitation
201119544	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.614+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.375	2.5983	4550.0	0.0	{}	1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.614+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201119544'}]	[]	[]	[]	False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	17784	Ifremer	Ride Walvis	201119544	Biocean	201119544									
201119550	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.615+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.38	2.6	4500.0	0.0	{}	1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201119550'}]	[]	[]	[]	False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	17817	Ifremer	Ride Walvis	201119550	Biocean	201119550									
201119554	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.615+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.8933	5.1117	5040.0	0.0	{}	1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.615+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '201119554'}]	[]	[]	[]	False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	17874	Ifremer	Ride Walvis	201119554	Biocean	201119554									
811996121	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.374+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.375	2.5983	4550.0	0.0	{}	1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:51.374+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811996121'}]	[]	[]	[]	False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	17784	Ifremer	Ride Walvis	811996121	bio_dba	811996121									
811996127	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.376+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.38	2.6	4500.0	0.0	{}	1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:51.376+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811996127'}]	[]	[]	[]	False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	17817	Ifremer	Ride Walvis	811996127	bio_dba	811996127									
811996131	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:51.383+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.8933	5.1117	5040.0	0.0	{}	1978	12	1	1978-12-01	335	335	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:51.383+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811996131'}]	[]	[]	[]	False	SIBUET Myriam	STOCK Jan	WGS84	Pycnogonida	[]	[]	EUROPE	17874	Ifremer	Ride Walvis	811996131	bio_dba	811996131									
4055770278	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:20.063+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117832	1	54	354	9477065	2013	2117630	2117832	2117832	Nymphon walvisense Stock, 1981	Nymphon walvisense Stock, 1981	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon walvisense	Nymphon	walvisense	SPECIES	ACCEPTED	NE	-33.41	2.59	4500.0		{}	1978	12	30	1978-12-30	364	364	['GEODETIC_DATUM_ASSUMED_WGS84', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:20.063+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2088'}]	[]	[]	[]	False			WGS84	Pycnogonida	[]	[]	EUROPE	sm_id_2088	WoRMS Editorial Board	Atlantic Ocean	4055770278	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_2088	3460.64	HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=2088	https://marineinfo.org/id/dataset/5184	WoRMS Editorial Board:WoRMS type localities:sm_id_2088	urn:lsid:marinespecies.org:taxname:239466	POLYGON ((2.6 -33.38, 2.6 -33.44, 2.58 -33.44, 2.58 -33.38, 2.6 -33.38))	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon walvisense</i> Stock, 1981. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239466
