key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	references	datasetID	scientificNameID	bibliographicCitation	associatedSequences	taxonConceptID	occurrenceRemarks	taxonID
1019678757	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:41.307+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1974', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Arnaud, 1974', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|219012', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'monnioti', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23264', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax monnioti Arnaud, 1974'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117963	1	54	354	9477065	2015	2117960	2117963	2117963	Rhynchothorax monnioti Arnaud, 1974	Rhynchothorax monnioti Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax monnioti	Rhynchothorax	monnioti	SPECIES	ACCEPTED	NE	37.275002	-24.783333	99.5	30.5	EUROPE	{}	1971.0	11.0	7.0	1971-11-07	311.0	311.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:22.000+00:00	2024-07-24T12:24:41.307+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4828'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	True	Boury-Esnault	Arnaud F.	WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4828	2009-4828	MNHN	Formigas	BIACORES/DP207	1019678757	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-4828	10.15468/qgvvhd								
4055740182	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:23.854+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117963	1	54	354	9477065	2015	2117960	2117963	2117963	Rhynchothorax monnioti Arnaud, 1974	Rhynchothorax monnioti Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax monnioti	Rhynchothorax	monnioti	SPECIES	ACCEPTED	NE	37.27	-24.78	99.5	30.5	EUROPE	{}	1971.0	11.0	7.0	1971-11-07	311.0	311.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'DEPTH_MIN_MAX_SWAPPED', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:23.854+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1398'}]	[]	[]	[]			True			WGS84	Pycnogonida	PT	[]	[]	EUROPE	Portugal	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1398	sm_id_1398	WoRMS Editorial Board	Atlantic Ocean		4055740182	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1398		http://www.marinespecies.org/aphia.php?p=specdetails&id=1398	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:134751	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Rhynchothorax monnioti</i> Arnaud, 1974. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134751				
790017818	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:38.710+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1974', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Rhynchothorax;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Arnaud, 1974', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|184642', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Rhynchothorax', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'monnioti', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|23264', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Rhynchothorax monnioti Arnaud, 1974'}]}	PRESERVED_SPECIMEN	10.0	PRESENT	2117963	1	54	354	9477065	2015	2117960	2117963	2117963	Rhynchothorax monnioti Arnaud, 1974	Rhynchothorax monnioti Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax monnioti	Rhynchothorax	monnioti	SPECIES	ACCEPTED	NE						{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2016-06-29T17:13:01.000+00:00	2024-07-24T12:24:38.710+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3539'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False		Arnaud F.		Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3539	2009-3539	MNHN			790017818	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3539	10.15468/qgvvhd								
4155186935	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230		17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:51:01.222+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT	2117963	1	54	354	9477065	2015	2117960	2117963	2117963	Rhynchothorax monnioti Arnaud, 1974	Rhynchothorax monnioti Arnaud, 1974	Animalia	Arthropoda	Pantopoda	Rhynchothoracidae	Rhynchothorax	Rhynchothorax monnioti	Rhynchothorax	monnioti	SPECIES	ACCEPTED	NE						{}								['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-20T12:51:01.222+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'MT866878'}]	[]	[]	[]			False				Pycnogonida		[]	[]			EUROPE	MT866878	NA s.m.				4155186935		MT866878		https://www.ebi.ac.uk/ena/browser/view/MT866878				https://www.ebi.ac.uk/ena/browser/api/embl/MT866878	https://www.ebi.ac.uk/ena/browser/view/Taxon:2773423	Rhynchothorax monnioti isolate PYC072 adaptor protein complex 1 sigma subunit (AP-1sigma) gene, partial cds.	ASV:e0289ea10124956703c46598e1ec5b31
