key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	depth	gadm	waterBody	higherGeography	georeferencedBy	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	typifiedName	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	otherCatalogNumbers	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	institutionID	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	dynamicProperties	georeferenceVerificationStatus	georeferenceRemarks	verbatimCoordinateSystem	locality	collectionCode	verbatimLocality	gbifID	occurrenceID	disposition	catalogNumber	institutionCode	ownerInstitutionCode	occurrenceRemarks	higherClassification	georeferenceSources	datasetID	scientificNameID	bibliographicCitation
1022644326	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:22:18.636+00:00	602	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'type ID', 'http://rs.tdwg.org/dwc/terms/identificationID': '1615869', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'C. Allan Child', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon similis'}, {'http://rs.tdwg.org/dwc/terms/identificationReferences': 'Child, C. A. 1992. Pycnogonida of the Southeast Pacific Biological Oceanographic Project (SEPBOP).  Smithsonian Contributions to Zoology 526:1–43.', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Paratype', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '1992', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'Type Publication', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1992', 'http://rs.tdwg.org/dwc/terms/identificationID': '705312940838286058Paratype', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Child, 1992', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon similis'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117711	1	54	354	9477065	2013	2117630	2117710	2117710	Nymphon similis Child, 1992	Nymphon simulare Child C.A., 1992	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon simulare	Nymphon	similis	SPECIES	SYNONYM	NE	-0.10604	-80.3769	1e-05	35832.0	25.0	{}	Pacific, Southeast	Pacific Ocean: Pacific, Southeast: Ecuador	Penny Benson	1966	5	5	1966-05-05	125	125	PARATYPE	Nymphon similis	['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-02-23T19:29:37.000+00:00	2024-07-24T00:22:18.636+00:00	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:3377	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:3377'}]	[]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	True	station number=16-6665	Sylvia A. Earle, James Hall, A. Isyak, RV Anton Bruun 16	C. Allan Child	whole animal (70% ethanol)	diving	WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	President and Fellows of Harvard College	MCZ:IZ:3377	b4640710-8e03-11d8-b956-b8a03c50a862	ICZN	5/5/1966	GEOLocate	"{""sex"":""female""}"	unverified	marine specimens collected north of Salinas	decimal degrees	El Viego, 28 mi. north of Salinas	IZ	Ecuador, Santa Elena, El Viego, 28 mi. north of Salinas	1022644326	MCZ:IZ:3377	in collection	3377	MCZ	Museum of Comparative Zoology, Harvard University	sex: female	Animalia Arthropoda Pycnogonida Nymphonidae Nymphon similis	GEOLocate			
1022644312	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	b4640710-8e03-11d8-b956-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b0f5183c-5ed0-47f4-b75f-65e0c1036cb5	b4640710-8e03-11d8-b956-b8a03c50a862	US	EML	2024-07-23T23:29:02.101+00:00	2024-07-24T00:22:18.865+00:00	602	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://purl.org/dc/elements/1.1/rights': 'http://creativecommons.org/licences/by-nc-sa/4.0/legalcode', 'http://rs.tdwg.org/ac/terms/variantLiteral': 'Best Quality', 'http://iptc.org/std/Iptc4xmpExt/2008-02-29/WorldRegion': 'Pacific Ocean', 'http://ns.adobe.com/xap/1.0/rights/Owner': '© President and Fellows of Harvard College', 'http://purl.org/dc/terms/title': 'MCZ:IZ:3378 Nymphon similis', 'http://rs.tdwg.org/ac/terms/associatedSpecimenReference': 'http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:3378', 'http://purl.org/dc/terms/description': 'Digital photograph of preserved specimen.', 'http://rs.tdwg.org/ac/terms/serviceExpectation': 'online', 'http://ns.adobe.com/xap/1.0/rights/WebStatement': 'http://creativecommons.org/licences/by-nc-sa/4.0/', 'http://iptc.org/std/Iptc4xmpExt/2008-02-29/CountryName': 'Ecuador', 'http://purl.org/dc/terms/rights': 'http://creativecommons.org/licences/by-nc-sa/3.0/legalcode', 'http://rs.tdwg.org/ac/terms/accessURI': 'https://iiif.mcz.harvard.edu/iiif/3/3862349/full/max/0/default.jpg', 'http://ns.adobe.com/photoshop/1.0/Credit': 'Museum of Comparative Zoology, Harvard University', 'http://rs.tdwg.org/ac/terms/metadataProviderLiteral': 'Museum of Comparative Zoology, Harvard University', 'http://purl.org/dc/elements/1.1/format': 'image/jpeg', 'http://ns.adobe.com/xap/1.0/rights/UsageTerms': 'Available under Creative Commons Attribution Share Alike Non Commerical (CC-BY-NC-SA 4.0) license', 'http://rs.tdwg.org/ac/terms/metadataLanguage': 'en', 'http://purl.org/dc/terms/type': 'http://purl.org/dc/dcmitype/StillImage', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/providerLiteral': 'Museum of Comparative Zoology, Harvard University', 'http://rs.tdwg.org/ac/terms/variant': 'ac:BestQuality', 'http://purl.org/dc/terms/identifier': 'http://mczbase.mcz.harvard.edu/media/3862349', 'http://purl.org/dc/terms/modified': '2024-03-19', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon similis'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'type ID', 'http://rs.tdwg.org/dwc/terms/identificationID': '1615870', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'C. Allan Child', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon similis'}, {'http://rs.tdwg.org/dwc/terms/identificationReferences': 'Child, C. A. 1992. Pycnogonida of the Southeast Pacific Biological Oceanographic Project (SEPBOP).  Smithsonian Contributions to Zoology 526:1–43.', 'http://rs.tdwg.org/dwc/terms/typeStatus': 'Holotype', 'http://rs.tdwg.org/dwc/terms/dateIdentified': '1992', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': 'Type Publication', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Child, 1992', 'http://rs.tdwg.org/dwc/terms/identificationRemarks': 'Figure 13', 'http://rs.tdwg.org/dwc/terms/identificationID': '705312940840286058Holotype', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Child, 1992', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Nymphon similis'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117711	1	54	354	9477065	2013	2117630	2117710	2117710	Nymphon similis Child, 1992	Nymphon simulare Child C.A., 1992	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon simulare	Nymphon	similis	SPECIES	SYNONYM	NE	-0.10604	-80.3769	1e-05	35832.0	25.0	{}	Pacific, Southeast	Pacific Ocean: Pacific, Southeast: Ecuador	Penny Benson	1966	5	5	1966-05-05	125	125	HOLOTYPE	Nymphon similis	['INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-03-27T16:19:26.000+00:00	2024-07-24T00:22:18.865+00:00	http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:3378	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'MCZ:IZ:3378'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'title': 'MCZ:IZ:3378 Nymphon similis', 'description': 'Digital photograph of preserved specimen.', 'publisher': 'Museum of Comparative Zoology, Harvard University', 'license': 'http://creativecommons.org/licenses/by-nc-sa/3.0/', 'rightsHolder': '© President and Fellows of Harvard College', 'identifier': 'https://iiif.mcz.harvard.edu/iiif/3/3862349/full/max/0/default.jpg'}]	[]	[]	1cfca87c-083e-4d67-8e60-cb7d311f6058	6c118641-5b0b-4577-a8f6-a6dbd15de2e7	True	station number=16-6665	Sylvia A. Earle, James Hall, A. Isyak, RV Anton Bruun 16	C. Allan Child	whole animal (70% ethanol); tissue (95% ethanol)	diving	WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	President and Fellows of Harvard College	MCZ:IZ:3378	b4640710-8e03-11d8-b956-b8a03c50a862	ICZN	5/5/1966	GEOLocate	"{""associated grant"":""Preserving the genomes of the type specimens in the MCZ (CSBR)"", ""part of group"":""Preserving the Genomes of the Type Specimens in the MCZ (CSBR)"", ""sex"":""female""}"	unverified	marine specimens collected north of Salinas	decimal degrees	El Viego, 28 mi. north of Salinas	IZ	Ecuador, Santa Elena, El Viego, 28 mi. north of Salinas	1022644312	MCZ:IZ:3378	in collection	3378	MCZ	Museum of Comparative Zoology, Harvard University	associated grant: Preserving the genomes of the type specimens in the MCZ (CSBR); sex: female	Animalia Arthropoda Pycnogonida Nymphonidae Nymphon similis	GEOLocate			
4055770273	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.942+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117711	1	54	354	9477065	2013	2117630	2117710	2117710	Nymphon similis Child, 1992	Nymphon simulare Child C.A., 1992	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon simulare	Nymphon	similis	SPECIES	SYNONYM	NE	-1.93	-80.82			25.0	{}				1966	5	5	1966-05-05	125	125	HOLOTYPE		['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:19.942+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=2069	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2069'}]	[]	[]	[]			True						WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_2069									Pacific Ocean	WoRMS type localities		4055770273	WoRMS Editorial Board:WoRMS type localities:sm_id_2069		sm_id_2069	WoRMS Editorial Board					https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:150571	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon similis</i> Child, 1992 non Goodsir, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=150571
