key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex	references	datasetID	scientificNameID	bibliographicCitation
1321685374	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:40.295+00:00	395	{}	PRESERVED_SPECIMEN	7.0	PRESENT	2118370	1	54	354	9477065	4338615	2118315	2118370	2118370	Ascorhynchus comatus Child, 1992	Ascorhynchus comatus Child, 1992	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus comatus	Ascorhynchus	comatus	SPECIES	ACCEPTED	NE	-1.5	-82.32	1366.0	3.0	{}	South Pacific Ocean	South Pacific Ocean, Ecuador	1958	12	3	1958-12-03	337	337	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:38:40.295+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c642a525-ce25-4096-ace2-19e5cce0db46'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	http://n2t.net/ark:/65665/3c642a525-ce25-4096-ace2-19e5cce0db46	urn:lsid:biocol.org:col:34871	03 DEC 1958	unknown, from legacy	W Of Quito	Degrees Minutes Seconds	IZ	1321685374	http://n2t.net/ark:/65665/3c642a525-ce25-4096-ace2-19e5cce0db46	USNM 234561	USNM	62	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
1322129769	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:14.286+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118370	1	54	354	9477065	4338615	2118315	2118370	2118370	Ascorhynchus comatus Child, 1992	Ascorhynchus comatus Child, 1992	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus comatus	Ascorhynchus	comatus	SPECIES	ACCEPTED	NE	-1.5	-82.32	1366.0	3.0	{}	South Pacific Ocean	South Pacific Ocean, Ecuador	1958	12	3	1958-12-03	337	337	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:24:00.000+00:00	2024-07-02T12:38:14.286+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d9fb9eee-04bd-4e83-9568-db3be794d817'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	NORTH_AMERICA	http://n2t.net/ark:/65665/3d9fb9eee-04bd-4e83-9568-db3be794d817	urn:lsid:biocol.org:col:34871	03 DEC 1958	unknown, from legacy	W Of Quito	Degrees Minutes Seconds	IZ	1322129769	http://n2t.net/ark:/65665/3d9fb9eee-04bd-4e83-9568-db3be794d817	USNM 234560	USNM	62	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ascorhynchidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE				
4055739041	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:11.281+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2118370	1	54	354	9477065	4338615	2118315	2118370	2118370	Ascorhynchus comatus Child, 1992	Ascorhynchus comatus Child, 1992	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus comatus	Ascorhynchus	comatus	SPECIES	ACCEPTED	NE	-1.5	-82.32	1366.0	3.0	{}			1958	12	3	1958-12-03	337	337	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:11.281+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1687'}]	[]	[]	[]			True				WGS84	Pycnogonida	EC	[]	[]	LATIN_AMERICA	Ecuador	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1687				Pacific Ocean		WoRMS type localities	4055739041	WoRMS Editorial Board:WoRMS type localities:sm_id_1687	sm_id_1687	WoRMS Editorial Board					http://www.marinespecies.org/aphia.php?p=specdetails&id=1687	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240021	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ascorhynchus comatus</i> Child, 1992. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240021
