key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	stateProvince	lifeStage	verbatimDepth	depth	depthAccuracy
1318443324	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:08.575+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	4338750	1	54	354	9477065	6313	2118169	4338750	4338750	Ammothella panamensis Child, 2004	Ammothella panamensis Child, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella panamensis	Ammothella	panamensis	SPECIES	ACCEPTED	NE	8.9117	-77.6833	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama	1977	6	29	1977-06-29	180	180	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-10-03T14:08:00.000+00:00	2024-07-02T12:39:08.575+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/336e33eb2-d6f3-4dfd-96d4-37316084f14e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/336e33eb2-d6f3-4dfd-96d4-37316084f14e	urn:lsid:biocol.org:col:34871	29 JUN 1977	unknown, from legacy	Caledonia Harbor, Oro Island, 800 Ms E Of Isle De Oro In The Sasardi Island Group	Degrees Minutes Seconds	22-2000	IZ	1318443324	http://n2t.net/ark:/65665/336e33eb2-d6f3-4dfd-96d4-37316084f14e	USNM 234731	USNM	22	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
1321087482	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:40.896+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	MALE	4338750	1	54	354	9477065	6313	2118169	4338750	4338750	Ammothella panamensis Child, 2004	Ammothella panamensis Child, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella panamensis	Ammothella	panamensis	SPECIES	ACCEPTED	NE	9.33	-79.92	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone	1977	6	6	1977-06-06	157	157		['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-02-26T14:10:00.000+00:00	2024-07-02T12:39:40.896+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3abd30063-6d13-4b5d-a357-643b30f62eb8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3abd30063-6d13-4b5d-a357-643b30f62eb8	urn:lsid:biocol.org:col:34871	06 JUN 1977	unknown, from legacy	Limon Bay, Colon, NW Of	Degrees Minutes Seconds		IZ	1321087482	http://n2t.net/ark:/65665/3abd30063-6d13-4b5d-a357-643b30f62eb8	USNM 1273433	USNM	BN-28-500	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Canal Zone				
1321943110	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:24.467+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT		4338750	1	54	354	9477065	6313	2118169	4338750	4338750	Ammothella panamensis Child, 2004	Ammothella panamensis Child, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella panamensis	Ammothella	panamensis	SPECIES	ACCEPTED	NE	9.5467	-78.9917	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea	1977	6	30	1977-06-30	181	181		['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-02-26T14:07:00.000+00:00	2024-07-02T12:39:24.467+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3d1b5db81-359a-4299-a9d1-7848460bc1ca'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3d1b5db81-359a-4299-a9d1-7848460bc1ca	urn:lsid:biocol.org:col:34871	30 JUN 1977	unknown, from legacy		Degrees Minutes Seconds		IZ	1321943110	http://n2t.net/ark:/65665/3d1b5db81-359a-4299-a9d1-7848460bc1ca	USNM 1273432	USNM	ND-26-500	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Juvenile	Intertidal		
1322955683	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:37.708+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	4338750	1	54	354	9477065	6313	2118169	4338750	4338750	Ammothella panamensis Child, 2004	Ammothella panamensis Child, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella panamensis	Ammothella	panamensis	SPECIES	ACCEPTED	NE	9.5783	-78.72	NORTH_AMERICA	{'level0': {'gid': 'PAN', 'name': 'Panama'}, 'level1': {'gid': 'PAN.8_1', 'name': 'Kuna Yala'}, 'level2': {'gid': 'PAN.8.1_1', 'name': 'Kuna Yala'}, 'level3': {'gid': 'PAN.8.1.2_1', 'name': 'Narganá'}}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama	1977	6	30	1977-06-30	181	181	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2016-08-15T13:47:00.000+00:00	2024-07-02T12:39:37.708+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fe8bc63b-511c-499b-a025-60636335cd96'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/3fe8bc63b-511c-499b-a025-60636335cd96	urn:lsid:biocol.org:col:34871	30 JUN 1977	unknown, from legacy	San Blas Islands	Degrees Minutes Seconds		IZ	1322955683	http://n2t.net/ark:/65665/3fe8bc63b-511c-499b-a025-60636335cd96	USNM 234732	USNM	MS-23-500	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					
1317735931	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:30.117+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT		4338750	1	54	354	9477065	6313	2118169	4338750	4338750	Ammothella panamensis Child, 2004	Ammothella panamensis Child, 2004	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella panamensis	Ammothella	panamensis	SPECIES	ACCEPTED	NE	9.2133	-82.045	NORTH_AMERICA	{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea, Panama	1977	7	8	1977-07-08	189	189		['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2015-02-26T14:14:00.000+00:00	2024-07-02T12:38:30.117+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/317969c9c-943c-4b07-95cb-548f3168c947'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Smithsonian Oceanographic Sorting Center	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	PA	[]	[]	LATIN_AMERICA	Panama	NORTH_AMERICA	http://n2t.net/ark:/65665/317969c9c-943c-4b07-95cb-548f3168c947	urn:lsid:biocol.org:col:34871	08 JUL 1977	unknown, from legacy	Bocas Del Toro, SE Of	Degrees Minutes Seconds		IZ	1317735931	http://n2t.net/ark:/65665/317969c9c-943c-4b07-95cb-548f3168c947	USNM 1273434	USNM	ND-31-500	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		Juvenile		4.0	0.0
