key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	collectionCode	gbifID	occurrenceID	catalogNumber	locationRemarks	institutionCode	taxonConceptID	http://unknown.org/species	nameAccordingTo	individualCount	typeStatus	references	nomenclaturalStatus	combinationAuthors	verbatimScientificName	namePublishedIn	http://unknown.org/verbatimLabel	taxonID	combinationYear	http://unknown.org/canonicalName	elevation	municipality	locality
1100787208	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:38.133+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	10711112	1	54	354	9477065	2011	10787052	10711112	10711112	Labrumoides vibrissa Staples, 2020	Labrumoides vibrissa Staples, 2020	Animalia	Arthropoda	Pantopoda	Callipallenidae	Labrumoides	Labrumoides vibrissa	Labrumoides	vibrissa	SPECIES	ACCEPTED	NE	2020-01-01T00:00:00	-19.94249	117.88999	1e-05	10000.0	Western Australia	{}	1983.0	10.0	26.0	1983-10-26	299.0	299.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:38.133+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '83657273-7d37-41e6-a976-89bf8173e238'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1244227|urn:catalog:AM:Invertebrates - Marine & Other:P.77581	Staples, David A - Museum Victoria - Marine Invertebrate Collection	epibenthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1066194	83657273-7d37-41e6-a976-89bf8173e238	Labrumoides vibrissa Staples, 2020	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/6/16,verbatimUncertainty:1km-10km}	North West Shelf	Invertebrates - Marine & Other	1100787208	83657273-7d37-41e6-a976-89bf8173e238	P.77581	ecatalogue.LocCollectionEventLocal: [05-B2-S] Australia, Western Australia, North West Shelf (19° 56' 42 S, 117° 53' 48 E) 26/10/1983 - 26/10/1983, epibenthic sled, CSIRO North-West Shelf project;	AM	https://biodiversity.org.au/afd/taxa/204d6a34-e662-4791-9f47-998e309fa846	Labrumoides vibrissa	Staples, 2020														
1100783943	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:21:07.842+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	10711112	1	54	354	9477065	2011	10787052	10711112	10711112	Labrumoides vibrissa Staples, 2020	Labrumoides vibrissa Staples, 2020	Animalia	Arthropoda	Pantopoda	Callipallenidae	Labrumoides	Labrumoides vibrissa	Labrumoides	vibrissa	SPECIES	ACCEPTED	NE	2020-01-01T00:00:00	-19.94249	117.88999	1e-05	10000.0	Western Australia	{}	1983.0	10.0	26.0	1983-10-26	299.0	299.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:21:07.842+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e4789de4-ffad-4d1f-ac7b-dc26569a624e'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1197694|urn:catalog:AM:Invertebrates - Marine & Other:P.73391	Staples, David A - Museum Victoria - Marine Invertebrate Collection	epibenthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1066194	e4789de4-ffad-4d1f-ac7b-dc26569a624e	Labrumoides vibrissa Staples, 2020	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/6/16,verbatimUncertainty:1km-10km}	North West Shelf	Invertebrates - Marine & Other	1100783943	e4789de4-ffad-4d1f-ac7b-dc26569a624e	P.73391	ecatalogue.LocCollectionEventLocal: [05-B2-S] Australia, Western Australia, North West Shelf (19° 56' 42 S, 117° 53' 48 E) 26/10/1983 - 26/10/1983, epibenthic sled, CSIRO North-West Shelf project;	AM	https://biodiversity.org.au/afd/taxa/204d6a34-e662-4791-9f47-998e309fa846	Labrumoides vibrissa	Staples, 2020														
1100782927	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:54.792+00:00	384	{}	PRESERVED_SPECIMEN	PRESENT		10711112	1	54	354	9477065	2011	10787052	10711112	10711112	Labrumoides vibrissa Staples, 2020	Labrumoides vibrissa Staples, 2020	Animalia	Arthropoda	Pantopoda	Callipallenidae	Labrumoides	Labrumoides vibrissa	Labrumoides	vibrissa	SPECIES	ACCEPTED	NE	2020-01-01T00:00:00	-19.94249	117.88999	1e-05	10000.0	Western Australia	{}	1983.0	10.0	26.0	1983-10-26	299.0	299.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-02T07:19:54.792+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e5981821-0292-47ae-bb6e-9a3d1e3c130d'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922	False	ecatalogue.irn:1181300|urn:catalog:AM:Invertebrates - Marine & Other:P.71966	Staples, David A - Museum Victoria - Marine Invertebrate Collection	epibenthic sled	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	urn:australianmuseum.net.au:Events:1066194	e5981821-0292-47ae-bb6e-9a3d1e3c130d	Labrumoides vibrissa Staples, 2020	7000	{dcterms:type:PhysicalObject,dcterms:modified:2020/6/16,verbatimUncertainty:1km-10km}	North West Shelf	Invertebrates - Marine & Other	1100782927	e5981821-0292-47ae-bb6e-9a3d1e3c130d	P.71966	ecatalogue.LocCollectionEventLocal: [05-B2-S] Australia, Western Australia, North West Shelf (19° 56' 42 S, 117° 53' 48 E) 26/10/1983 - 26/10/1983, epibenthic sled, CSIRO North-West Shelf project;	AM	https://biodiversity.org.au/afd/taxa/204d6a34-e662-4791-9f47-998e309fa846	Labrumoides vibrissa	Staples, 2020														
2577370260	6ef64f69-6a70-4898-9fbc-2b2b2b77c9e7	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-05T14:41:17.221+00:00	2024-01-24T19:40:20.284+00:00	138	{}	MATERIAL_CITATION	PRESENT		10711112	1	54	354	9477065	2011	10787052	10711112	10711112	Labrumoides vibrissa Staples, 2020	Labrumoides vibrissa Staples, 2020	Animalia	Arthropoda	Pantopoda	Callipallenidae	Labrumoides	Labrumoides vibrissa	Labrumoides	vibrissa	SPECIES	ACCEPTED	NE							{}							['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T19:40:20.284+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03E187C0FFBCE12AF0E6156DEB23F813.mc.3B203C8BFFBCE12EF0B6159FEB18F8CC'}]	[]	[]	[]		False					Pycnogonida		[]	[]			EUROPE		03E187C0FFBCE12AF0E6156DEB23F813.mc.3B203C8BFFBCE12EF0B6159FEB18F8CC					AM	2577370260	03E187C0FFBCE12AF0E6156DEB23F813.mc.3B203C8BFFBCE12EF0B6159FEB18F8CC							1.0	PARATYPE	http://treatment.plazi.org/id/03E187C0FFBCE12AF0E6156DEB23F813	spec. nov.	Staples	Labrumoides vibrissa	Staples, David A. (2020): Labrumoides vibrissa (Arthropoda: Pycnogonida), new callipallenid genus and new species from north Western Australia. Zootaxa 4751 (3): 575-581, DOI: https://doi.org/10.11646/zootaxa.4751.3.9	Paratypes. One female (gravid) (AM P. 77581), collection details as for holotype. One sub-adult (AM P. 71966), collection details as for holotype	03E187C0FFBCE12AF0E6156DEB23F813.taxon	2020	Labrumoides vibrissa			
2577370261	6ef64f69-6a70-4898-9fbc-2b2b2b77c9e7	7ce8aef0-9e92-11dc-8738-b8a03c50a862		7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2023-01-05T14:41:17.221+00:00	2024-01-24T19:40:20.287+00:00	138	{}	MATERIAL_CITATION	PRESENT		10711112	1	54	354	9477065	2011	10787052	10711112	10711112	Labrumoides vibrissa Staples, 2020	Labrumoides vibrissa Staples, 2020	Animalia	Arthropoda	Pantopoda	Callipallenidae	Labrumoides	Labrumoides vibrissa	Labrumoides	vibrissa	SPECIES	ACCEPTED	NE		-19.940332	117.889336			Western Australia	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-01-24T19:40:20.287+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03E187C0FFBCE12AF0E6156DEB23F813.mc.3B203C8BFFBCE12EF1F415D1EAC1F90B'}]	[]	[]	[]		False				WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE		03E187C0FFBCE12AF0E6156DEB23F813.mc.3B203C8BFFBCE12EF1F415D1EAC1F90B					AM, CSIRO	2577370261	03E187C0FFBCE12AF0E6156DEB23F813.mc.3B203C8BFFBCE12EF1F415D1EAC1F90B							1.0	HOLOTYPE	http://treatment.plazi.org/id/03E187C0FFBCE12AF0E6156DEB23F813	spec. nov.	Staples	Labrumoides vibrissa	Staples, David A. (2020): Labrumoides vibrissa (Arthropoda: Pycnogonida), new callipallenid genus and new species from north Western Australia. Zootaxa 4751 (3): 575-581, DOI: https://doi.org/10.11646/zootaxa.4751.3.9	Holotype, female (gravid) (AM P. 73391), Western Australia, CSIRO North West Shelf Project, (19 ° 56.42´S, 117 ° 53.36´E), FRV Soela, stn S- 83 - B 2 S, depth 41 m, 1983.	03E187C0FFBCE12AF0E6156DEB23F813.taxon	2020	Labrumoides vibrissa	41.0	North West Shelf Project	Soela
