key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	locality	gbifID	collectionCode	bibliographicCitation	occurrenceID	coordinateUncertaintyInMeters	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	http://unknown.org/orders	individualCount	institutionKey	collectionKey	identifiedBy	collectionID	sex	stateProvince	preparations	rightsHolder	nomenclaturalCode	institutionID	higherClassification
4055739777	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:18.574+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118246	1	54	354	9477065	6313	2118237	2118246	2118246	Tanystylum brevicaudatum Fage & Stock, 1966	Tanystylum brevicaudatum Fage & Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum brevicaudatum	Tanystylum	brevicaudatum	SPECIES	ACCEPTED	NE	14.87	-24.75	AFRICA	{}	1959.0	11.0	21.0	1959-11-21	325.0	325.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:18.574+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1415	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1415'}]	[]	[]	[]	True	https://marineinfo.org/id/dataset/5184	WGS84	Pycnogonida	CV	[]	[]	AFRICA	Cabo Verde	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1415	sm_id_1415	urn:lsid:marinespecies.org:taxname:240181	WoRMS Editorial Board	Atlantic Ocean	4055739777	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Tanystylum brevicaudatum</i> Fage & Stock, 1966. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240181	WoRMS Editorial Board:WoRMS type localities:sm_id_1415																						
4548466872	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.509+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	2118246	1	54	354	9477065	6313	2118237	2118246	2118246	Tanystylum brevicaudatum Fage & Stock, 1966	Tanystylum brevicaudatum Fage & Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum brevicaudatum	Tanystylum	brevicaudatum	SPECIES	ACCEPTED	NE	-49.13558	68.66923		{}								['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:27.509+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'bba2223c-2c81-44e0-8543-ebce2da6c7d8'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	bba2223c-2c81-44e0-8543-ebce2da6c7d8					4548466872			bba2223c-2c81-44e0-8543-ebce2da6c7d8	1105902.0	bba2223c-2c81-44e0-8543-ebce2da6c7d8	fr | en	Tanystylum brevicaudatum Fage & Stock, 1966	TAAF : Îles sub-antarctiques	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	815628													
3935048987	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.677+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	2118246	1	54	354	9477065	6313	2118237	2118246	2118246	Tanystylum brevicaudatum Fage & Stock, 1966	Tanystylum brevicaudatum Fage & Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum brevicaudatum	Tanystylum	brevicaudatum	SPECIES	ACCEPTED	NE	-49.13558	68.66923		{}								['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:38.677+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'cb7b4996-069c-4f79-bc9e-37a7000e8516'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	cb7b4996-069c-4f79-bc9e-37a7000e8516					3935048987			cb7b4996-069c-4f79-bc9e-37a7000e8516	1105902.0	cb7b4996-069c-4f79-bc9e-37a7000e8516		Tanystylum brevicaudatum Fage & Stock, 1966	TAAF : Îles sub-antarctiques	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	815628	Pantopoda												
1019679056	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:42.880+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1966', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Tanystylum;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Fage & Stock, 1966', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|235469', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Tanystylum', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'brevicaudatum', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|26044', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum brevicaudatum Fage & Stock, 1966'}]}	PRESERVED_SPECIMEN	PRESENT	2118246	1	54	354	9477065	6313	2118237	2118246	2118246	Tanystylum brevicaudatum Fage & Stock, 1966	Tanystylum brevicaudatum Fage & Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum brevicaudatum	Tanystylum	brevicaudatum	SPECIES	ACCEPTED	NE				{}								['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-08-25T12:39:12.000+00:00	2024-07-24T12:24:42.880+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5707'}]	[]	[]	[]	False			Pycnogonida		[]	[]			EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5707	2009-5707		MNHN		1019679056	IU		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5707											4.0	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	Arnaud F.	10.15468/qgvvhd							
2434365524	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:43.447+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1488/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1488_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1488/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2118246	1	54	354	9477065	6313	2118237	2118246	2118246	Tanystylum brevicaudatum Fage & Stock, 1966	Tanystylum brevicaudatum Fage & Stock, 1966	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum brevicaudatum	Tanystylum	brevicaudatum	SPECIES	ACCEPTED	NE				{}							HOLOTYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:43.447+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1488@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1488_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1488/format/large'}]	[]	[]	True			Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1488@CRS	ZMA.PYC.P.1488				2434365524	Chelicerata and Myriapoda		https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1488												0e919a55-08d3-4bd2-aec1-200858fafd92				FEMALE	Iles du Cap Vert	WholeOrganism (microscopic slide)	Naturalis Biodiversity Center	ICZN	Naturalis Biodiversity Center	Animalia
