key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionCode	footprintWKT	locality	fieldNumber	gbifID	occurrenceRemarks	collectionCode	occurrenceID	sex	dateIdentified	stateProvince	typeStatus	institutionKey	recordedBy	identifiedBy	preparations	samplingProtocol	catalogNumber	locationRemarks	http://unknown.org/taxonRankID	taxonConceptID	http://unknown.org/species	type	recordNumber	bibliographicCitation
3908321848	51c51934-43f1-467c-b1b5-2e1c48fdd51b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2024-07-02T09:39:48.308+00:00	2024-07-02T09:40:53.141+00:00	334	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementID': 'CC-SS200510-104-660994-33012054-catch-count', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'CC-SS200510-104-660994-33012054', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Count'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'kilogram', 'http://rs.tdwg.org/dwc/terms/measurementID': 'CC-SS200510-104-660994-33012054-weight', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.001', 'http://rs.tdwg.org/dwc/terms/occurrenceID': 'CC-SS200510-104-660994-33012054', 'http://rs.iobis.org/obis/terms/measurementUnitID': 'http://vocab.nerc.ac.uk/collection/P06/current/KGXX', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Weight'}]}	HUMAN_OBSERVATION	1.0	PRESENT	4338736	1	54	354	9477065	6313	2118237	4338736	4338736	Tanystylum zuytdorpi Arango, 2009	Tanystylum zuytdorpi Arango, 2009	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum zuytdorpi	Tanystylum	zuytdorpi	SPECIES	ACCEPTED	NE	-27.05035	113.1005	500.0	97.0	0.0	{}	2005	12	5	2005-12-05T07:30:10Z	339	339	['GEODETIC_DATUM_ASSUMED_WGS84', 'FOOTPRINT_WKT_INVALID']	2022-08-24T00:42:47.000+00:00	2024-07-02T09:40:53.141+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	1.0	individuals	False	[{'identifier': 'CC-SS200510-104-660994-33012054'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	SS200510:104	CC-SS200510-104-660994-33012054	urn:lsid:marinespecies.org:taxname:381084	CSIRO, Australia	LINE (113.1010  -27.0517, 113.1000  -27.0490)	Survey area	SS200510:104	3908321848	Occurrence Type: Catch composition Catch method: Catch	CMAR_WA_2005	CC-SS200510-104-660994-33012054																	
500844384	7c93d290-6c8b-11de-8226-b8a03c50a862	b36f3505-f2d9-499f-a669-fa418a127b9d	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:22:04.806+00:00	2024-07-02T17:15:32.604+00:00	380	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338736	1	54	354	9477065	6313	2118237	4338736	4338736	Tanystylum zuytdorpi Arango, 2009	Tanystylum zuytdorpi Arango, 2009	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum zuytdorpi	Tanystylum	zuytdorpi	SPECIES	ACCEPTED	NE	-27.051667	113.101111				{}	2005	12	5	2005-12-05	339	339	['RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']		2024-07-02T17:15:32.604+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'e63245fd-6854-4129-a27a-c025175583cb'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		e63245fd-6854-4129-a27a-c025175583cb		WAM				500844384		ARACH	e63245fd-6854-4129-a27a-c025175583cb	MALE	2008-01-01T00:00:00	Western Australia	HOLOTYPE	09d260e0-a509-40c7-bef5-b0f5444be84a	Southern Surveyor	Arango, C.P.	wet (in ethanol or some other preservative)	Sherman sled	92363	Zuytdorp Wreck, CSIRO station 104-011	7000	https://biodiversity.org.au/afd/taxa/2eb063de-afa7-4c3e-9c99-56a5ec01012a	Tanystylum zuytdorpi	PhysicalObject		
4147429595	cb01f1fc-42c4-4267-a5db-475b40ef199b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2023-12-14T07:50:20.096+00:00	2024-01-25T00:29:26.548+00:00	32	"{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/physicalSetting': 'Artificial', 'http://rs.tdwg.org/dwc/terms/scientificNameID': 'urn:lsid:marinespecies.org:taxname:381084', 'http://rs.tdwg.org/ac/terms/taxonCount': '1', 'http://rs.tdwg.org/ac/terms/subjectPart': 'Whole', 'http://rs.tdwg.org/ac/terms/accessURI': 'https://www.marine.csiro.au/data/caab/image_details.cfm?catalog_number=MIIC-04775', 'http://purl.org/dc/elements/1.1/format': 'StillImage', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://purl.org/dc/terms/format': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'Landing page', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Karen Gowlett-Holmes', 'http://purl.org/dc/terms/identifier': 'https://www.marine.csiro.au/data/caab/image_details.cfm?catalog_number=MIIC-04775', 'http://rs.tdwg.org/ac/terms/variantDescription': 'Image Catalogue', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum zuytdorpi'}, {'http://rs.tdwg.org/ac/terms/physicalSetting': 'Artificial', 'http://rs.tdwg.org/dwc/terms/scientificNameID': 'urn:lsid:marinespecies.org:taxname:381084', 'http://rs.tdwg.org/ac/terms/taxonCount': '1', 'http://ns.adobe.com/exif/1.0/PixelYDimension': '150', 'http://rs.tdwg.org/ac/terms/subjectPart': 'Whole', 'http://rs.tdwg.org/ac/terms/accessURI': 'https://www.marine.csiro.au/datacentre/caab/images/MIIC/thumbs/33012054-SS200510-104-011-Tanystylum-zuytdorpi.jpg', 'http://purl.org/dc/elements/1.1/format': 'StillImage', 'http://rs.tdwg.org/ac/terms/caption': 'Tanystylum zuytdorpi [<a href=""https://www.marine.csiro.au/data/caab/image_details.cfm?catalog_number=MIIC-04775"">view details</a>]', 'http://ns.adobe.com/exif/1.0/PixelXDimension': '150', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://purl.org/dc/terms/format': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:Thumbnail', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Karen Gowlett-Holmes', 'http://purl.org/dc/terms/identifier': 'https://www.marine.csiro.au/datacentre/caab/images/MIIC/thumbs/33012054-SS200510-104-011-Tanystylum-zuytdorpi.jpg', 'http://rs.tdwg.org/ac/terms/variantDescription': 'Thumbnail for external use.', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum zuytdorpi'}]}"	PRESERVED_SPECIMEN		PRESENT	4338736	1	54	354	9477065	6313	2118237	4338736	4338736	Tanystylum zuytdorpi Arango, 2009	Tanystylum zuytdorpi Arango, 2009	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum zuytdorpi	Tanystylum	zuytdorpi	SPECIES	ACCEPTED	NE	-27.0517	113.101	200.0	97.1	0.0	{}	2005	12	7	2005-12-07T00:00	341	341	['COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2023-07-11T05:57:33.000+00:00	2024-01-25T00:29:26.548+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'urn:csiro:MIIC:MIIC-04775'}]	"[{'type': 'StillImage', 'format': 'text/html', 'identifier': 'https://www.marine.csiro.au/data/caab/image_details.cfm?catalog_number=MIIC-04775'}, {'type': 'StillImage', 'format': 'image/jpeg', 'description': 'Tanystylum zuytdorpi [<a href=""https://www.marine.csiro.au/data/caab/image_details.cfm?catalog_number=MIIC-04775"">view details</a>]', 'identifier': 'https://www.marine.csiro.au/datacentre/caab/images/MIIC/thumbs/33012054-SS200510-104-011-Tanystylum-zuytdorpi.jpg'}]"	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA		urn:csiro:MIIC:MIIC-04775	urn:lsid:marinespecies.org:taxname:381084	CSIRO	POINT (113.10100 -27.05170)		SS200510-104	4147429595		MIIC	urn:csiro:MIIC:MIIC-04775					cd1bb9e8-49b5-4266-8871-a44a992153d5	Karen Gowlett-Holmes	Karen Gowlett-Holmes			MIIC-04775						SS200510_104_011	CSIRO Marine Invertebrate Image Collection (MIIC)
