key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	gadm	higherGeography	year	eventDate	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	locality	gbifID	collectionCode	occurrenceID	higherClassification
1056388907	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:01.392+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea - Norman Collection: 1911: page 213', 'http://purl.org/dc/terms/created': '1187788018000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/b0fb8c5b-4122-4052-be83-54fee23f0edc'}]}	PRESERVED_SPECIMEN	PRESENT	2118094	1	54	354	9477065	2011	2118093	2118094	2118094	Neopallene campanellae Dohrn, 1881	Neopallene campanellae Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Callipallenidae	Neopallene	Neopallene campanellae	Neopallene	campanellae	SPECIES	ACCEPTED	NE	40.839163	14.240169	301.0	EUROPE	{'level0': {'gid': 'ITA', 'name': 'Italy'}, 'level1': {'gid': 'ITA.5_1', 'name': 'Campania'}, 'level2': {'gid': 'ITA.5.4_1', 'name': 'Napoli'}, 'level3': {'gid': 'ITA.5.4.51_1', 'name': 'Napoli'}}	Europe; Italy	1891.0	1891	TYPE	['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:01.392+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2220693'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea - Norman Collection: 1911: page 213', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/b0fb8c5b-4122-4052-be83-54fee23f0edc'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:2220693	WGS84	Pycnogonida	IT	[]	[]	EUROPE	Italy	EUROPE	2220693	1911.11.8.48940	NHMUK	"{""associatedMediaCount"": 1, ""barcode"": ""011081875"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": ""Norman Collection"", ""commodity"": null, ""created"": 1309211057000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Neopallene campanellae Dohrn, 1881"", ""determinationTypes"": null, ""donorName"": ""Carl August Dohrn (deceased Coleopterist)"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056388907"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR12"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Township: Naples	1056388907	ZOO	62098b78-a5ff-4f6f-9538-e525c319c80c	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae
1056342378	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:06.357+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea - Norman Collection: 1911: page 290', 'http://purl.org/dc/terms/created': '1187788361000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/42fa9167-637d-4b93-b52a-8e877f29e31d'}]}	PRESERVED_SPECIMEN	PRESENT	2118094	1	54	354	9477065	2011	2118093	2118094	2118094	Neopallene campanellae Dohrn, 1881	Neopallene campanellae Dohrn, 1881	Animalia	Arthropoda	Pantopoda	Callipallenidae	Neopallene	Neopallene campanellae	Neopallene	campanellae	SPECIES	ACCEPTED	NE	40.839163	14.240169	301.0	EUROPE	{'level0': {'gid': 'ITA', 'name': 'Italy'}, 'level1': {'gid': 'ITA.5_1', 'name': 'Campania'}, 'level2': {'gid': 'ITA.5.4_1', 'name': 'Napoli'}, 'level3': {'gid': 'ITA.5.4.51_1', 'name': 'Napoli'}}	Europe; Italy				['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:06.357+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '2224300'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea - Norman Collection: 1911: page 290', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/42fa9167-637d-4b93-b52a-8e877f29e31d'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:2224300	WGS84	Pycnogonida	IT	[]	[]	EUROPE	Italy	EUROPE	2224300	1911.11.8.4284.M	NHMUK	"{""associatedMediaCount"": 1, ""barcode"": ""011081874"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": ""Norman Collection"", ""commodity"": null, ""created"": 1309268757000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Neopallene campanellae Dohrn, 1881"", ""determinationTypes"": null, ""donorName"": ""Carl August Dohrn (deceased Coleopterist)"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056342378"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""slide"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR12"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Township: Naples	1056342378	ZOO	5189af0b-de7a-4d29-b546-caf76d176c20	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae
