key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	higherClassification	collectionID	stateProvince	locationID
1318203179	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.163+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117411	1	54	354	9477065	6316	2117290	2117411	2117411	Anoplodactylus imperialis Nakamura & Child, 1986	Anoplodactylus imperialis Nakamura & Child, 1986	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus imperialis	Anoplodactylus	imperialis	SPECIES	ACCEPTED	NE	34.665	139.007	64.0	4.0	ASIA	{}	North Pacific Ocean	North Pacific Ocean, Japan	1981	11	9	1981-11-09	313	313	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:30:00.000+00:00	2024-07-02T12:38:53.163+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/32c4273b9-db5a-4a4e-af5b-0dd63605d4ac'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/32c4273b9-db5a-4a4e-af5b-0dd63605d4ac	urn:lsid:biocol.org:col:34871	09 NOV 1981	unknown, from legacy	Honshu Island, Sagami Bay, Off Shimoda	Degrees Minutes Seconds	IZ	1318203179	http://n2t.net/ark:/65665/32c4273b9-db5a-4a4e-af5b-0dd63605d4ac	USNM 228752	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		
1319870524	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:59.536+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	FEMALE	2117411	1	54	354	9477065	6316	2117290	2117411	2117411	Anoplodactylus imperialis Nakamura & Child, 1986	Anoplodactylus imperialis Nakamura & Child, 1986	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus imperialis	Anoplodactylus	imperialis	SPECIES	ACCEPTED	NE	34.6867	139.003	50.0	0.0	ASIA	{}	North Pacific Ocean	North Pacific Ocean, Japan, Shizuoka	1969	7	14	1969-07-14	195	195	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:52:00.000+00:00	2024-07-02T12:38:59.536+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/376054371-3561-495d-a677-bacdc72003a8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/376054371-3561-495d-a677-bacdc72003a8	urn:lsid:biocol.org:col:34871	14 JUL 1969	unknown, from legacy	Honshu Island, Sagami Bay	Degrees Minutes Seconds	IZ	1319870524	http://n2t.net/ark:/65665/376054371-3561-495d-a677-bacdc72003a8	USNM 195233	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	Shizuoka	KT69-12-17
