key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	individualCount
2434364453	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:32.808+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118210	1	54	354	9477065	6313	2118169	2118210	2118210	Ammothella ovalis Stock, 1994	Ammothella ovalis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella ovalis	Ammothella	ovalis	SPECIES	ACCEPTED	NE	-12.59	141.603333	OCEANIA	{}	1979	6	4	1979-06-04	155	155	['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:32.808+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200847@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WholeOrganism (wet specimen)	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.200847@CRS	ZMA.PYC.200847	ICZN	Naturalis Biodiversity Center	04 jun 1979	2434364453	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200847	Animalia|Ammotheidae	
2434363462	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:26.461+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2118210	1	54	354	9477065	6313	2118169	2118210	2118210	Ammothella ovalis Stock, 1994	Ammothella ovalis Stock, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella ovalis	Ammothella	ovalis	SPECIES	ACCEPTED	NE	-3.396667	143.678333	OCEANIA	{}	1979	6	21	1979-06-21	172	172	['COORDINATE_ROUNDED', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:26.461+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.200882@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WholeOrganism (wet specimen)	WGS84	Pycnogonida	ID	[]	[]	ASIA	Indonesia	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.200882@CRS	ZMA.PYC.200882	ICZN	Naturalis Biodiversity Center	21 jun 1979	2434363462	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.200882	Animalia|Ammotheidae	1.0
