key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	gadm	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	originalNameUsage	county	associatedReferences	identificationVerificationStatus	gbifID	http://unknown.org/orders	nameAccordingTo	occurrenceID	taxonID	http://unknown.org/language	depth	depthAccuracy	catalogNumber	institutionCode	collectionCode
3935085982	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.588+00:00	10	{}	HUMAN_OBSERVATION	PRESENT	5166786	1	54	354	9477065	6313	2118547	5166786	5166786	Ammothea armentis Child, 1994	Ammothea armentis Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea armentis	Ammothea	armentis	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0	{}	['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-01-26T10:11:38.588+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e9837b1a-e2c6-44df-99bb-749bc01c55c1'}]	[]	[]	[]	False	D2B0CE86-7C29-1275-E053-5514A8C0FBF9	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	e9837b1a-e2c6-44df-99bb-749bc01c55c1	e9837b1a-e2c6-44df-99bb-749bc01c55c1	Ammothea armentis Child, 1994	TAAF : Îles sub-antarctiques	TaxREF	Probable	3935085982	Pantopoda	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	e9837b1a-e2c6-44df-99bb-749bc01c55c1	815627						
4548049241	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:28.263+00:00	57	{}	HUMAN_OBSERVATION	PRESENT	5166786	1	54	354	9477065	6313	2118547	5166786	5166786	Ammothea armentis Child, 1994	Ammothea armentis Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea armentis	Ammothea	armentis	SPECIES	ACCEPTED	NE	-49.13558	68.66923	1105902.0	{}	['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:28.263+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ffca94f3-795a-4015-a816-73a0b1d56072'}]	[]	[]	[]	False	EB6380B5-80AF-5935-E053-0514A8C08744	WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE	ffca94f3-795a-4015-a816-73a0b1d56072	ffca94f3-795a-4015-a816-73a0b1d56072	Ammothea armentis Child, 1994	TAAF : Îles sub-antarctiques	TaxREF	Probable	4548049241		Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	ffca94f3-795a-4015-a816-73a0b1d56072	815627	fr | en					
318003498	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.557+00:00	124	{}	OCCURRENCE	PRESENT	5166786	1	54	354	9477065	6313	2118547	5166786	5166786	Ammothea armentis Child, 1994	Ammothea armentis Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea armentis	Ammothea	armentis	SPECIES	ACCEPTED	NE	-52.5	74.9		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.557+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21857'}]	[]	[]	[]	False		WGS84	Pycnogonida	HM	[]	[]	ANTARCTICA	Heard Island and McDonald Islands	EUROPE							318003498						230.0	0.0	21857	BAS	SOMBASE Pycnogonids
318003499	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.557+00:00	124	{}	OCCURRENCE	PRESENT	5166786	1	54	354	9477065	6313	2118547	5166786	5166786	Ammothea armentis Child, 1994	Ammothea armentis Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea armentis	Ammothea	armentis	SPECIES	ACCEPTED	NE	-52.7166	75.1333		{}	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.557+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21858'}]	[]	[]	[]	False		WGS84	Pycnogonida	HM	[]	[]	ANTARCTICA	Heard Island and McDonald Islands	EUROPE							318003499						380.0	0.0	21858	BAS	SOMBASE Pycnogonids
