key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	eventID	identifier	institutionID	nomenclaturalCode	http://unknown.org/taxonRankID	locality	fieldNumber	collectionCode	verbatimLocality	gbifID	language	occurrenceID	type	catalogNumber	institutionCode	taxonConceptID	ownerInstitutionCode	http://unknown.org/species	higherClassification	depth	collectionKey	recordedBy	verbatimEventDate	habitat	references	associatedSequences	occurrenceRemarks	taxonID
1272753725	39905320-6c8a-11de-8226-b8a03c50a862	4cff2aca-5ce5-4028-88e6-d79b6449173a	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:32.799+00:00	2024-07-02T06:37:20.061+00:00	381	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	4338389	1	54	354	9477065	2012	2117523	4338389	4338389	Rhopalorhynchus magdalena Staples, 2009	Rhopalorhynchus magdalena Staples, 2009	Animalia	Arthropoda	Pantopoda	Colossendeidae	Rhopalorhynchus	Rhopalorhynchus magdalena	Rhopalorhynchus	magdalena	SPECIES	ACCEPTED	NE	-14.67	145.47	OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}	Australia|Queensland	2008.0	4.0	17.0	2008-04-17	108.0	108.0	PARATYPE	['CONTINENT_DERIVED_FROM_COORDINATES', 'RECORDED_DATE_INVALID', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_COLLECTION_MISMATCH']	2023-03-15T15:49:00.000+00:00	2024-07-02T06:37:20.061+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '17d17c1c-4324-4fb1-8c71-1ebb7d9aaf3d'}]	[]	[]	[]	22c8fe88-400b-4e8a-92cd-f1c76683f5ba	True	CReefs Lizard Island Expedition (2008)	D A. Staples - Museum Victoria (Sciences)	Wet|ethanol 70%	hand dredge	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	Museums Victoria	CGLI 036	17d17c1c-4324-4fb1-8c71-1ebb7d9aaf3d	urn:lsid:biocol.org:col:34978	ICZN	7000	Lizard Island	CGLI 036	Invertebrates	Lizard Island	1272753725	en	17d17c1c-4324-4fb1-8c71-1ebb7d9aaf3d	PhysicalObject	J58389	NMV	https://biodiversity.org.au/afd/taxa/0c42ed76-5588-402f-963f-c3fd1f1bc6a2	NMV	Rhopalorhynchus magdalena	Arthropoda | Chelicerata | Pycnogonida | Pantopoda | Colossendeidae									
1633603179	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:31.912+00:00	379	{}	PRESERVED_SPECIMEN		PRESENT		4338389	1	54	354	9477065	2012	2117523	4338389	4338389	Rhopalorhynchus magdalena Staples, 2009	Rhopalorhynchus magdalena Staples, 2009	Animalia	Arthropoda	Pantopoda	Colossendeidae	Rhopalorhynchus	Rhopalorhynchus magdalena	Rhopalorhynchus	magdalena	SPECIES	ACCEPTED	NE	-14.666667	145.007778		Queensland	{}		2008.0	4.0	4.0	2008-04-04	95.0	95.0	HOLOTYPE	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-09-18T00:00:00.000+00:00	2024-07-02T06:30:31.912+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '77564a19-84ed-4ab6-ba15-68ace5bd716c'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	True			Spirit		WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA			77564a19-84ed-4ab6-ba15-68ace5bd716c			7000	Lizard Island, Great Barrier reef		Arachnids		1633603179		77564a19-84ed-4ab6-ba15-68ace5bd716c		S83741	QM	https://biodiversity.org.au/afd/taxa/0c42ed76-5588-402f-963f-c3fd1f1bc6a2		Rhopalorhynchus magdalena		10.0	d3ab26a1-b655-42b3-ae4c-a04b651f4303	Blazewicz-Paszkowycz, M.	04 Apr 2008					
1633603161	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:40.589+00:00	379	{}	PRESERVED_SPECIMEN		PRESENT		4338389	1	54	354	9477065	2012	2117523	4338389	4338389	Rhopalorhynchus magdalena Staples, 2009	Rhopalorhynchus magdalena Staples, 2009	Animalia	Arthropoda	Pantopoda	Colossendeidae	Rhopalorhynchus	Rhopalorhynchus magdalena	Rhopalorhynchus	magdalena	SPECIES	ACCEPTED	NE	-14.666667	145.466667	OCEANIA	Queensland	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.20_1', 'name': 'Cook'}}		2008.0	4.0	18.0	2008-04-18	109.0	109.0	HOLOTYPE	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2023-09-18T00:00:00.000+00:00	2024-07-02T06:30:40.589+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd1a1d632-84c0-4805-8bce-5eced2bc3042'}]	[]	[]	[]	442fa096-b2bf-4ecc-b513-ae0958eeec25	True			Slide	Dredge	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA			d1a1d632-84c0-4805-8bce-5eced2bc3042			7000	Lizard Island, Great Barrier Island		Arachnids		1633603161		d1a1d632-84c0-4805-8bce-5eced2bc3042		S83740	QM	https://biodiversity.org.au/afd/taxa/0c42ed76-5588-402f-963f-c3fd1f1bc6a2		Rhopalorhynchus magdalena		15.0	d3ab26a1-b655-42b3-ae4c-a04b651f4303	Blazewicz-Paszkowycz, M.	18 Apr 2008	Aquatic				
4088805928	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230		17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:01.555+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT		4338389	1	54	354	9477065	2012	2117523	4338389	4338389	Rhopalorhynchus magdalena Staples, 2009	Rhopalorhynchus magdalena Staples, 2009	Animalia	Arthropoda	Pantopoda	Colossendeidae	Rhopalorhynchus	Rhopalorhynchus magdalena	Rhopalorhynchus	magdalena	SPECIES	ACCEPTED	NE					{}									['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-07-20T12:50:01.555+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'MT866717'}]	[]	[]	[]		False						Pycnogonida		[]	[]			EUROPE			MT866717								4088805928		MT866717		Q035		https://www.ebi.ac.uk/ena/browser/view/Taxon:2775108									https://www.ebi.ac.uk/ena/browser/view/MT866717	https://www.ebi.ac.uk/ena/browser/api/embl/MT866717	Rhopalorhynchus magdalena isolate PYC029 ubiquitin conjugating enzyme 6 (Ubc6) gene, partial cds.	ASV:43181cb403a403833f2693c6b385d287
