key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID
2012925819	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:14:04.428+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1956', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': 'Tropical and subtropical Pycnogonida, chiefly from South Africa'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '5bc484df-1406-4cff-9b1d-5a5b700627fa', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Callipallene vexator Stock, 1956'}]}	PRESERVED_SPECIMEN	PRESENT	2118124	1	54	354	9477065	2011	2118112	2118124	2118124	Callipallene vexator Stock, 1956	Callipallene vexator Stock, 1956	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene vexator	Callipallene	vexator	SPECIES	ACCEPTED	NE	{}	Western Indian Ocean, South Africa WIO	1929	12	13	1929-12-13	347	347	HOLOTYPE	['COUNTRY_INVALID']	2020-04-28T00:00:00.000+00:00	2024-07-21T10:14:04.428+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2641e8f3-da71-4246-87e8-ca9be9d91b3b'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	False	Natural History Museum Denmark Invertebrate Zoology	PYC-008570	70% EtOH|slide, unspec - 1	Pycnogonida	[]	[]	EUROPE	2641e8f3-da71-4246-87e8-ca9be9d91b3b	NHMD110710	Callipallene vexator	http://grbio.org/cool/mci8-ehqk	NHMD	4 miles S of Cape Barracouta, South Africa	2012925819	MKB05: The locality data are from the description. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.	IV	2641e8f3-da71-4246-87e8-ca9be9d91b3b
