key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	recordedBy	identifiedBy	individualCount	continent	stateProvince	modified	collectionKey	otherCatalogNumbers	preparations	institutionID	county	collectionID	verbatimIdentification	habitat	georeferenceRemarks	coordinateUncertaintyInMeters	verbatimDepth	dynamicProperties	higherClassification	higherGeography	verbatimCoordinateSystem	locationID	typeStatus	dateIdentified
1265472992	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:35.052+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0178238998692914', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '112310445001020', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	65.47611	5.94386	374.78	1.2199999999999989	{}	Norwegian Sea	2013.0	6.0	23.0	2013-06-23T23:01Z/2013-06-23T23:07Z	174.0	174.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:35.052+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '112310445001020'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013205 Sample: 445	112310445001020	112310445001020	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(5.94386 65.47611,5.945558 65.47827)	23:01Z/23:07Z	MAREANO Reference Station: 1123	catchId: 20	1265472992	IMRMarbunnBenthos	112310445001020																									
1265473035	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:30.295+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0139670006331707', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '112910446001017', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	65.287698	6.287715	356.6	1.7700000000000102	{}	Norwegian Sea	2013.0	6.0	24.0	2013-06-24T18:06Z/2013-06-24T18:12Z	175.0	175.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:30.295+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '112910446001017'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013205 Sample: 446	112910446001017	112910446001017	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(6.287715 65.287698,6.28674 65.29008)	18:06Z/18:12Z	MAREANO Reference Station: 1129	catchId: 17	1265473035	IMRMarbunnBenthos	112910446001017																									
2240585041	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.988+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00769670580991336', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '123810475001047', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	62.75	3.05	568.655	0.32499999999998863	{}	Norwegian Sea	2013.0	9.0	24.0	2013-09-24T20:37Z/2013-09-24T20:42Z	267.0	267.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.988+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '123810475001047'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013112 Sample: 475	123810475001047	123810475001047	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(3.05 62.75,3.045667 62.7495)	20:37Z/20:42Z	MAREANO Reference Station: 1238	catchId: 47	2240585041	IMRMarbunnBenthos	123810475001047																									
1837987512	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:35.323+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.012776054024457', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '096310486001009', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	64.151333	7.8045	305.18	0.4399999999999977	{}	Norwegian Sea	2013.0	10.0	5.0	2013-10-05T05:06Z/2013-10-05T05:11Z	278.0	278.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:35.323+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '096310486001009'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2013112 Sample: 486	096310486001009	096310486001009	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(7.8045 64.151333,7.801167 64.15)	05:06Z/05:11Z	MAREANO Reference Station: 963	catchId: 9	1837987512	IMRMarbunnBenthos	096310486001009																									
1265469076	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.655+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '075810005005022', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0659369074297535', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '075810005005022', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	68.037267	11.22361	169.235	1.4649999999999892	{}	Norwegian Sea	2012.0	5.0	3.0	2012-05-03T15:35Z/2012-05-03T15:40Z	124.0	124.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.655+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '075810005005022'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 5	075810005005022	075810005005022	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(11.22361 68.037267,11.224107 68.035187)	15:35Z/15:40Z	MAREANO Reference Station: 758	catchId: 22	1265469076	IMRMarbunnBenthos	075810005005022																									
1265469423	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.550+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0485562048814025', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '079310008007015', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.671925	10.771005	176.72	0.030000000000001137	{}	Norwegian Sea	2012.0	5.0	4.0	2012-05-04T06:27Z/2012-05-04T06:32Z	125.0	125.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.550+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '079310008007015'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 8	079310008007015	079310008007015	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(10.771005 67.671925,10.768833 67.67)	06:27Z/06:32Z	MAREANO Reference Station: 793	catchId: 15	1265469423	IMRMarbunnBenthos	079310008007015																									
1265469505	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:31.577+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00108554059921841', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '080510006006045', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.6984	11.5311	171.305	0.33499999999999375	{}	Norwegian Sea	2012.0	5.0	3.0	2012-05-03T23:28Z/2012-05-03T23:33Z	124.0	124.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:31.577+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '080510006006045'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 6	080510006006045	080510006006045	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(11.5311 67.6984,11.536518 67.69814)	23:28Z/23:33Z	MAREANO Reference Station: 805	catchId: 45	1265469505	IMRMarbunnBenthos	080510006006045																									
1265469757	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.545+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Number per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '1', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '082110016014039', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Abundance'}, {'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.105261161476312', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '082110016014039', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.019833	8.216833	556.14	2.919999999999959	{}	Norwegian Sea	2012.0	5.0	8.0	2012-05-08T19:19Z/2012-05-08T19:25Z	129.0	129.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:29.545+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '082110016014039'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 16	082110016014039	082110016014039	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(8.216833 67.019833,8.211875 67.018462)	19:19Z/19:25Z	MAREANO Reference Station: 821	catchId: 39	1265469757	IMRMarbunnBenthos	082110016014039																									
1265469890	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:34.400+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0209648136941299', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '082810017015032', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.095467	8.921437	402.175	0.20499999999998408	{}	Norwegian Sea	2012.0	5.0	9.0	2012-05-09T01:58Z/2012-05-09T02:03Z	130.0	130.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:34.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '082810017015032'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 17	082810017015032	082810017015032	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(8.921437 67.095467,8.92488 67.09706)	01:58Z/02:03Z	MAREANO Reference Station: 828	catchId: 32	1265469890	IMRMarbunnBenthos	082810017015032																									
1265470102	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.295+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00188940672628795', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '084110022019028', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.202833	10.459833	201.82999999999998	0.10999999999999943	{}	Norwegian Sea	2012.0	5.0	10.0	2012-05-10T05:11Z/2012-05-10T05:16Z	131.0	131.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.295+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '084110022019028'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 22	084110022019028	084110022019028	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(10.459833 67.202833,10.460057 67.200692)	05:11Z/05:16Z	MAREANO Reference Station: 841	catchId: 28	1265470102	IMRMarbunnBenthos	084110022019028																									
1265470234	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:29.658+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.00192389910218042', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '084810025021042', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.220167	10.919833	182.76999999999998	0.20000000000000284	{}	Norwegian Sea	2012.0	5.0	10.0	2012-05-10T12:45Z/2012-05-10T12:50Z	131.0	131.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:29.658+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '084810025021042'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 25	084810025021042	084810025021042	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(10.919833 67.220167,10.920548 67.222253)	12:45Z/12:50Z	MAREANO Reference Station: 848	catchId: 42	1265470234	IMRMarbunnBenthos	084810025021042																									
1265470317	99006141-bf02-4821-8e6e-5818a1cbf70a	ff265032-b806-411a-b4b8-15a27b767dce	56b3ccf5-ad40-433f-997e-1eeb565a5889	ff265032-b806-411a-b4b8-15a27b767dce	NO	EML	2024-04-11T12:43:11.848+00:00	2024-04-11T12:43:32.962+00:00	330	{'http://rs.iobis.org/obis/terms/ExtendedMeasurementOrFact': [{'http://rs.tdwg.org/dwc/terms/measurementUnit': 'Gram biomass per 100 square meter', 'http://rs.tdwg.org/dwc/terms/measurementValue': '0.0197765897335594', 'http://rs.iobis.org/obis/terms/measurementTypeID': 'http://vocab.nerc.ac.uk/collection/P01/current/ODRYBM01/', 'http://rs.tdwg.org/dwc/terms/occurrenceID': '084910029025030', 'http://rs.tdwg.org/dwc/terms/measurementType': 'Biomass'}]}	MATERIAL_SAMPLE	PRESENT	7414589	1	54	354	9477065	2011	4338596	7414589	7414589	Cordylochele longicollis Sars, 1888	Cordylochele longicollis Sars, 1888	Animalia	Arthropoda	Pantopoda	Callipallenidae	Cordylochele	Cordylochele longicollis	Cordylochele	longicollis	SPECIES	ACCEPTED	NE	67.403818	10.825907	176.435	2.0250000000000057	{}	Norwegian Sea	2012.0	5.0	11.0	2012-05-11T04:34Z/2012-05-11T04:39Z	132.0	132.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-04-11T12:43:32.962+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '084910029025030'}]	[]	[]	[]	1711d910-22c6-415c-bb34-9f226ec314ca	False	beamtrawl_2006-2022	Beamtrawl,Subsample method: Sieve content - Mesh size (mm): 5.0	WGS84	Pycnogonida	NO	[]	[]	EUROPE	Norway	EUROPE	Cruise: 58GS-2012106 Sample: 29	084910029025030	084910029025030	urn:lsid:marinespecies.org:taxname:851554	IMR	LINESTRING(10.825907 67.403818,10.826565 67.405873)	04:34Z/04:39Z	MAREANO Reference Station: 849	catchId: 30	1265470317	IMRMarbunnBenthos	084910029025030																									
