key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	typeStatus	sex	references	datasetID	scientificNameID	bibliographicCitation
1321011063	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:39.694+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-72.083	172.142	350.0	2.0	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1968.0	1.0	10.0	1968-01-10	10.0	10.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:41:00.000+00:00	2024-07-02T12:39:39.694+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a87459b4-4276-4949-aca9-14f6298e4cb8'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=90984'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3a87459b4-4276-4949-aca9-14f6298e4cb8	urn:lsid:biocol.org:col:34871	10 JAN 1968	unknown, from legacy	Victoria Land	Degrees Minutes Seconds	USARP/EL/32/1996/USC	IZ	1321011063	http://n2t.net/ark:/65665/3a87459b4-4276-4949-aca9-14f6298e4cb8	USNM 1123307	USNM	1996	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1317212915	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:36:40.085+00:00	395	{}	PRESERVED_SPECIMEN	3.0	PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-75.175	-176.167	730.0	2.0	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1967.0	1.0	27.0	1967-01-27	27.0	27.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-03-11T10:25:00.000+00:00	2024-07-02T12:36:40.085+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3007728aa-23c9-4535-8feb-3902eceabd7a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3007728aa-23c9-4535-8feb-3902eceabd7a	urn:lsid:biocol.org:col:34871	27 JAN 1967	unknown, from legacy		Degrees Minutes Seconds	USARP/EL/27/1924/USC	IZ	1317212915	http://n2t.net/ark:/65665/3007728aa-23c9-4535-8feb-3902eceabd7a	USNM 234623	USNM	1924	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	PARATYPE					
1320918724	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:13.577+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-72.175	171.317	451.0	3.0	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1967.0	1.0	14.0	1967-01-14	14.0	14.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-03-08T15:27:00.000+00:00	2024-07-02T12:39:13.577+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a4610f5f-41d8-434d-b88f-026839a3d8f4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3a4610f5f-41d8-434d-b88f-026839a3d8f4	urn:lsid:biocol.org:col:34871	14 JAN 1967	unknown, from legacy	Victoria Land, Moubray Bay, Cape Hallett, south of cape	Degrees Minutes Seconds	USARP/EL/27/1873/USC	IZ	1320918724	http://n2t.net/ark:/65665/3a4610f5f-41d8-434d-b88f-026839a3d8f4	USNM 234622	USNM	1873	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	PARATYPE	FEMALE				
1321561635	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:40.479+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-72.175	171.317	451.0	3.0	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1967.0	1.0	14.0	1967-01-14	14.0	14.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-03-08T15:27:00.000+00:00	2024-07-02T12:39:40.479+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3c0c57978-1ea9-49ea-be7e-d71377b0bfa7'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3c0c57978-1ea9-49ea-be7e-d71377b0bfa7	urn:lsid:biocol.org:col:34871	14 JAN 1967	unknown, from legacy	Victoria Land, Moubray Bay, Cape Hallett, south of cape	Degrees Minutes Seconds	USARP/EL/27/1873/USC	IZ	1321561635	http://n2t.net/ark:/65665/3c0c57978-1ea9-49ea-be7e-d71377b0bfa7	USNM 234621	USNM	1873	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	HOLOTYPE	MALE				
4055739329	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:14.151+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-72.17	171.37	451.0	3.0	{}			1967.0	1.0	14.0	1967-01-14	14.0	14.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:14.151+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1503'}]	[]	[]	[]			True					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1503				Ross Sea			WoRMS type localities	4055739329	WoRMS Editorial Board:WoRMS type localities:sm_id_1503	sm_id_1503	WoRMS Editorial Board				HOLOTYPE		http://www.marinespecies.org/aphia.php?p=specdetails&id=1503	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:172919	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothea gordonae</i> Child, 1994. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=172919
318003612	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.321+00:00	124	{}	OCCURRENCE		PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-72.1666	171.3666	451.0	3.0	{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.321+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21975'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318003612		21975	BAS									
318003613	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.321+00:00	124	{}	OCCURRENCE		PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-75.1666	-176.2166	730.0	2.0	{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.321+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21976'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318003613		21976	BAS									
318003614	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.320+00:00	124	{}	OCCURRENCE		PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-72.0833	172.1333	350.0	2.0	{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.320+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21977'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318003614		21977	BAS									
318003615	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.320+00:00	124	{}	OCCURRENCE		PRESENT	5166759	1	54	354	9477065	6313	2118547	5166759	5166759	Ammothea gordonae Child, 1994	Ammothea gordonae Child, 1994	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea gordonae	Ammothea	gordonae	SPECIES	ACCEPTED	NE	-60.9483	-44.6033	229.5	4.5	{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.320+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:21978'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318003615		21978	BAS									
