key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	coordinateUncertaintyInMeters	depth	depthAccuracy	modified	datasetID	fieldNotes	typeStatus	otherCatalogNumbers	dynamicProperties	higherClassification
4444205841	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.913+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118363	1	54	354	9477065	4338615	2118315	2118363	2118363	Ascorhynchus glaber Hoek, 1881	Ascorhynchus glaber Hoek, 1881	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus glaber	Ascorhynchus	glaber	SPECIES	ACCEPTED	NE	-22.2851718	42.8339253	{}	Indian Ocean	1988.0	12.0	3.0	1988-12-03	338.0	338.0	['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']	2024-06-18T12:44:58.913+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'db4555b7-a0a4-4876-989b-06add9c9efa3'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz II	Turpaeva, Elena	EtOH 75%	Trawl	WGS84	Pycnogonida	MG	[]	[]	AFRICA	Madagascar	EUROPE	RV Vityaz II_cruise 17_st.2653	db4555b7-a0a4-4876-989b-06add9c9efa3	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian Ocean, Tala polygon	2653	OBFc	4444205841	db4555b7-a0a4-4876-989b-06add9c9efa3	1440.0 - 1510.0 m	INV0002618	IORAS	IORAS	cruise 17	fd699988-ab5d-4737-9443-9085cea191d2										
43711774	84c333ce-f762-11e1-a439-00145eb45e9a	456058db-f70b-4005-97ad-e08570cf0c56		6aca019f-ee9d-4088-859b-5a601d4b093f	299958e0-4c06-11d8-b290-b8a03c50a862	DK	EML	2023-01-08T13:17:14.590+00:00	2024-01-24T21:19:36.950+00:00	217	{}	PRESERVED_SPECIMEN		PRESENT	2118363	1	54	354	9477065	4338615	2118315	2118363	2118363	Ascorhynchus glaber Hoek, 1881	Ascorhynchus glaber Hoek, 1881	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus glaber	Ascorhynchus	glaber	SPECIES	ACCEPTED	NE	-4.0	41.450001	{}		1951.0	3.0	15.0	1951-03-15T00:00	74.0	74.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-01-24T21:19:36.950+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:ZMUC:Galathea II:Gal-II-265'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d		False	Galathea II Danish Deep Sea Expedition 1950-52				WGS84	Pycnogonida	KE	[]	[]	AFRICA	Kenya	EUROPE		urn:catalog:ZMUC:Galathea II:Gal-II-265		Off Kenya		Galathea II	43711774	urn:catalog:ZMUC:Galathea II:Gal-II-265		Gal-II-265	ZMUC				1750.0	1520.0	0.0	2009-09-30T00:00:00.000+00:00	37	. Record published in http://www.zmuc.dk/InverWeb/				
1056498695	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:57.199+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 49', 'http://purl.org/dc/terms/created': '1187776550000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/0798dda5-c276-4765-95c3-2d86ad988e23'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2118363	1	54	354	9477065	4338615	2118315	2118363	2118363	Ascorhynchus glaber Hoek, 1881	Ascorhynchus glaber Hoek, 1881	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus glaber	Ascorhynchus	glaber	SPECIES	ACCEPTED	NE	-46.1	45.516667	{}								['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:57.199+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1192096'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1876 - 1905: page 49', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/0798dda5-c276-4765-95c3-2d86ad988e23'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE		1192096				ZOO	1056498695	5469e276-dae6-4553-81f3-0f8ffe30677a		1881.38	NHMUK										SYNTYPE	NHMUK:ecatalogue:1192096	"{""associatedMediaCount"": 1, ""barcode"": ""NHMUK014654183"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": ""Challenger Collection"", ""commodity"": null, ""created"": 1294336610000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Ascorhynchus glaber Hoek, 1881"", ""determinationTypes"": null, ""donorName"": ""Lords Commissioners of the Treasury"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056498695"", ""gbifIssue"": [""COORDINATE_ROUNDED"", ""GEODETIC_DATUM_ASSUMED_WGS84"", ""COUNTRY_DERIVED_FROM_COORDINATES""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": ""Specimens"", ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""Spirit"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": null, ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Ascorhynchidae
318005022	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.958+00:00	124	{}	OCCURRENCE		PRESENT	2118363	1	54	354	9477065	4338615	2118315	2118363	2118363	Ascorhynchus glaber Hoek, 1881	Ascorhynchus glaber Hoek, 1881	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus glaber	Ascorhynchus	glaber	SPECIES	ACCEPTED	NE	-46.7666	45.5166	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.958+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34959'}]	[]	[]	[]			False					WGS84	Pycnogonida	TF	[]	[]	ANTARCTICA	French Southern Territories	EUROPE						SOMBASE Pycnogonids	318005022			34959	BAS					2514.0	0.0							
