key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	datasetID	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	http://unknown.org/language	footprintWKT	originalNameUsage	locality	county	identificationVerificationStatus	gbifID	nameAccordingTo	occurrenceID	taxonID	networkKeys	individualCount	depth	modified	institutionKey	collectionKey	catalogNumber	institutionCode	fieldNumber	collectionCode	collectionID	stateProvince	http://unknown.org/license	verbatimDepth	locationRemarks	taxonConceptID	http://unknown.org/rightsHolder	datasetName	scientificNameID	eventRemarks	language	footprintSRS	parentEventID	depthAccuracy	verbatimLocality	informationWithheld	samplingProtocol	previousIdentifications	identificationQualifier	ownerInstitutionCode	type	lifeStage	municipality	recordNumber	habitat	http://unknown.org/modified	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	organismQuantityType	organismQuantity	georeferenceVerificationStatus	higherGeography	otherCatalogNumbers	dynamicProperties	islandGroup	island	georeferenceRemarks	distanceFromCentroidInMeters	dateIdentified	waterBody	disposition	locationID	parentNameUsage	materialEntityID	georeferenceProtocol	verbatimCoordinateSystem	georeferencedBy	georeferencedDate	georeferenceSources	sex	identificationReferences	taxonRemarks	identificationRemarks	behavior	elevation	elevationAccuracy	acceptedNameUsage	namePublishedInYear	originalNameUsageID	acceptedNameUsageID	namePublishedIn	bibliographicCitation	establishmentMeans
3054988814	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:09:56.491+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	54.07155	-6.192327	70.7	EUROPE	{}	2006.0	9.0	12.0	2006-09-12	255.0	255.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:09:56.491+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1ad2e911-ee1a-4197-b6bb-c5b52c303fd1'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU10000000FE9.008	1ad2e911-ee1a-4197-b6bb-c5b52c303fd1				BECWMP06 CL2		Accepted - considered correct	3054988814		T-MRUMU1000002C45E	NBNSYS0000173571		10.0						CEDaR		MRUMU100000000C6		Northern Ireland				NHMSYS0020752301	Department of Agriculture Environment and Rural Affairs																																																												
2924329470	fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-30T13:50:11.817+00:00	2024-06-30T13:59:38.131+00:00	322	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	51.388796	1.441691	70.7	EUROPE	{}	2005.0	10.0	16.0	2005-10-16	289.0	289.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-30T13:59:38.131+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '22fb9471-f5ff-499d-a2d0-116f80b84c47'}]	[]	[]	[]	False		Natural History Museum		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRNE013400000160.06	22fb9471-f5ff-499d-a2d0-116f80b84c47		POLYGON((1.44094 51.38837,1.44094 51.38922,1.44244 51.38922,1.44244 51.38837,1.44094 51.38837))		White Ness ACE Quadrats		Accepted - considered correct	2924329470		554487561	NHMSYS0020752301										MRNE013400000047		England				NHMSYS0020752301	Natural England									OSGB Grid Reference TR395711								T-MRNE013400004785																																											
2925750773	fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2	598eb93d-a844-4289-8adb-0f8583dac91e	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-30T13:50:11.817+00:00	2024-06-30T13:59:45.118+00:00	322	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	51.388796	1.441691	70.7	EUROPE	{}	2005.0	10.0	16.0	2005-10-16	289.0	289.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-30T13:59:45.118+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '51b2c915-6aff-4110-bb0f-19dc656cbb81'}]	[]	[]	[]	False		Natural History Museum		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRNE013400000160.08	51b2c915-6aff-4110-bb0f-19dc656cbb81		POLYGON((1.44094 51.38837,1.44094 51.38922,1.44244 51.38922,1.44244 51.38837,1.44094 51.38837))		White Ness ACE Quadrats		Accepted - considered correct	2925750773		554487628	NHMSYS0020752301										MRNE013400000047		England				NHMSYS0020752301	Natural England									OSGB Grid Reference TR395711								T-MRNE0134000047B4									SACFORN																																		
2962075683	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:29.201+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE			70.7		{}	2004.0	8.0	4.0	2004-08-04	217.0	217.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:29.201+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '09beb23d-d83c-46a8-93c3-aaa4542ac2fd'}]	[]	[]	[]	False		Estuarine, I. Instituteof|Studies, C. Coastal			Pycnogonida		[]	[]			EUROPE	MRCCW30200000006.03	09beb23d-d83c-46a8-93c3-aaa4542ac2fd				YnysWelltog		Accepted - considered correct	2962075683		T-MRCCW302000005EF	NHMSYS0020752301								NRW		MRCCW30200000006						NHMSYS0020752301	Natural Resources Wales																																																												
2962096184	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:31.820+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE			70.7		{}	2004.0	8.0	4.0	2004-08-04	217.0	217.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:31.820+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '54a2daea-1c1a-4241-a0cc-bd86c6bc2243'}]	[]	[]	[]	False		Estuarine, I. Instituteof|Studies, C. Coastal			Pycnogonida		[]	[]			EUROPE	MRCCW30200000006.04	54a2daea-1c1a-4241-a0cc-bd86c6bc2243				YnysWelltog		Accepted - considered correct	2962096184		T-MRCCW3020000063C	NHMSYS0020752301								NRW		MRCCW30200000006						NHMSYS0020752301	Natural Resources Wales																																																												
2962414270	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:31.033+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE			70.7		{}	2004.0	8.0	4.0	2004-08-04	217.0	217.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:31.033+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '56813f5b-8d20-486a-bb50-90c9c295fac2'}]	[]	[]	[]	False		Estuarine, I. Instituteof|Studies, C. Coastal			Pycnogonida		[]	[]			EUROPE	MRCCW30200000006.01	56813f5b-8d20-486a-bb50-90c9c295fac2				YnysWelltog		Accepted - considered correct	2962414270		T-MRCCW3020000059C	NHMSYS0020752301								NRW		MRCCW30200000006						NHMSYS0020752301	Natural Resources Wales																																																												
2962117724	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:31.166+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE			70.7		{}	2004.0	8.0	4.0	2004-08-04	217.0	217.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:31.166+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '61d43572-3bb1-484b-bac4-04d4ab078ddc'}]	[]	[]	[]	False		Estuarine, I. Instituteof|Studies, C. Coastal			Pycnogonida		[]	[]			EUROPE	MRCCW30200000006.05	61d43572-3bb1-484b-bac4-04d4ab078ddc				YnysWelltog		Accepted - considered correct	2962117724		T-MRCCW30200000652	NHMSYS0020752301								NRW		MRCCW30200000006						NHMSYS0020752301	Natural Resources Wales																																																												
2962187820	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:33.371+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE			70.7		{}	2004.0	8.0	4.0	2004-08-04	217.0	217.0	['COORDINATE_OUT_OF_RANGE', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:33.371+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'bcb0702e-e2e2-41b3-a555-ed314b32ae12'}]	[]	[]	[]	False		Estuarine, I. Instituteof|Studies, C. Coastal			Pycnogonida		[]	[]			EUROPE	MRCCW30200000002.01	bcb0702e-e2e2-41b3-a555-ed314b32ae12				ChurchIsland		Accepted - considered correct	2962187820		T-MRCCW30200000355	NHMSYS0020752301								NRW		MRCCW30200000006						NHMSYS0020752301	Natural Resources Wales																																																												
2962576320	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.173+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	53.291101	-4.06249	0.7	EUROPE	{}	2002.0	8.0	12.0	2002-08-12	224.0	224.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:32.173+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'aa406bf8-5d52-4d25-8ef4-c521bd24c3aa'}]	[]	[]	[]	False		Davidbarnes		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRCCW30000000227.09	aa406bf8-5d52-4d25-8ef4-c521bd24c3aa		POLYGON((-4.06249 53.2911,-4.06249 53.29111,-4.06248 53.29111,-4.06248 53.2911,-4.06249 53.2911))		Lleiniog		Accepted - considered correct	2962576320		T-MRCCW30000006D8D	NHMSYS0020752301		2.0						NRW		MRCCW30000000031		Wales		Unknown	Littoral	NHMSYS0020752301	Natural Resources Wales									OSGB Grid Reference SH6262079111																																																			
2962655776	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.793+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	53.28296	-4.071579	0.7	EUROPE	{}	2002.0	8.0	12.0	2002-08-12	224.0	224.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:32.793+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'f1067b9a-be94-4038-adce-5707a77d92ee'}]	[]	[]	[]	False		Davidbarnes		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRCCW30000000227.03	f1067b9a-be94-4038-adce-5707a77d92ee		POLYGON((-4.07158 53.28296,-4.07158 53.28297,-4.07156 53.28297,-4.07156 53.28296,-4.07158 53.28296))		Lleiniog		Accepted - considered correct	2962655776		T-MRCCW30000006C88	NHMSYS0020752301		5.0						NRW		MRCCW30000000031		Wales		Unknown	Littoral	NHMSYS0020752301	Natural Resources Wales									OSGB Grid Reference SH6198878223																																																			
2962125540	6b3877d5-4869-43aa-af12-92c703fd5b6d	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-06-24T10:46:02.078+00:00	2024-06-24T10:52:32.042+00:00	309	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	51.61787	-5.143922	70.7		{}	2001.0	7.0	30.0	2001-07-30	211.0	211.0	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-06-24T10:52:32.042+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '783f3e61-bb6c-49f6-8b74-8cd98e751566'}]	[]	[]	[]	False		Andrewmackie		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	W300000000A3.01	783f3e61-bb6c-49f6-8b74-8cd98e751566				TurbotBank		Accepted - considered correct	2962125540		T-MRCCW30000002E84	NHMSYS0020752301		1.0						NRW		MRCCW30000000008		Wales		Unknown	Sublittoral	NHMSYS0020752301	Natural Resources Wales																																																												
3055043415	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:10:10.773+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	54.66822	-5.805681	70.7	EUROPE	{}	2000.0	3.0	28.0	2000-03-28	88.0	88.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:10:10.773+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '258fcbb6-8323-4b07-b54a-b6da661c1b9b'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU10000001112.004	258fcbb6-8323-4b07-b54a-b6da661c1b9b				BNMMP00INN BL5		Accepted - considered correct	3055043415		T-MRUMU100000402FE	NBNSYS0000173571		20.0						CEDaR		MRUMU100000000CB		Northern Ireland				NHMSYS0020752301	Department of Agriculture Environment and Rural Affairs																																																												
3054451076	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:09:58.526+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	54.66822	-5.805681	70.7	EUROPE	{}	2000.0	3.0	28.0	2000-03-28	88.0	88.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:09:58.526+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6843069a-8ef8-426c-84ba-7165f3e88ab5'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU10000001112.003	6843069a-8ef8-426c-84ba-7165f3e88ab5				BNMMP00INN BL5		Accepted - considered correct	3054451076		T-MRUMU100000402C0	NBNSYS0000173571		20.0						CEDaR		MRUMU100000000CB		Northern Ireland				NHMSYS0020752301	Department of Agriculture Environment and Rural Affairs																																																												
3054152000	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:09:54.199+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	54.07155	-6.192327	70.7	EUROPE	{}	2000.0	4.0	19.0	2000-04-19	110.0	110.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:09:54.199+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0d4047a8-6d84-4e55-a667-6263f73fcad8'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU10000000FE2.010	0d4047a8-6d84-4e55-a667-6263f73fcad8				BECWMP00 CL2		Accepted - considered correct	3054152000		T-MRUMU1000002B5CF	NBNSYS0000173571		10.0						CEDaR		MRUMU100000000C6		Northern Ireland				NHMSYS0020752301	Department of Agriculture Environment and Rural Affairs																																																												
3054337661	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:10:13.380+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	54.07155	-6.192327	70.7	EUROPE	{}	2000.0	4.0	19.0	2000-04-19	110.0	110.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:10:13.380+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '3addaab2-67e3-41c4-9733-0519a584e87f'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU10000000FE2.009	3addaab2-67e3-41c4-9733-0519a584e87f				BECWMP00 CL2		Accepted - considered correct	3054337661		T-MRUMU1000002B5A3	NBNSYS0000173571		10.0						CEDaR		MRUMU100000000C6		Northern Ireland				NHMSYS0020752301	Department of Agriculture Environment and Rural Affairs																																																												
3055232122	9fad752d-4bf9-4adf-9535-3cf6339a70fb	db20bedc-20f1-42dd-9051-a445139f8e51	99552c70-f762-11e1-a439-00145eb45e9a	07f617d0-c688-11d8-bf62-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-20T20:50:46.296+00:00	2024-07-20T21:10:01.133+00:00	167	{}	HUMAN_OBSERVATION	PRESENT	2118171	1	54	354	9477065	6313	2118169	2118171	2118171	Ammothella longipes (Hodge, 1864)	Ammothella longipes (Hodge, 1864)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella longipes	Ammothella	longipes	SPECIES	ACCEPTED	NE	54.07155	-6.192327	70.7	EUROPE	{}	1999.0	5.0	19.0	1999-05-19	139.0	139.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T21:10:01.133+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'e5f46562-32a2-47fb-9656-894e7c151965'}]	[]	[]	[]	False		NIEA/WMU		WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE	MRUMU10000000FEA.003	e5f46562-32a2-47fb-9656-894e7c151965				BECWMP99 CL2		Accepted - considered correct	3055232122		T-MRUMU1000002C5DD	NBNSYS0000173571		10.0						CEDaR		MRUMU100000000C6		Northern Ireland				NHMSYS0020752301	Department of Agriculture Environment and Rural Affairs																																																												
