key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	recordNumber
1319959225	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:05.996+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117904	1	54	354	9477065	6314	2117901	2117904	2117904	Pantopipetta armata Arnaud & Child, 1988	Pantopipetta armata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta armata	Pantopipetta	armata	SPECIES	ACCEPTED	NE	-28.5283	32.5667	680.0	0.0	{}	Indian Ocean	Indian Ocean, South Africa	1976.0	5.0	24.0	1976-05-24	145.0	145.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T09:07:00.000+00:00	2024-07-02T12:38:05.996+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/379f54176-7df9-4197-85db-ed26702f6647'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Arnaud, F.; Child, C. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	NORTH_AMERICA	http://n2t.net/ark:/65665/379f54176-7df9-4197-85db-ed26702f6647	urn:lsid:biocol.org:col:34871	24 MAY 1976	unknown, from legacy	Zululand Area	Degrees Minutes Seconds	IZ	1319959225	http://n2t.net/ark:/65665/379f54176-7df9-4197-85db-ed26702f6647	USNM 228131	USNM	SM 103	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1275071294	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.179+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT		2117904	1	54	354	9477065	6314	2117901	2117904	2117904	Pantopipetta armata Arnaud & Child, 1988	Pantopipetta armata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta armata	Pantopipetta	armata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.179+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071294'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-19575							1275071294	urn:catalog:IZIKO:SAM-A-19575	SAM-A-19575					SM103
1275071296	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.179+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT		2117904	1	54	354	9477065	6314	2117901	2117904	2117904	Pantopipetta armata Arnaud & Child, 1988	Pantopipetta armata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta armata	Pantopipetta	armata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.179+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071296'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-19574							1275071296	urn:catalog:IZIKO:SAM-A-19574	SAM-A-19574					SM103
1275071300	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862		5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.414+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT		2117904	1	54	354	9477065	6314	2117901	2117904	2117904	Pantopipetta armata Arnaud & Child, 1988	Pantopipetta armata Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta armata	Pantopipetta	armata	SPECIES	ACCEPTED	NE					{}										['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']		2024-01-24T17:25:01.414+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071300'}]	[]	[]	[]			False					Pycnogonida		[]	[]			AFRICA	urn:catalog:IZIKO:SAM-A-19576							1275071300	urn:catalog:IZIKO:SAM-A-19576	SAM-A-19576					SM109
