key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	stateProvince	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	habitat	institutionID	nomenclaturalCode	verbatimEventDate	georeferenceProtocol	locality	county	eventRemarks	fieldNumber	language	collectionCode	gbifID	occurrenceID	type	catalogNumber	institutionCode	locationID	eventTime	higherClassification	collectionID	island	verbatimLocality	verbatimDepth	islandGroup	individualCount	sex	waterBody	modified	datasetName	datasetID	samplingProtocol	rightsHolder	ownerInstitutionCode	occurrenceRemarks	georeferenceSources	coordinateUncertaintyInMeters	establishmentMeans	references	dynamicProperties	georeferenceVerificationStatus	accessRights	georeferenceRemarks	verbatimCoordinateSystem	typeStatus
2416948204	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:36.795+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE		24.0	-111.0	4.55	1.5499999999999998			{}	North America|Mexico|Pacific Ocean	1962.0	12.0	4.0	1962-12-04	338.0	338.0	['CONTINENT_COORDINATE_MISMATCH', 'INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:36.795+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C4218'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False	R. Dockins	E. Lomibao, 2009	whole (fixed in 8% formalin, preserved in 50% EtOH)	WGS84	Pycnogonida	MX	[]	[]	LATIN_AMERICA	Mexico	NORTH_AMERICA	urn:catalog:SIO:BIC:C4218		http://biocol.org/urn:lsid:biocol.org:14844		12/4/1962		Tip of pt. Marquis, Baja California			B6212-6	en	BIC	2416948204	urn:catalog:SIO:BIC:C4218	PhysicalObject	C4218	SIO			Arthropoda | Pycnogonida | Pantopoda | Pycnogonidae | Pycnogonum	http://grbio.org/cool/t8vy-919z		North America | Mexico | Pacific Ocean | Tip of pt. Marquis, Baja California	10 10 - 20 10		1.0		North Pacific Ocean	2019-09-17T00:00:00.000+00:00									native	http://portal.vertnet.org/o/sio/bic?id=c4218	"{""gear"":""hand-collected"" }"	requires verification	http://vertnet.org/resources/norms.html			
2416949397	a267b6a7-91f9-457c-889a-481e7aa920b6	b1b3786f-e9b0-4da6-8472-a21a2d7fe48c		a957a663-2f17-415f-b1c8-5cf6398df8ed	2053a639-84c3-4be5-b8bc-96b6d88a976c	US	EML	2024-04-29T00:06:57.207+00:00	2024-04-29T09:02:36.794+00:00	213	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE				55.5		NORTH_AMERICA		{}	North America|United States|Pacific Ocean	1951.0	6.0	30.0	1951-06-30	181.0	181.0	['INSTITUTION_MATCH_FUZZY']	2024-04-29T09:02:36.794+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:SIO:BIC:C4216'}]	[]	[]	[]	e14c227d-2864-4d0b-b555-e4933af0c69b	30a84bbe-5697-43ca-a319-5cc526856130	False		E. Lomibao, 2009	whole (fixed in 8% formalin, preserved in 50% EtOH)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:SIO:BIC:C4216		http://biocol.org/urn:lsid:biocol.org:14844		6/30/1951		Anacapa Passage, CA				en	BIC	2416949397	urn:catalog:SIO:BIC:C4216	PhysicalObject	C4216	SIO			Arthropoda | Pycnogonida | Pantopoda | Pycnogonidae | Pycnogonum	http://grbio.org/cool/t8vy-919z		North America | United States | Pacific Ocean | Anacapa Passage, CA	182 182		1.0		Pacific Ocean	2019-09-17T00:00:00.000+00:00									native	http://portal.vertnet.org/o/sio/bic?id=c4216			http://vertnet.org/resources/norms.html			
3969433304	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:20.398+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE						NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California	1949.0	6.0	28.0	1949-06-28	179.0	179.0	[]	2024-07-22T23:00:20.398+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:401726'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		J.W. Hedgpeth	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:401726		http://grscicoll.org/institution/california-academy-sciences	ICZN	28 Jun 1949		Second Sled Road	Marin County	DIGIN ENTRY. Data imported incomplete. Replace this text and initial once record is complete for all tables.	154841	en	IZ	3969433304	urn:catalog:CAS:IZ:401726	Physical Object	401726	CAS	e1c4a552-a493-42d3-a39e-fbfea45a0753		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470								2022-11-15T12:38:59.000+00:00						"""1197?"" ""Under rock, female"""										
4872708146	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:00.941+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE						NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California	1941.0	5.0	26.0	1941-05-26	146.0	146.0	[]	2024-07-22T23:00:00.941+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:31125'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False	C.R. Benton		Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:31125	among Bunodactis elegantissima on rock	http://grscicoll.org/institution/california-academy-sciences	ICZN	26 May 1941		Dillon Beach, Pearch Rock Point	Marin County	Data transcribed from catalogue card by Notes from Nature volunteers via Zooniverse.	108233	en	IZ	4872708146	urn:catalog:CAS:IZ:31125	Physical Object	31125	CAS	86dd7198-f683-4878-92f3-50072e80f1e7		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470								2024-05-29T19:00:25.000+00:00																
609439483	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:04.274+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	1972-08-04T00:00:00	37.809349	-122.41364	10.665	1.5249999999999995	NORTH_AMERICA	California	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.38_1', 'name': 'San Francisco'}}	North America, North Pacific Ocean, United States	1935.0	10.0	11.0	1935-10-11	284.0	284.0	['GEODETIC_DATUM_ASSUMED_WGS84']	2024-07-22T23:00:04.274+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:126553'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		Kevin Myers	Fluid-75% EtOH(1)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:126553	fine mud	http://grscicoll.org/institution/california-academy-sciences	ICZN	11 Oct 1935		San Francisco Estuary, San Francisco Bay, Pier 43.			059101	en	IZ	609439483	urn:catalog:CAS:IZ:126553	Physical Object	126553	CAS	066784a4-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																334.0								
1320822190	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:03.782+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE		36.62	-121.9			NORTH_AMERICA	California	{}	North Pacific Ocean, United States, California	1927.0			1927			['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:03.782+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a01f8ec1-0396-44c7-9c53-b07195ec204c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	E. Ricketts	Schmitt, Waldo LaSalle, Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3a01f8ec1-0396-44c7-9c53-b07195ec204c		urn:lsid:biocol.org:col:34871		-- --- 1927	Getty Thesaurus of Geographic Names, May 2002	Monterey Bay, Pacific Grove					IZ	1320822190	http://n2t.net/ark:/65665/3a01f8ec1-0396-44c7-9c53-b07195ec204c		USNM 61626	USNM			Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					1.0	FEMALE	North Pacific Ocean	2013-01-11T15:44:00.000+00:00	NMNH Extant Biology													approximate	Degrees Minutes Seconds	
1317891747	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:20.490+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE				110.0	0.0		California	{}	North Pacific Ocean, United States, California	1925.0	3.0	31.0	1925-03-31	90.0	90.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:20.490+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31e7c21ac-17b9-4f99-8a40-5009054afcfd'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Pacific Biological Laboratory, California	Schmitt, Waldo LaSalle, Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/31e7c21ac-17b9-4f99-8a40-5009054afcfd		urn:lsid:biocol.org:col:34871		31 MAR 1925		On Large Metridium From Deep Water					IZ	1317891747	http://n2t.net/ark:/65665/31e7c21ac-17b9-4f99-8a40-5009054afcfd		USNM 69505	USNM	12/14/27C		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					2.0		North Pacific Ocean	2013-01-11T15:38:00.000+00:00	NMNH Extant Biology															HOLOTYPE
1321392798	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:38.005+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE				110.0	0.0		California	{}	North Pacific Ocean, United States, California	1925.0	3.0	31.0	1925-03-31	90.0	90.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:38.005+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3b95346a1-8ec2-4dde-81c4-caf6d20dba13'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Pacific Biological Laboratory, California	Schmitt, Waldo LaSalle, Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3b95346a1-8ec2-4dde-81c4-caf6d20dba13		urn:lsid:biocol.org:col:34871		31 MAR 1925		S California					IZ	1321392798	http://n2t.net/ark:/65665/3b95346a1-8ec2-4dde-81c4-caf6d20dba13		USNM 124019	USNM	12/14/27C		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					1.0	FEMALE	North Pacific Ocean	2014-10-20T11:49:00.000+00:00	NMNH Extant Biology															PARATYPE
1318685886	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:25.953+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE				82.0	9.0		California	{}	North Pacific Ocean, United States, California	1925.0	6.0	24.0	1925-06-24	175.0	175.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:25.953+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3419c7f59-48b5-44cd-ba67-f6e40a157203'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=13809664'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	Pacific Biological Laboratory, California	Schmitt, Waldo LaSalle, Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3419c7f59-48b5-44cd-ba67-f6e40a157203		urn:lsid:biocol.org:col:34871		24 JUN 1925		Off Point Davenport About 14 Mile NW Of Santa Cruz					IZ	1318685886	http://n2t.net/ark:/65665/3419c7f59-48b5-44cd-ba67-f6e40a157203		USNM 69506	USNM	12.14.27A		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					1.0	FEMALE	North Pacific Ocean	2020-04-09T09:24:00.000+00:00	NMNH Extant Biology															
1319099660	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:32.957+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE				91.0	0.0		Oregon	{}	North Pacific Ocean, United States, Oregon	1914.0	9.0	3.0	1914-09-03	246.0	246.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:32.957+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/353e9cbbe-a895-4461-af21-96a72632f7d9'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/353e9cbbe-a895-4461-af21-96a72632f7d9		urn:lsid:biocol.org:col:34871		03 SEP 1914		Cape Kiwanda			USFC/AH5732		IZ	1319099660	http://n2t.net/ark:/65665/353e9cbbe-a895-4461-af21-96a72632f7d9		USNM 80957	USNM	H5732		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pycnogonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6					1.0	FEMALE	North Pacific Ocean	2015-11-09T09:44:00.000+00:00	NMNH Extant Biology															
4104024752	a004778c-d113-479e-a77f-990041283a51	78678140-1815-11da-9544-b8a03c50a862		c6c9f784-8af9-4631-9912-dde88e38fafb	a86e9e36-12ec-49a4-a94c-c0c981fffb71	US	EML	2024-05-10T21:35:21.339+00:00	2024-05-10T21:41:20.011+00:00	57	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE		34.426389	-120.333333			NORTH_AMERICA	California	{}								['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'RECORDED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-05-10T21:41:20.011+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1aeb9a67-d360-4744-a966-ee021e2c0b05'}]	[]	[]	[]	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1		False	Donald B. Cadien		2 Fluid	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	1aeb9a67-d360-4744-a966-ee021e2c0b05				12/4/1984		Santa Barbara County, California, USA	Santa Barbara County				IZ	4104024752	1aeb9a67-d360-4744-a966-ee021e2c0b05		697344	SBMNH						S. of Point Conception, Colonized rock BR-1 Long	162 ft																					
609468948	44bcde48-ac71-46f2-bf73-24fc3c008b6c	66522820-055c-11d8-b84e-b8a03c50a862	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	a43950ae-eb88-4ef4-bfff-43bcf12885ad	66522820-055c-11d8-b84e-b8a03c50a862	US	EML	2024-07-22T22:53:39.065+00:00	2024-07-22T23:00:05.341+00:00	380	{}	PRESERVED_SPECIMEN	PRESENT	2117214	1	54	354	9477065	2014	2117211	2117214	2117214	Pycnogonum rickettsi Schmitt, 1934	Pycnogonum rickettsi Schmitt, 1934	Animalia	Arthropoda	Pantopoda	Pycnogonidae	Pycnogonum	Pycnogonum rickettsi	Pycnogonum	rickettsi	SPECIES	ACCEPTED	NE	2002-12-10T00:00:00			47.55		NORTH_AMERICA	California	{}	North America, North Pacific Ocean, United States, California							[]	2024-07-22T23:00:05.341+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'urn:catalog:CAS:IZ:165179'}]	[]	[]	[]	d2a27206-87ab-47ea-b5fc-d2e57054b688	5d4a63d3-e994-4b19-b592-e853a8e3b470	False		J. Gillespie	Fluid-75% EtOH(1)		Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	urn:catalog:CAS:IZ:165179		http://grscicoll.org/institution/california-academy-sciences	ICZN	Mar 9-5		Channel Islands		"collection date and specifics unknown, label reads: ""U.S.F-164 XXVI 171 pycnogonid Filice 26 fms Mar 9-5- Sefton, Ex. Frank Filice USF Sefton Expedition California Channel Islands"""	070245	en	IZ	609468948	urn:catalog:CAS:IZ:165179	Physical Object	165179	CAS	0697f812-2598-11ed-aace-005056be1b7a		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Eupantopodida, Pycnogonoidea, Pycnogonidae	https://www.gbif.org/grscicoll/collection/5d4a63d3-e994-4b19-b592-e853a8e3b470																								
