key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	networkKeys	depth	depthAccuracy	waterBody	higherGeography	typeStatus	modified	institutionKey	collectionKey	datasetName	preparations	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	collectionCode	institutionCode	locationID	higherClassification	collectionID
1275071214	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.259+00:00	111	{}	PRESERVED_SPECIMEN	3	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-32.476667	28.98	{}	1979	6	26	1979-06-26T00:00	177	177	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.259+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071214'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM226	urn:catalog:IZIKO:SAM-A-10232	SAM-A-10232	32°28,6'S 28°58,8'E	1275071214	1 Male & 2Female Paratypes	urn:catalog:IZIKO:SAM-A-10232	Catalogue	710-775 m																				
1275071218	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.248+00:00	111	{}	PRESERVED_SPECIMEN	1	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-32.476667	28.98	{}	1979	6	26	1979-06-26T00:00	177	177	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.248+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071218'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 226	urn:catalog:IZIKO:SAM-A-10230	SAM-A-10230	32°28,6'S 28°58,8'E	1275071218	Male.Holotype	urn:catalog:IZIKO:SAM-A-10230	Catalogue	710-775 m																				
1275071227	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.222+00:00	111	{}	PRESERVED_SPECIMEN	4	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-32.248333	29.173333	{}	1979	6	25	1979-06-25T00:00	176	176	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.222+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071227'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 232	urn:catalog:IZIKO:SAM-A-10231	SAM-A-10231	32°14,9'S 29°10,4'E	1275071227	Female,3juvs Paratypes	urn:catalog:IZIKO:SAM-A-10231	Catalogue	620-560 m																				
1275071263	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.286+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-32.238333	29.193333	{}	1979	6	25	1979-06-25T00:00	176	176	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:01.286+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071263'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM236	urn:catalog:IZIKO:SAM-A-10235	SAM-A-10235	32°14,3'S 29°11,6'E	1275071263	1Female,Larva Paratypes	urn:catalog:IZIKO:SAM-A-10235	Catalogue	0-550 m																				
1275071249	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.183+00:00	111	{}	PRESERVED_SPECIMEN	0	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-32.916667	28.516667	{}	1978	5	25	1978-05-25T00:00	145	145	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:01.183+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071249'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM162	urn:catalog:IZIKO:SAM-A-10234	SAM-A-10234	32°55,0'S 28°31,0'E	1275071249	2 Male Paratypes	urn:catalog:IZIKO:SAM-A-10234	Catalogue	670-660 m																				
1275071212	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.255+00:00	111	{}	PRESERVED_SPECIMEN	1	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-30.89	30.528333	{}	1977	5	11	1977-05-11T00:00	131	131	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.255+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071212'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM129	urn:catalog:IZIKO:SAM-A-10233	SAM-A-10233	30°53,4'S 30°31,7'E	1275071212	Female Paratypes	urn:catalog:IZIKO:SAM-A-10233	Catalogue	0-850 m																				
1319585767	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:00.586+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	2117759	1	54	354	9477065	2013	2117630	2117759	2117759	Nymphon granulatum Arnaud & Child, 1988	Nymphon granulatum Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon granulatum	Nymphon	granulatum	SPECIES	ACCEPTED	NE	-32.9167	28.5167	{}	1976	5	25	1976-05-25	146	146	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:00.586+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3696859a8-9074-421b-a21b-e9cfacdbccd6'}]	[]	[]	[]	False		Arnaud, F.; Child, C. A.		WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	NORTH_AMERICA		http://n2t.net/ark:/65665/3696859a8-9074-421b-a21b-e9cfacdbccd6	USNM 228133	Off East London	1319585767		http://n2t.net/ark:/65665/3696859a8-9074-421b-a21b-e9cfacdbccd6			['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	630.0	0.0	Indian Ocean	Indian Ocean, South Africa	PARATYPE	2014-10-21T09:07:00.000+00:00	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	25 MAY 1976	unknown, from legacy	Degrees Minutes Seconds	IZ	USNM	SM 162	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
