key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	sex	depth	depthAccuracy	waterBody	higherGeography	typeStatus	modified	datasetName	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	higherClassification	references	datasetID	scientificNameID	bibliographicCitation
4851017348	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.187+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117307	1	54	354	9477065	6316	2117290	2117307	2117307	Anoplodactylus vemae Child, 1982	Anoplodactylus vemae Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	Anoplodactylus	vemae	SPECIES	ACCEPTED	NE	-62.3796498	-54.721	{}	2022.0	2.0	1.0	2022-02-01	32.0	32.0	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.187+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '81f08727-7369-441f-9a3c-3cbf876c210c'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003659_1.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003659_2.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7353	81f08727-7369-441f-9a3c-3cbf876c210c	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	South Atlantics	7353	OBFc	4851017348	81f08727-7369-441f-9a3c-3cbf876c210c	364.0 - 362.0 m	INV0003659	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2																	
1318694105	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:16.119+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117307	1	54	354	9477065	6316	2117290	2117307	2117307	Anoplodactylus vemae Child, 1982	Anoplodactylus vemae Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	Anoplodactylus	vemae	SPECIES	ACCEPTED	NE	-36.28	-53.35	{}	1962.0	2.0	4.0	1962-02-04	35.0	35.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:16.119+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/341f7781a-8d8e-4e3a-b849-1a913d86fa46'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	NORTH_AMERICA		http://n2t.net/ark:/65665/341f7781a-8d8e-4e3a-b849-1a913d86fa46	urn:lsid:biocol.org:col:34871	Argentine Slope, E Of Bahia Samborombon		IZ	1318694105	http://n2t.net/ark:/65665/341f7781a-8d8e-4e3a-b849-1a913d86fa46		USNM 181039	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE	676.0	0.0	South Atlantic Ocean	South Atlantic Ocean	PARATYPE	2014-10-20T15:09:00.000+00:00	NMNH Extant Biology	04 FEB 1962	unknown, from legacy	Degrees Minutes Seconds	9	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae				
1321042187	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:34.340+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117307	1	54	354	9477065	6316	2117290	2117307	2117307	Anoplodactylus vemae Child, 1982	Anoplodactylus vemae Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	Anoplodactylus	vemae	SPECIES	ACCEPTED	NE	-36.28	-53.35	{}	1962.0	2.0	4.0	1962-02-04	35.0	35.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:34.340+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a9d5a128-07e2-4a43-b32d-16cdbf0a2a28'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	NORTH_AMERICA		http://n2t.net/ark:/65665/3a9d5a128-07e2-4a43-b32d-16cdbf0a2a28	urn:lsid:biocol.org:col:34871	Argentine Slope, E Of Bahia Samborombon		IZ	1321042187	http://n2t.net/ark:/65665/3a9d5a128-07e2-4a43-b32d-16cdbf0a2a28		USNM 181038	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE	676.0	0.0	South Atlantic Ocean	South Atlantic Ocean	HOLOTYPE	2014-07-26T02:05:00.000+00:00	NMNH Extant Biology	04 FEB 1962	unknown, from legacy	Degrees Minutes Seconds	9	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae				
4055739027	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:11.038+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2117307	1	54	354	9477065	6316	2117290	2117307	2117307	Anoplodactylus vemae Child, 1982	Anoplodactylus vemae Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	Anoplodactylus	vemae	SPECIES	ACCEPTED	NE	-36.28	-53.35	{}	1962.0	2.0	4.0	1962-02-04	35.0	35.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:07:11.038+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1677'}]	[]	[]	[]			True					WGS84	Pycnogonida	UY	[]	[]	LATIN_AMERICA	Uruguay	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_1677		Atlantic Ocean		WoRMS type localities	4055739027	WoRMS Editorial Board:WoRMS type localities:sm_id_1677		sm_id_1677	WoRMS Editorial Board					676.0				HOLOTYPE	2007-06-20T15:52:33.000+00:00							http://www.marinespecies.org/aphia.php?p=specdetails&id=1677	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239645	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus vemae</i> Child, 1982. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239645
1328190895	f0c3a31b-df3b-4670-ac1d-0c58d13e1420	d6bc1312-f24f-4258-b117-a13243b915ff	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	2bbcc64b-16bb-4f74-8dfc-64c93cf0e109	d6bc1312-f24f-4258-b117-a13243b915ff	AR	EML	2023-01-07T12:56:49.754+00:00	2024-01-25T02:14:54.201+00:00	108	{}	OCCURRENCE		PRESENT	2117307	1	54	354	9477065	6316	2117290	2117307	2117307	Anoplodactylus vemae Child, 1982	Anoplodactylus vemae Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	Anoplodactylus	vemae	SPECIES	ACCEPTED	NE	-36.0	-57.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-01-25T02:14:54.201+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '1328190895'}]	[]	[]	[]			False					WGS84	Pycnogonida	AR	[]	[]	LATIN_AMERICA	Argentina	LATIN_AMERICA		urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-649		Bahia San Borombon		CNP-MARINEINVER	1328190895	urn:catalog:CENPAT-CONICET:CNP-MARINEINVER:CNP-MARINEINVER-649		CNP-MARINEINVER-649	CENPAT-CONICET										2015-09-01T09:17:00.000+00:00										Larramendy, M.L. & Castellanos, Z., 1978. Sobre un nuevo picnogonido del Mar Argentino (Pycnogonida, Pallenidae). Neotropica, 24(72), 91-97.
318004729	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.521+00:00	124	{}	OCCURRENCE		PRESENT	2117307	1	54	354	9477065	6316	2117290	2117307	2117307	Anoplodactylus vemae Child, 1982	Anoplodactylus vemae Child, 1982	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus vemae	Anoplodactylus	vemae	SPECIES	ACCEPTED	NE	-53.6833	-70.4	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.521+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24033'}]	[]	[]	[]			False					WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE						SOMBASE Pycnogonids	318004729			24033	BAS					100.0	10.0														
