key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	higherGeography	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	recordedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID
2012925759	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:23:30.650+00:00	275	"{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1954', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': ""Pycnogonida from Indo-West-Pacific, Australian, and New-Zealand Waters. Papers from Dr. Th. Mortensen's Pacific Expedition 1914-16. LXXVII""}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'holotype', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'ccc208d8-be38-44a5-ad28-cb2254fc6ebd', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus minutissimus Stock, 1954'}]}"	PRESERVED_SPECIMEN	PRESENT	2117372	1	54	354	9477065	6316	2117290	2117372	2117372	Anoplodactylus minutissimus Stock, 1954	Anoplodactylus minutissimus Stock, 1954	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus minutissimus	Anoplodactylus	minutissimus	SPECIES	ACCEPTED	NE	ASIA	{}	Central Indo-Pacific, Singapore	HOLOTYPE	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY']	2020-04-10T00:00:00.000+00:00	2024-07-21T10:23:30.650+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '0d1c235f-b5fd-4c38-a0ad-af6c23c34b1f'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	False	Natural History Museum Denmark Invertebrate Zoology	PYC-007321	Gad	70% EtOH|slide, unspec - 1	Pycnogonida	SG	[]	[]	ASIA	Singapore	EUROPE	0d1c235f-b5fd-4c38-a0ad-af6c23c34b1f	NHMD110690	Anoplodactylus minutissimus	http://grbio.org/cool/mci8-ehqk	NHMD	Singapore	2012925759	MKB05: Was not found. Labelled with correct number Mar. 2012. MKB05: Locality data from description. Type status checked 2003-2011, but may need reconfirmation.	IV	0d1c235f-b5fd-4c38-a0ad-af6c23c34b1f
