key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	islandGroup	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID
4444205753	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.889+00:00	69	{}	PRESERVED_SPECIMEN	2	PRESENT	4338519	1	54	354	9477065	2013	2117630	4338519	4338519	Nymphon tuberculare Losina-Losinsky, 1961	Nymphon tuberculare Losina-Losinsky, 1961	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tuberculare	Nymphon	tuberculare	SPECIES	ACCEPTED	NE	55.0964774	165.8939893	{}	Bering Sea	1990	7	25	1990-07-25	206	206	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.889+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '951375c3-316c-448c-a654-4b1b0f324236'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Turpaeva, Elena	EtOH 75%	Dredge	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Akademik Mstislav Keldysh_cruise 22_st.2293	951375c3-316c-448c-a654-4b1b0f324236	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Commander Islands	Bering island SW slope	2293	OBFc	4444205753	951375c3-316c-448c-a654-4b1b0f324236	92.0 - 90.0 m	INV0002653	IORAS	IORAS	cruise 22	fd699988-ab5d-4737-9443-9085cea191d2
