key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	projectId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	scientificNameID	institutionID	verbatimEventDate	footprintWKT	fieldNumber	language	gbifID	occurrenceID	type	catalogNumber	institutionCode	individualCount	waterBody	higherGeography	modified	collectionKey	datasetName	recordedBy	georeferenceProtocol	verbatimCoordinateSystem	collectionCode	locationID	higherClassification	collectionID
3386516487	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.583+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338483	1	54	354	9477065	2013	2117630	4338483	4338483	Nymphon tenuimanum Hodgson, 1914	Nymphon tenuimanum Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenuimanum	Nymphon	tenuimanum	SPECIES	ACCEPTED	NE	-70.0415	-108.3417	307.0	3501.0	0.0	{}	2008.0	3.0	18.0	2008-03-18	78.0	78.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.583+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR179_BIO8_EBS_3500A_Supra'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	epibenthic sledge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr179.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR179	JR179_BIO8_EBS_3500A_Supra	urn:lsid:marinespecies.org:taxname:173515	https://ror.org/01rhff309	18/03/2008	LINESTRING (-108.3444 -70.04413, -108.3389 -70.03896)	JR179_BIO8_EBS_3500A	en	3386516487	JR179_BIO8_EBS_3500A_Supra	PhysicalObject	JR179_BIO8_EBS_3500A_Supra	BAS													
3386516503	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.583+00:00	97	GOIPG/2019/4020	{}	PRESERVED_SPECIMEN	PRESENT	4338483	1	54	354	9477065	2013	2117630	4338483	4338483	Nymphon tenuimanum Hodgson, 1914	Nymphon tenuimanum Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenuimanum	Nymphon	tenuimanum	SPECIES	ACCEPTED	NE	-70.0175	-108.3161	296.0	3464.0	0.0	{}	2008.0	3.0	18.0	2008-03-18	78.0	78.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.583+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	1.0	individuals	False	[{'identifier': 'JR179_BIO8_EBS_3500B_Supra'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb	False	Jamie Maxwell	Whole animal in 96% ethanol	epibenthic sledge|https://www.bodc.ac.uk/resources/inventories/cruise_inventory/reports/jr179.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	JR179	JR179_BIO8_EBS_3500B_Supra	urn:lsid:marinespecies.org:taxname:173515	https://ror.org/01rhff309	18/03/2008	LINESTRING (-108.3187 -70.01998, -108.3134 -70.015)	JR179_BIO8_EBS_3500B	en	3386516503	JR179_BIO8_EBS_3500B_Supra	PhysicalObject	JR179_BIO8_EBS_3500B_Supra	BAS													
1322686551	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:30.986+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	4338483	1	54	354	9477065	2013	2117630	4338483	4338483	Nymphon tenuimanum Hodgson, 1914	Nymphon tenuimanum Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenuimanum	Nymphon	tenuimanum	SPECIES	ACCEPTED	NE	-73.317	-174.875		2902.0	5.0	{}	1968.0	2.0	9.0	1968-02-09	40.0	40.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:39:30.986+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3f29b7839-13b8-48d8-bc82-7b150b7a7973'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3f29b7839-13b8-48d8-bc82-7b150b7a7973		urn:lsid:biocol.org:col:34871	09 FEB 1968		USARP/EL/32/2113/USC		1322686551	http://n2t.net/ark:/65665/3f29b7839-13b8-48d8-bc82-7b150b7a7973		USNM 234666	USNM	9.0	Antarctic Ocean	Antarctic Ocean, Antarctica	2013-04-10T13:56:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	University of Southern California	unknown, from legacy	Degrees Minutes Seconds	IZ	2113	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1322933509	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:16.890+00:00	395		{}	PRESERVED_SPECIMEN	PRESENT	4338483	1	54	354	9477065	2013	2117630	4338483	4338483	Nymphon tenuimanum Hodgson, 1914	Nymphon tenuimanum Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenuimanum	Nymphon	tenuimanum	SPECIES	ACCEPTED	NE	-73.317	-174.875		2902.0	5.0	{}	1968.0	2.0	9.0	1968-02-09	40.0	40.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:16.890+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode			False	[{'identifier': 'http://n2t.net/ark:/65665/3fd9044d8-152e-42a8-bf75-10a9b9f58797'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)		WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA		http://n2t.net/ark:/65665/3fd9044d8-152e-42a8-bf75-10a9b9f58797		urn:lsid:biocol.org:col:34871	09 FEB 1968		USARP/EL/32/2113/USC		1322933509	http://n2t.net/ark:/65665/3fd9044d8-152e-42a8-bf75-10a9b9f58797		USNM 234676	USNM	9.0	Antarctic Ocean	Antarctic Ocean, Antarctica	2013-04-10T13:56:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	University of Southern California	unknown, from legacy	Degrees Minutes Seconds	IZ	2113	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
318008534	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.065+00:00	124		{}	OCCURRENCE	PRESENT	4338483	1	54	354	9477065	2013	2117630	4338483	4338483	Nymphon tenuimanum Hodgson, 1914	Nymphon tenuimanum Hodgson, 1914	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tenuimanum	Nymphon	tenuimanum	SPECIES	ACCEPTED	NE	-73.3166	-174.8833		2902.0	5.0	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:23.065+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:22985'}]	[]	[]	[]		False				WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE									318008534			22985	BAS										SOMBASE Pycnogonids			
