key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	recordedBy	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID	decimalLatitude	decimalLongitude	depth	depthAccuracy	references	datasetID	geodeticDatum	countryCode	gbifRegion	country	scientificNameID	bibliographicCitation	rightsHolder	nomenclaturalCode	verbatimEventDate	higherClassification
2012925691	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:26:08.648+00:00	275	"{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1954', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': ""Pycnogonida from Indo-West-Pacific, Australian, and New-Zealand Waters. Papers from Dr. Th. Mortensen's Pacific Expedition 1914-16. LXXVII""}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '1ca925e8-c897-6eac-b237-ecb07645de57', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Tanystylum excuratum Stock, 1954'}]}"	PRESERVED_SPECIMEN	PRESENT	2118250	1	54	354	9477065	6313	2118237	2118250	2118250	Tanystylum excuratum Stock, 1954	Tanystylum excuratum Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum excuratum	Tanystylum	excuratum	SPECIES	ACCEPTED	NE	OCEANIA	{}	Australian, New Zealand AuM	1897.0	5.0	1.0	1897-05-01	121.0	121.0	TYPE	['COUNTRY_INVALID']	2019-12-27T00:00:00.000+00:00	2024-07-21T10:26:08.648+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'af0b485b-4ad1-4d33-80c6-7f2085b00b80'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True	Natural History Museum Denmark Invertebrate Zoology	PYC-006374	Suter	70% EtOH - 45|slide, unspec - 2	Pycnogonida	[]	[]	EUROPE	af0b485b-4ad1-4d33-80c6-7f2085b00b80	NHMD110661	Tanystylum excuratum	http://grbio.org/cool/mci8-ehqk	NHMD	Lyttelton Harbour, New Zealand	2012925691	MKB05: The locality data are from the description. The holotype is a larvigerous male. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.	IV	af0b485b-4ad1-4d33-80c6-7f2085b00b80																
4055757163	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:10:16.466+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2118250	1	54	354	9477065	6313	2118237	2118250	2118250	Tanystylum excuratum Stock, 1954	Tanystylum excuratum Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum excuratum	Tanystylum	excuratum	SPECIES	ACCEPTED	NE	OCEANIA	{}		1897.0	5.0		1897-05			HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:10:16.466+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2319'}]	[]	[]	[]			True					Pycnogonida	[]	[]	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2319	sm_id_2319			WoRMS Editorial Board	Pacific Ocean	4055757163		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_2319	-43.62	172.73	5.5	3.5	http://www.marinespecies.org/aphia.php?p=specdetails&id=2319	https://marineinfo.org/id/dataset/5184	WGS84	NZ	OCEANIA	New Zealand	urn:lsid:marinespecies.org:taxname:240408	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Tanystylum excuratum</i> Stock, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240408				
2434364519	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:33.757+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1480/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1480_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1480/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2118250	1	54	354	9477065	6313	2118237	2118250	2118250	Tanystylum excuratum Stock, 1954	Tanystylum excuratum Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum excuratum	Tanystylum	excuratum	SPECIES	ACCEPTED	NE		{}		1897.0	5.0		1897-05-01/1897-05-31	121.0	151.0	PARATYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:33.757+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1480@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1480_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1480/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True				WholeOrganism (microscopic slide)	Pycnogonida	[]	[]	EUROPE	ZMA.PYC.P.1480@CRS	ZMA.PYC.P.1480		Naturalis Biodiversity Center		Lytteltob Harb.	2434364519		Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1480													Naturalis Biodiversity Center	ICZN	V.1897	Animalia
318009817	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.568+00:00	124	{}	OCCURRENCE	PRESENT	2118250	1	54	354	9477065	6313	2118237	2118250	2118250	Tanystylum excuratum Stock, 1954	Tanystylum excuratum Stock, 1954	Animalia	Arthropoda	Pantopoda	Ammotheidae	Tanystylum	Tanystylum excuratum	Tanystylum	excuratum	SPECIES	ACCEPTED	NE	OCEANIA	{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.568+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:34195'}]	[]	[]	[]			False					Pycnogonida	[]	[]	EUROPE		34195			BAS		318009817		SOMBASE Pycnogonids		-43.57	172.88	6.0	4.0			WGS84	NZ	OCEANIA	New Zealand						
