key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	higherGeography	typeStatus	datasetName	otherCatalogNumbers	preparations	acceptedNameUsage	institutionID	eventRemarks	occurrenceRemarks	continent	references	datasetID	gbifRegion	scientificNameID	bibliographicCitation	coordinateUncertaintyInMeters	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	taxonID	http://unknown.org/orders
774193134	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:37.412+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1955', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Cilunculus;Ammotheidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1955', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|170440', 'http://rs.tdwg.org/dwc/terms/family': 'Ammotheidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Cilunculus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'antillensis', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|22445', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Cilunculus antillensis Stock, 1955'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2118498	1	54	354	9477065	6313	2118496	2118498	2118498	Cilunculus antillensis Stock, 1955	Cilunculus antillensis Stock, 1955	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus antillensis	Cilunculus	antillensis	SPECIES	ACCEPTED	NE	-11.475	47.294998	440.0	{}	1977.0	3.0	19.0	1977-03-19	78.0	78.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH', 'CONTINENT_COORDINATE_MISMATCH', 'CONTINENT_COUNTRY_MISMATCH', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:37.412+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3018'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Bouchet P.	Arnaud F.	WGS84	Pycnogonida	ZZ	[]	[]	unknown or invalid	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3018	2009-3018	MNHN	W des îles Glorieuses	BENTHEDI/DS10 (BENT10-DS)	774193134	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-3018	10.15468/qgvvhd																									
2012925726	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:23:30.610+00:00	275	{'http://rs.gbif.org/terms/1.0/Reference': [{'http://purl.org/dc/terms/creator': 'Stock, J.', 'http://purl.org/dc/terms/date': '1955', 'http://purl.org/dc/terms/source': 'Videnskabelige Meddelelser fra Dansk Naturhistorisk Forening', 'http://purl.org/dc/terms/title': 'Pycnogonida from the West Indies, Central America, and the Pacific Coast of North America'}], 'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': 'ed060f44-d431-3860-4832-4e03e683d526', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Cilunculus antillensis Stock, 1955'}]}	PRESERVED_SPECIMEN		PRESENT	2118498	1	54	354	9477065	6313	2118496	2118498	2118498	Cilunculus antillensis Stock, 1955	Cilunculus antillensis Stock, 1955	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus antillensis	Cilunculus	antillensis	SPECIES	ACCEPTED	NE				{}	1906.0	1.0	18.0	1906-01-18	18.0	18.0	[]	2019-11-05T00:00:00.000+00:00	2024-07-21T10:23:30.610+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5cbdb966-f989-4714-b39e-0fd4418cc4bb'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True	Mortensen			Pycnogonida	ZZ	[]	[]	unknown or invalid	EUROPE	5cbdb966-f989-4714-b39e-0fd4418cc4bb	NHMD110643	NHMD	3.5 km west of Frederikssted, St. Croix, Virgin Isls.		2012925726	IV	5cbdb966-f989-4714-b39e-0fd4418cc4bb		Tropical West Atlantic, West Indies	TYPE	Natural History Museum Denmark Invertebrate Zoology	PYC-005435	70% EtOH|slide, unspec - 2	Cilunculus antillensis	http://grbio.org/cool/mci8-ehqk	Expedition was given as ‘Ingolf’ (now deleted).	MKB05: No specimen in wet collection, but 2 slides. MKB05: The holotype is a male from this locality. The slides are of paratypes. Type status checked 2003-2011, but may need reconfirmation. Labelled with correct number Mar. 2012.																
4055742111	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:50.011+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2118498	1	54	354	9477065	6313	2118496	2118498	2118498	Cilunculus antillensis Stock, 1955	Cilunculus antillensis Stock, 1955	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus antillensis	Cilunculus	antillensis	SPECIES	ACCEPTED	NE	17.72	-64.87	914.0	{'level0': {'gid': 'VIR', 'name': 'Virgin Islands, U.S.'}, 'level1': {'gid': 'VIR.1_1', 'name': 'Saint Croix'}, 'level2': {'gid': 'VIR.1.6_1', 'name': 'Northwest'}}	1906.0	1.0	18.0	1906-01-18	18.0	18.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:50.011+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1827'}]	[]	[]	[]			True			WGS84	Pycnogonida	VI	[]	[]	Virgin Islands (U.S.)	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1827	sm_id_1827	WoRMS Editorial Board	Caribbean Sea		4055742111	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1827			HOLOTYPE								NORTH_AMERICA	http://www.marinespecies.org/aphia.php?p=specdetails&id=1827	https://marineinfo.org/id/dataset/5184	LATIN_AMERICA	urn:lsid:marinespecies.org:taxname:239980	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Cilunculus antillensis</i> Stock, 1955. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239980										
4547928226	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:25.967+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	2118498	1	54	354	9477065	6313	2118496	2118498	2118498	Cilunculus antillensis Stock, 1955	Cilunculus antillensis Stock, 1955	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus antillensis	Cilunculus	antillensis	SPECIES	ACCEPTED	NE	-20.74312	40.83955		{}							['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-03-21T10:14:25.967+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2222addd-ce30-4382-8f10-3ded61483384'}]	[]	[]	[]			False			WGS84	Pycnogonida	TF	[]	[]	French Southern Territories	EUROPE	2222addd-ce30-4382-8f10-3ded61483384					4547928226		2222addd-ce30-4382-8f10-3ded61483384													EB6380B5-80AF-5935-E053-0514A8C08744	ANTARCTICA			790637.0	2222addd-ce30-4382-8f10-3ded61483384	fr | en	Cilunculus antillensis Stock, 1955	TAAF : Îles éparses	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	967511	
3935028106	91aa3d5b-6f77-4135-a823-cef438a60dfa	1928bdf0-f5d2-11dc-8c12-b8a03c50a862		e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-01-19T17:11:53.743+00:00	2024-01-26T10:11:38.111+00:00	10	{}	HUMAN_OBSERVATION		PRESENT	2118498	1	54	354	9477065	6313	2118496	2118498	2118498	Cilunculus antillensis Stock, 1955	Cilunculus antillensis Stock, 1955	Animalia	Arthropoda	Pantopoda	Ammotheidae	Cilunculus	Cilunculus antillensis	Cilunculus	antillensis	SPECIES	ACCEPTED	NE	-20.74312	40.83955		{}							['COUNTRY_MISMATCH', 'TAXON_MATCH_TAXON_ID_IGNORED']		2024-01-26T10:11:38.111+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'a6591c91-5c41-472b-9cfd-befc7cd6f798'}]	[]	[]	[]			False			WGS84	Pycnogonida	TF	[]	[]	French Southern Territories	EUROPE	a6591c91-5c41-472b-9cfd-befc7cd6f798					3935028106		a6591c91-5c41-472b-9cfd-befc7cd6f798													D2B0CE86-7C29-1275-E053-5514A8C0FBF9	ANTARCTICA			790637.0	a6591c91-5c41-472b-9cfd-befc7cd6f798		Cilunculus antillensis Stock, 1955	TAAF : Îles éparses	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.	967511	Pantopoda
