key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	rightsHolder	identifier	catalogNumber	nomenclaturalCode	institutionID	verbatimEventDate	gbifID	collectionCode	occurrenceID	higherClassification	continent
2434363438	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:40.987+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117867	1	54	354	9477065	2013	2117630	2117867	2117867	Nymphon vulcanellum Stock, 1992	Nymphon vulcanellum Stock, 1992	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon vulcanellum	Nymphon	vulcanellum	SPECIES	ACCEPTED	NE	-23.316667	-41.95	{}	1970.0	9.0	3.0	1970-09-03	246.0	246.0	['COORDINATE_ROUNDED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:40.987+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3447@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WholeOrganism (wet specimen)	WGS84	Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3447@CRS	ZMA.PYC.3447	ICZN	Naturalis Biodiversity Center	03 sep 1970	2434363438	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3447	Animalia|Nymphonidae	
2434362438	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:27.327+00:00	393	{}	PRESERVED_SPECIMEN	PRESENT	2117867	1	54	354	9477065	2013	2117630	2117867	2117867	Nymphon vulcanellum Stock, 1992	Nymphon vulcanellum Stock, 1992	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon vulcanellum	Nymphon	vulcanellum	SPECIES	ACCEPTED	NE			{}							['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2019-03-08T00:00:00.000+00:00	2024-07-23T00:33:27.327+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.3459@CRS'}]	[]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92	False	Stock J.H.	WholeOrganism (wet specimen)		Pycnogonida	BR	[]	[]	LATIN_AMERICA	Brazil	EUROPE	Naturalis Biodiversity Center	ZMA.PYC.3459@CRS	ZMA.PYC.3459	ICZN	Naturalis Biodiversity Center		2434362438	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.3459	Animalia|Nymphonidae	SOUTH_AMERICA
