key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	organismQuantity	organismQuantityType	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	gbifID	collectionCode	occurrenceID	stateProvince	typeStatus	institutionKey	collectionKey	identifiedBy	preparations	locationRemarks	verbatimEventDate	http://unknown.org/taxonRankID	taxonConceptID	locality	http://unknown.org/species
1882672966	f2d200d5-914c-408f-821a-9ba0001465af	5fa89f68-9af0-4a0d-8998-ea39695c1db9	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	729a7375-b120-4e4f-bb81-ad9badcca81b	5fa89f68-9af0-4a0d-8998-ea39695c1db9	AU	EML	2023-12-09T13:49:52.040+00:00	2024-01-25T02:23:40.086+00:00	262	{}	HUMAN_OBSERVATION	PRESENT	4338292	1	54	354	9477065	6316	2117290	4338292	4338292	Anoplodactylus perissoporus Arango & Krapp, 2007	Anoplodactylus perissoporus Arango & Krapp, 2007	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus perissoporus	Anoplodactylus	perissoporus	SPECIES	ACCEPTED	NE	-14.74981	145.5098	0.0018	200.0	12.0	0.0	OCEANIA	{}	2009	2	27	2009-02-27	58	58	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']	2018-07-13T09:31:43.000+00:00	2024-01-25T02:23:40.086+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	1.0	individuals	False	[{'identifier': 'DFD9B842-08CE-4D16-9940-031D2F9293C0'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	DFD9B842-08CE-4D16-9940-031D2F9293C0	DFD9B842-08CE-4D16-9940-031D2F9293C0	urn:lsid:marinespecies.org:taxname:246647	AIMS	POINT (145.50980 -14.74981)	1882672966	CReefs - Lizard Island 2009	DFD9B842-08CE-4D16-9940-031D2F9293C0												
1633598839	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:27.018+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338292	1	54	354	9477065	6316	2117290	4338292	4338292	Anoplodactylus perissoporus Arango & Krapp, 2007	Anoplodactylus perissoporus Arango & Krapp, 2007	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus perissoporus	Anoplodactylus	perissoporus	SPECIES	ACCEPTED	NE	-18.666667	136.583333			3.0		OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.2_1', 'name': 'Barkly'}}	2000	4	19	2000-04-19	110	110	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-23T00:00:00.000+00:00	2024-07-02T06:30:27.018+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '4b73bccf-2964-4efb-8352-f22814008448'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	4b73bccf-2964-4efb-8352-f22814008448	S105849		QM		1633598839	Arachnids	4b73bccf-2964-4efb-8352-f22814008448	Northern Territory	PARATYPE	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	C P Arango	Spirit	Vial label windward back reef - C. Arango coRobert Ravenected this to: Rubble windward side of the reef. 2 males, 4 females.	19 Apr 2000	7000	https://biodiversity.org.au/afd/taxa/ff2780be-ccb0-49b2-a22f-bdbac089e681	GBR, Palm Islands, Pandora Reef	Anoplodactylus perissoporus
1633598872	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:37.516+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338292	1	54	354	9477065	6316	2117290	4338292	4338292	Anoplodactylus perissoporus Arango & Krapp, 2007	Anoplodactylus perissoporus Arango & Krapp, 2007	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus perissoporus	Anoplodactylus	perissoporus	SPECIES	ACCEPTED	NE	-18.666667	136.583333			5.0	2.0	OCEANIA	{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.6_1', 'name': 'Northern Territory'}, 'level2': {'gid': 'AUS.6.2_1', 'name': 'Barkly'}}	1999	7	15	1999-07-15	196	196	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-23T00:00:00.000+00:00	2024-07-02T06:30:37.516+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '810e8536-c4e9-45e5-a749-f5715cbe3038'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	810e8536-c4e9-45e5-a749-f5715cbe3038	S105846		QM		1633598872	Arachnids	810e8536-c4e9-45e5-a749-f5715cbe3038	Northern Territory	PARATYPE	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	C P Arango	Spirit	On rubble and algae. 1 male.	15 Jul 1999	7000	https://biodiversity.org.au/afd/taxa/ff2780be-ccb0-49b2-a22f-bdbac089e681	GBR, Palm Islands, Pandora Reef	Anoplodactylus perissoporus
1633598801	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:35.720+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338292	1	54	354	9477065	6316	2117290	4338292	4338292	Anoplodactylus perissoporus Arango & Krapp, 2007	Anoplodactylus perissoporus Arango & Krapp, 2007	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus perissoporus	Anoplodactylus	perissoporus	SPECIES	ACCEPTED	NE	-17.5	149.166667			8.0			{}	1999	7	3	1999-07-03	184	184	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-23T00:00:00.000+00:00	2024-07-02T06:30:35.720+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': '91d1688b-9a88-4932-9cc0-9a6f637a6d69'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	91d1688b-9a88-4932-9cc0-9a6f637a6d69	S105847		QM		1633598801	Arachnids	91d1688b-9a88-4932-9cc0-9a6f637a6d69	Queensland	PARATYPE	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	C P Arango	Spirit	On Halimeda and rubble. 1 juvenile.	03 Jul 1999	7000	https://biodiversity.org.au/afd/taxa/ff2780be-ccb0-49b2-a22f-bdbac089e681	Coral Sea, Flinders Reef	Anoplodactylus perissoporus
1633598818	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:50.627+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338292	1	54	354	9477065	6316	2117290	4338292	4338292	Anoplodactylus perissoporus Arango & Krapp, 2007	Anoplodactylus perissoporus Arango & Krapp, 2007	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus perissoporus	Anoplodactylus	perissoporus	SPECIES	ACCEPTED	NE	-17.5	149.166667			8.0			{}	1999	7	2	1999-07-02	183	183	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-23T00:00:00.000+00:00	2024-07-02T06:30:50.627+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'fe9df74f-b855-464d-ba17-02bde1c630df'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	fe9df74f-b855-464d-ba17-02bde1c630df	S105848		QM		1633598818	Arachnids	fe9df74f-b855-464d-ba17-02bde1c630df	Queensland	PARATYPE	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	C P Arango	Spirit	Slope, front reef. On Halimeda and rubble. 1 female.	02 Jul 1999	7000	https://biodiversity.org.au/afd/taxa/ff2780be-ccb0-49b2-a22f-bdbac089e681	Coral Sea, Flinders Reef	Anoplodactylus perissoporus
1633598986	a79c2b50-6c8a-11de-8226-b8a03c50a862	f9d3db7d-6ee9-4fbf-bd4c-e5d0f0bd26c6	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:21:43.946+00:00	2024-07-02T06:30:38.771+00:00	379	{}	PRESERVED_SPECIMEN	PRESENT	4338292	1	54	354	9477065	6316	2117290	4338292	4338292	Anoplodactylus perissoporus Arango & Krapp, 2007	Anoplodactylus perissoporus Arango & Krapp, 2007	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus perissoporus	Anoplodactylus	perissoporus	SPECIES	ACCEPTED	NE	-18.466667	146.866667			5.0	1.0		{}	1998	9	6	1998-09-06	249	249	['TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'INSTITUTION_MATCH_FUZZY', 'COLLECTION_MATCH_FUZZY']	2024-04-23T00:00:00.000+00:00	2024-07-02T06:30:38.771+00:00	http://creativecommons.org/licenses/by/4.0/legalcode			False	[{'identifier': 'bba71b44-aa50-460e-ba75-d55dad95ae5e'}]	[]	[]	[]	False	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	bba71b44-aa50-460e-ba75-d55dad95ae5e	S105845		QM		1633598986	Arachnids	bba71b44-aa50-460e-ba75-d55dad95ae5e	Queensland	HOLOTYPE	442fa096-b2bf-4ecc-b513-ae0958eeec25	d3ab26a1-b655-42b3-ae4c-a04b651f4303	C P Arango	Spirit	Slope, in coral rubble. 1 male.	06 Sep 1998	7000	https://biodiversity.org.au/afd/taxa/ff2780be-ccb0-49b2-a22f-bdbac089e681	GBR, Rib Reef	Anoplodactylus perissoporus
