key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	datasetName	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	catalogNumber	scientificNameID	institutionCode	footprintWKT	eventTime	locality	fieldNumber	gbifID	collectionCode	occurrenceID	networkKeys	individualCount	identifiedBy	habitat	identificationVerificationStatus	verbatimIdentification	identificationRemarks	occurrenceRemarks	modified	preparations	rightsHolder	nomenclaturalCode	institutionID	verbatimEventDate	higherClassification	recordedBy	collectionKey	collectionID	typeStatus	references	datasetID	bibliographicCitation	sex	otherCatalogNumbers	dynamicProperties
203581958	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.403+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	48.47	-9.6517	860.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:52.403+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203581958'}]	[]	[]	[]		False			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			30592		Ifremer			Golfe de Gascogne		203581958	Biocean	203581958	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
203581960	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:52.403+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	48.465	-9.7333	700.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:52.403+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203581960'}]	[]	[]	[]		False			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			30688		Ifremer			Golfe de Gascogne		203581960	Biocean	203581960	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
203582008	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.731+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	47.5633	-7.21	511.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.731+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582008'}]	[]	[]	[]		False			WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE			31748		Ifremer			Golfe de Gascogne		203582008	Biocean	203582008	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
203582172	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:50.898+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	47.6	-7.28	330.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:50.898+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '203582172'}]	[]	[]	[]		False			WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE			38679		Ifremer			Golfe de Gascogne		203582172	Biocean	203582172	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
811978697	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.443+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	48.47	-9.6517	860.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.443+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978697'}]	[]	[]	[]		False			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			30592		Ifremer			Golfe de Gascogne		811978697	bio_dba	811978697	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
811978699	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.443+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	48.465	-9.7333	700.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.443+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978699'}]	[]	[]	[]		False			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE			30688		Ifremer			Golfe de Gascogne		811978699	bio_dba	811978699	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
811978734	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.851+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	47.5633	-7.21	511.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.851+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978734'}]	[]	[]	[]		False			WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE			31748		Ifremer			Golfe de Gascogne		811978734	bio_dba	811978734	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
811978938	96309e26-f762-11e1-a439-00145eb45e9a	61e40671-1a75-4bcd-9a0d-63515057d39d	791e3715-7452-4dd0-a906-db21a3852427	5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a	FR	EML	2023-12-11T15:23:37.871+00:00	2024-01-24T22:32:44.727+00:00	258	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	47.6	-7.28	330.0	0.0	{}		1973.0	10.0	1.0	1973-10-01	274.0	274.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COORDINATE_PRECISION_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-01-24T22:32:44.727+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '811978938'}]	[]	[]	[]		False			WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE			38679		Ifremer			Golfe de Gascogne		811978938	bio_dba	811978938	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		STOCK Jan													CABIOCH Louis									
1019678977	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:42.780+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1978', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Anoplodactylus;Phoxichilidiidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Stock, 1978', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|234068', 'http://rs.tdwg.org/dwc/terms/family': 'Phoxichilidiidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Anoplodactylus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'arnaudae', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|25971', 'http://rs.tdwg.org/dwc/terms/identifiedBy': 'Arnaud F.', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Anoplodactylus arnaudae Stock, 1978'}]}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	48.049999	-8.48333	805.0		{}		1973.0	10.0	24.0	1973-10-24	297.0	297.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T12:24:42.780+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5602'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	False			WGS84	Pycnogonida	FR	[]	[]	EUROPE	France	EUROPE		http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5602	2009-5602		MNHN			Ouest Bretagne	THALASSA 1973/Z413	1019678977	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-5602	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	1.0	Arnaud F.						2018-01-12T15:12:52.000+00:00							Cabioch-IRD	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	10.15468/qgvvhd							
4055768545	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:04.264+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE	48.47	-9.65	860.0		{}		1973.0	10.0	25.0	1973-10-25	298.0	298.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:04.264+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_709'}]	[]	[]	[]		True			WGS84	Pycnogonida	GB	[]	[]	EUROPE	United Kingdom of Great Britain and Northern Ireland	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_709	sm_id_709	urn:lsid:marinespecies.org:taxname:134715	WoRMS Editorial Board			English Channel		4055768545	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_709	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']								2007-06-20T15:52:33.000+00:00										HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=709	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus arnaudae</i> Stock, 1978. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134715			
1055942717	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:12.898+00:00	391	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE			486.0		{}		1972.0	3.0	25.0	1972-03-25	85.0	85.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:12.898+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666739'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		3666739	1998.2112-2113		NHMUK			Northwestern African coasts, Cape  Verde Slope, 25%43.6'N, 15%47.9'W to 25%44.3'N, 15%47.9'W.	Station 7851	1055942717	ZOO	27cef996-c8b9-4c9b-bb19-15314c4ee367	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	Dr Roger Bamber												Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Phoxichilidoidea; Phoxichilidiidae								FEMALE	NHMUK:ecatalogue:3666739	"{""associatedMediaCount"": null, ""barcode"": ""010984711"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304688000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Anoplodactylus arnaudae Stock, 1978"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1055942717"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"
1056268941	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:06.677+00:00	391	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE			165.0		{}		1972.0	7.0	18.0	1972-07-18	200.0	200.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:06.677+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666733'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		3666733	1998.2108-2110		NHMUK			Northwestern African coasts, Cape  Verde Slope, 28%55.04'N, 12%16'W to 28%55.12'N, 12%15.09W.	Station 7969	1056268941	ZOO	cc6395df-f047-48d8-b511-ea8e6f0568dc	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	3.0	Dr Roger Bamber												Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Phoxichilidoidea; Phoxichilidiidae									NHMUK:ecatalogue:3666733	"{""associatedMediaCount"": null, ""barcode"": ""010984709"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304687000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Anoplodactylus arnaudae Stock, 1978"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056268941"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"
1056547939	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:18:11.827+00:00	391	{}	PRESERVED_SPECIMEN	PRESENT	2117415	1	54	354	9477065	6316	2117290	2117415	2117415	Anoplodactylus arnaudae Stock, 1978	Anoplodactylus arnaudae Stock, 1978	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus arnaudae	Anoplodactylus	arnaudae	SPECIES	ACCEPTED	NE			684.0		{}		1972.0	7.0	23.0	1972-07-23	205.0	205.0	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:18:11.827+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666736'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False				Pycnogonida		[]	[]			EUROPE		3666736	1998.2111		NHMUK			Northwestern African coasts, Cape  Verde Slope.	Station 7993	1056547939	ZOO	9bd647fe-065d-4197-af34-1b7ccc76c1b8	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	Dr Roger Bamber												Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Phoxichilidoidea; Phoxichilidiidae								MALE	NHMUK:ecatalogue:3666736	"{""associatedMediaCount"": null, ""barcode"": ""010984710"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304687000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Anoplodactylus arnaudae Stock, 1978"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056547939"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"
