key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	typeStatus	otherCatalogNumbers	dynamicProperties	higherClassification
4444205421	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.766+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118032	1	54	354	9477065	2011	2118026	2118032	2118032	Parapallene longipes Calman, 1938	Parapallene longipes Calman, 1938	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene longipes	Parapallene	longipes	SPECIES	ACCEPTED	NE	-24.7006946	35.5166719	{}	Indian Ocean	1988.0	11.0	22.0	1988-11-22	327.0	327.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.766+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '3fb92411-9bd9-419b-aae9-95486a17c75b'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz II	Turpaeva, Elena	EtOH 75%	Dredge	WGS84	Pycnogonida	MZ	[]	[]	AFRICA	Mozambique	EUROPE	RV Vityaz II_cruise 17_st.2626	3fb92411-9bd9-419b-aae9-95486a17c75b	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian ocean, polygon Zavora	2626	OBFc	4444205421	3fb92411-9bd9-419b-aae9-95486a17c75b	280.0 - 320.0 m	INV0002521	IORAS	IORAS	cruise 17	fd699988-ab5d-4737-9443-9085cea191d2				
4444205907	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.934+00:00	69	{}	PRESERVED_SPECIMEN	4.0	PRESENT	2118032	1	54	354	9477065	2011	2118026	2118032	2118032	Parapallene longipes Calman, 1938	Parapallene longipes Calman, 1938	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene longipes	Parapallene	longipes	SPECIES	ACCEPTED	NE	-24.7006946	35.5166719	{}	Indian Ocean	1988.0	11.0	22.0	1988-11-22	327.0	327.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.934+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b68aa77a-685e-407d-9fe0-d308b16b2f38'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz II	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	MZ	[]	[]	AFRICA	Mozambique	EUROPE	RV Vityaz II_cruise 17_st.2626	b68aa77a-685e-407d-9fe0-d308b16b2f38	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian ocean, polygon Zavora	2626	OBFc	4444205907	b68aa77a-685e-407d-9fe0-d308b16b2f38	320.0 m	INV0002522	IORAS	IORAS	cruise 17	fd699988-ab5d-4737-9443-9085cea191d2				
4444205982	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.959+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118032	1	54	354	9477065	2011	2118026	2118032	2118032	Parapallene longipes Calman, 1938	Parapallene longipes Calman, 1938	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene longipes	Parapallene	longipes	SPECIES	ACCEPTED	NE	-25.1073576	34.8741691	{}	Indian Ocean	1988.0	11.0	23.0	1988-11-23	328.0	328.0	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.959+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'ea898c5a-6566-4003-8225-35649ee8a12d'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz II	Turpaeva, Elena	EtOH 75%	Trawl	WGS84	Pycnogonida	MZ	[]	[]	AFRICA	Mozambique	EUROPE	RV Vityaz II_cruise 17_st.2632	ea898c5a-6566-4003-8225-35649ee8a12d	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Indian ocean, polygon Zavora	2632	OBFc	4444205982	ea898c5a-6566-4003-8225-35649ee8a12d	86.0 - 87.0 m	INV0002523	IORAS	IORAS	cruise 17	fd699988-ab5d-4737-9443-9085cea191d2				
1057474292	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:03.479+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'http://purl.org/dc/terms/created': '1187778896000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]}	PRESERVED_SPECIMEN		PRESENT	2118032	1	54	354	9477065	2011	2118026	2118032	2118032	Parapallene longipes Calman, 1938	Parapallene longipes Calman, 1938	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene longipes	Parapallene	longipes	SPECIES	ACCEPTED	NE			{}								['TAXON_MATCH_FUZZY', 'MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:03.479+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1226941'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False						Pycnogonida		[]	[]			EUROPE		1226941		Zanzibar area	106	ZOO	1057474292	53a5ceb5-ccab-4d8c-b507-e71fee79a586		1937.12.14.29	NHMUK				HOLOTYPE	NHMUK:ecatalogue:1226941	"{""associatedMediaCount"": 1, ""barcode"": ""011068575"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295881748000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Parapallene longipus"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""John Murray Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057474292"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae
1056232354	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:17:58.212+00:00	391	{'http://rs.gbif.org/terms/1.0/Multimedia': [{'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'http://purl.org/dc/terms/created': '1187778896000', 'http://purl.org/dc/terms/license': 'http://creativecommons.org/licenses/by/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'The Trustees of the Natural History Museum, London', 'http://purl.org/dc/terms/identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]}	PRESERVED_SPECIMEN		PRESENT	2118032	1	54	354	9477065	2011	2118026	2118032	2118032	Parapallene longipes Calman, 1938	Parapallene longipes Calman, 1938	Animalia	Arthropoda	Pantopoda	Callipallenidae	Parapallene	Parapallene longipes	Parapallene	longipes	SPECIES	ACCEPTED	NE			{}								['MODIFIED_DATE_INVALID', 'MULTIMEDIA_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:17:58.212+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '1226965'}]	[{'type': 'StillImage', 'title': 'Zoology Accessions Register: Crustacea: 1935 - 1962: page 34', 'license': 'http://creativecommons.org/licenses/by/4.0/', 'rightsHolder': 'The Trustees of the Natural History Museum, London', 'identifier': 'https://data.nhm.ac.uk/media/5e99ad8b-d626-44e3-9a48-87ee3a5d5119'}]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e		False						Pycnogonida		[]	[]			EUROPE		1226965				ZOO	1056232354	d9a4c39e-43ef-48b5-993b-65afa3d661f2		1937.12.14.44	NHMUK					NHMUK:ecatalogue:1226965	"{""associatedMediaCount"": 1, ""barcode"": ""011041784"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1295881782000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": null, ""determinationNames"": ""Parapallene longipes Calman, 1938"", ""determinationTypes"": null, ""donorName"": null, ""expedition"": ""John Murray Expedition"", ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056232354"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": null, ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": null, ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""CR03"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Chelicerata and Myriapoda"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Callipallenidae
