key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	nameAccordingTo	parentEventID	collectionID
4399690537	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.073+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	4338363	1	54	354	9477065	2012	2117538	4338363	4338363	Colossendeis perforata Turpaeva, 1993	Colossendeis perforata Turpaeva, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis perforata	Colossendeis	perforata	SPECIES	ACCEPTED	NE	-60.8331894	-55.6662122	{}	Scotia Sea	1989	3	8	1989-03-08	67	67	HOLOTYPE	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.073+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b882651c-7b9b-46d1-aee1-f68e53c5afa0'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001475.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001475label.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl,No1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4096	b882651c-7b9b-46d1-aee1-f68e53c5afa0	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Elephant Isl, Rocks of Strength	4096	OBFc	4399690537	b882651c-7b9b-46d1-aee1-f68e53c5afa0	285.0 - 260.0 m	INV0001475	IORAS	IORAS	Turpaeva, E.P. (1993). Pycnogonida collected during the Dmitry Mendeleev 43 cruise to the South Atlantic basins. Trudy Instituta Okeanologii 127: 159-175.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2
4415991304	062b1492-5e8a-4b56-89f9-300bc06bba5d	9abe4949-29aa-450e-b767-b2788f66e04d		da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-04-16T14:00:19.862+00:00	2024-04-16T14:00:41.774+00:00	141	{}	PRESERVED_SPECIMEN	2	PRESENT	4338363	1	54	354	9477065	2012	2117538	4338363	4338363	Colossendeis perforata Turpaeva, 1993	Colossendeis perforata Turpaeva, 1993	Animalia	Arthropoda	Pantopoda	Colossendeidae	Colossendeis	Colossendeis perforata	Colossendeis	perforata	SPECIES	ACCEPTED	NE	-60.8331894	-55.6662122	{}		1989	3	8	1989-03-08	67	67	HOLOTYPE	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-04-16T14:00:41.774+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'b882651c-7b9b-46d1-aee1-f68e53c5afa0'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001475label.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0001475.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	True	RV Dmitry Mendeleev	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl,No1	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Dmitry Mendeleev_cruise 43_st.4096	b882651c-7b9b-46d1-aee1-f68e53c5afa0	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Antarctic	4096	OBFc	4415991304	b882651c-7b9b-46d1-aee1-f68e53c5afa0	285.0-260.0 m	INV0001475	IORAS	IORAS	Turpaeva, E. P. (1993). Pycnogonida collected during the ‘Dmitry Mendeleev’43 cruise to the South Atlantic basins. Trudy Instituta Okeanologii im PP Shirshova. 127 : 159-175.	cruise 43	fd699988-ab5d-4737-9443-9085cea191d2
