key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	eventID	habitat	institutionCode	collectionCode
1275071224	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.223+00:00	111	{}	PRESERVED_SPECIMEN	2.0	PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE	-33.655	27.193333	{}	1978.0	5.0	31.0	1978-05-31T00:00	151.0	151.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.223+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071224'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 185	urn:catalog:IZIKO:SAM-A-10216	SAM-A-10216	33°39,3'S 27°11,6'E	1275071224	Male + Female	urn:catalog:IZIKO:SAM-A-10216	Catalogue	0-90 m				
1851990429	cd6fe3a0-eee9-4066-8420-e36313ed833d	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-08-29T13:52:47.454+00:00	2024-01-25T00:34:43.241+00:00	251	{}	HUMAN_OBSERVATION		PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE	14.833333	-28.87	{}	1947.0	9.0	14.0	1947-09-14	257.0	257.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_COORDINATE_MISMATCH']	2024-01-25T00:34:43.241+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:FBIP:IZIKO:15369'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA		urn:catalog:FBIP:IZIKO:15369			1851990429		urn:catalog:FBIP:IZIKO:15369			AFR 773 D	Hard bottom, clayey sand		
1275071137	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.488+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE			{}	1903.0	4.0	3.0	1903-04-03T00:00	93.0	93.0	['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:04.488+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071137'}]	[]	[]	[]	False	SS  Pieter Faure		Shrimp trawl over green sand		Pycnogonida		[]	[]			AFRICA	PF.A15076	urn:catalog:IZIKO:SAM-A-10108	SAM-A-10108	Table Mt .S.by E. ¾ E. 58 miles.	1275071137		urn:catalog:IZIKO:SAM-A-10108		0-190 fms				
1275071226	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.232+00:00	111	{}	PRESERVED_SPECIMEN	0.0	PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE			{}	1902.0	9.0	5.0	1902-09-05T00:00	248.0	248.0	['OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD']	2024-01-24T17:25:01.232+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071226'}]	[]	[]	[]	False	SS.Pieter Faure				Pycnogonida		[]	[]			AFRICA	PF.A15367	urn:catalog:IZIKO:SAM-A-10138	SAM-A-10138	Cape Point light house.N 16* E. 10 miles.	1275071226	Type	urn:catalog:IZIKO:SAM-A-10138		0-85 fms				
1275071245	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.185+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE			{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.185+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071245'}]	[]	[]	[]	False	SS.Pieter Faure		Large Dredge		Pycnogonida		[]	[]			AFRICA	PF.A1872	urn:catalog:IZIKO:SAM-A-10139	SAM-A-10139	Cape St. Blaize.N by E. 73 miles.	1275071245	Type	urn:catalog:IZIKO:SAM-A-10139		0-125 fms				
1275071258	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.298+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE			{}							['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.298+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071258'}]	[]	[]	[]	False	SS.Pieter Faure				Pycnogonida		[]	[]			AFRICA		urn:catalog:IZIKO:SAM-A-10140	SAM-A-10140	Tugela River. Mouth.	1275071258		urn:catalog:IZIKO:SAM-A-10140		0-200 fms				
318009242	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.105+00:00	124	{}	OCCURRENCE		PRESENT	2117493	1	54	354	9477065	3254684	2117433	2117493	2117493	Pallenopsis capensis Barnard, 1946	Pallenopsis capensis Barnard, 1946	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis capensis	Pallenopsis	capensis	SPECIES	ACCEPTED	NE	-35.45	23.49	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.105+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37210'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE			37210		318009242							BAS	SOMBASE Pycnogonids
