key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	gbifID	language	collectionCode	occurrenceID	type	higherClassification
699149325	5318e238-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:34.707+00:00	2024-01-24T18:20:42.910+00:00	302	{}	PRESERVED_SPECIMEN	PRESENT	FEMALE	2118233	1	54	354	9477065	6313	2118231	2118233	2118233	Scipiolus spinosus Utinomi, 1955	Scipiolus spinosus Utinomi, 1955	Animalia	Arthropoda	Pantopoda	Ammotheidae	Scipiolus	Scipiolus spinosus	Scipiolus	spinosus	SPECIES	ACCEPTED	NE	34.644986	138.4386	71.0	0.0	Shizuoka	{}	Pacific	Pacific|Japan|Shizuoka|Suruga Bay (St. 284)	1928	7	4	1928-07-04	186	186	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2013-04-17T17:26:01.000+00:00	2024-01-24T18:20:42.910+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '130'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	False	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	130	160	トゲチビウミグモ	SMBL	Suruga Bay (St. 284)	699149325	en	Type	9604131a-f8b6-11e6-9022-70e2840fc270	text	Animalia|Arthropoda|Pycnogonida|Ascorhynchomorpha|Ammotheidae|Scipiolus|spinosus
