key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	continent	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	identificationRemarks
4851017406	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.115+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	7751316	1	54	354	9477065	6313	2118547	7751316	7751316	Ammothea childi Cano & López-González, 2013	Ammothea childi Cano & López-González, 2013	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea childi	Ammothea	childi	SPECIES	ACCEPTED	NE	-63.742664	-55.2064123	{}	Weddell Sea	2022	1	29	2022-01-29	29	29	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:59.115+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '463f0259-997d-47bf-943c-28fd57ad467b'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003650_1.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003650_2.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7337	463f0259-997d-47bf-943c-28fd57ad467b	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Weddell Sea	7337	OBFc	4851017406	463f0259-997d-47bf-943c-28fd57ad467b	510.0 - 511.0 m	INV0003650	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2													
4851017397	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.894+00:00	69	{}	PRESERVED_SPECIMEN	5.0	PRESENT	7751316	1	54	354	9477065	6313	2118547	7751316	7751316	Ammothea childi Cano & López-González, 2013	Ammothea childi Cano & López-González, 2013	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea childi	Ammothea	childi	SPECIES	ACCEPTED	NE	-63.742664	-55.2064123	{}	Weddell Sea	2022	1	29	2022-01-29	29	29	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.894+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '4df2256b-5d29-4600-8dd6-52c420dbb064'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003666_2.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003666_1.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7337	4df2256b-5d29-4600-8dd6-52c420dbb064	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Weddell Sea	7337	OBFc	4851017397	4df2256b-5d29-4600-8dd6-52c420dbb064	510.0 - 511.0 m	INV0003666	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2													
3386516513	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:24.600+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	7751316	1	54	354	9477065	6313	2118547	7751316	7751316	Ammothea childi Cano & López-González, 2013	Ammothea childi Cano & López-González, 2013	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea childi	Ammothea	childi	SPECIES	ACCEPTED	NE	-62.2944	-58.6845	{}		2011	2	23	2011-02-23	54	54	['CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE']	2024-01-26T10:52:24.600+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'ANTXXVII/3_PS77_1222_5.4'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://epic.awi.de/id/eprint/30175/1/644-2012%20ANT27-3%20RKnust.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	PS77	ANTXXVII/3_PS77_1222_5.4	https://ror.org/01rhff309		PS77_PS77/222-5		3386516513	ANTXXVII/3_PS77_1222_5.4		ANTXXVII/3_PS77_1222_5.4	BAS				GOIPG/2019/4020	468.0	664.35	224.65	ANTARCTICA	1.0	individuals	urn:lsid:marinespecies.org:taxname:742469	23/02/2011	LINESTRING (-58.678 -62.29733, -58.691 -62.2915)	en	PhysicalObject	Has tubercle at base of abdomen not mentioned in description
