key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID
1319202089	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:36.437+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2117701	1	54	354	9477065	2013	2117630	2117701	2117701	Nymphon simulatum Nakamura & Child, 1991	Nymphon simulatum Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon simulatum	Nymphon	simulatum	SPECIES	ACCEPTED	NE	38.76	143.192	1960.0	10.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1981	7	25	1981-07-25	206	206	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:37:36.437+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3587728e8-e205-4fc2-b6fd-bb51d0c9fa17'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3587728e8-e205-4fc2-b6fd-bb51d0c9fa17	urn:lsid:biocol.org:col:34871	25 JUL 1981	unknown, from legacy	Honshu Island, Sanriku-Oki	Degrees Minutes Seconds	IZ	1319202089	http://n2t.net/ark:/65665/3587728e8-e205-4fc2-b6fd-bb51d0c9fa17	USNM 234502	USNM	KH81-4, 8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1321008656	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:24.141+00:00	395	{}	PRESERVED_SPECIMEN	2	PRESENT	FEMALE	2117701	1	54	354	9477065	2013	2117630	2117701	2117701	Nymphon simulatum Nakamura & Child, 1991	Nymphon simulatum Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon simulatum	Nymphon	simulatum	SPECIES	ACCEPTED	NE	40.3733	143.4	1985.0	15.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1981	7	10	1981-07-10	191	191	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:38:24.141+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3a8575a51-e725-4f4a-93f0-66081c472bc0'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3a8575a51-e725-4f4a-93f0-66081c472bc0	urn:lsid:biocol.org:col:34871	10 JUL 1981	unknown, from legacy	Honshu Island, Sanriku-Oki	Degrees Minutes Seconds	IZ	1321008656	http://n2t.net/ark:/65665/3a8575a51-e725-4f4a-93f0-66081c472bc0	USNM 234504	USNM	KH81-4, 3	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
1322958959	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:40:06.020+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	2117701	1	54	354	9477065	2013	2117630	2117701	2117701	Nymphon simulatum Nakamura & Child, 1991	Nymphon simulatum Nakamura & Child, 1991	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon simulatum	Nymphon	simulatum	SPECIES	ACCEPTED	NE	38.76	143.192	1960.0	10.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1981	7	25	1981-07-25	206	206	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:23:00.000+00:00	2024-07-02T12:40:06.020+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3feafc906-78e6-45c3-8522-8e721784cb75'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3feafc906-78e6-45c3-8522-8e721784cb75	urn:lsid:biocol.org:col:34871	25 JUL 1981	unknown, from legacy	Honshu Island, Sanriku-Oki	Degrees Minutes Seconds	IZ	1322958959	http://n2t.net/ark:/65665/3feafc906-78e6-45c3-8522-8e721784cb75	USNM 234503	USNM	KH81-4, 8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
