key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	sex	depth	depthAccuracy	stateProvince	higherGeography	typeStatus	modified	datasetName	verbatimCoordinateSystem	locationID	higherClassification
4399691168	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.919+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117777	1	54	354	9477065	2013	2117630	2117777	2117777	Nymphon benthos Hedgpeth, 1949	Nymphon benthos Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon benthos	Nymphon	benthos	SPECIES	ACCEPTED	NE	59.699619	179.5194912	{}	Bering Sea	1950	8	26	1950-08-26	238	238	['COORDINATE_REPROJECTED']	2024-06-18T12:44:58.919+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': 'd536266c-9427-4b53-b0d1-cdaadbe377ce'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 5_st.541	d536266c-9427-4b53-b0d1-cdaadbe377ce	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Bering Sea	541	OBFc	4399691168	d536266c-9427-4b53-b0d1-cdaadbe377ce	3260.0 m	INV0001054	IORAS	IORAS	cruise 5	fd699988-ab5d-4737-9443-9085cea191d2											
4399691396	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.228+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT	2117777	1	54	354	9477065	2013	2117630	2117777	2117777	Nymphon benthos Hedgpeth, 1949	Nymphon benthos Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon benthos	Nymphon	benthos	SPECIES	ACCEPTED	NE	59.4998606	168.0026643	{}	Pacific Ocean	1950	9	16	1950-09-16	259	259	['COORDINATE_REPROJECTED']	2024-06-18T12:44:59.228+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '7d442b96-c72a-4f3e-b4f3-75ef5b290a93'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Vityaz	Turpaeva, Elena	EtOH 75%	Sigsbee Trawl	WGS84	Pycnogonida	RU	[]	[]	EUROPE	Russian Federation	EUROPE	RV Vityaz_cruise 5_st.603	7d442b96-c72a-4f3e-b4f3-75ef5b290a93	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	northwest Pacific	603	OBFc	4399691396	7d442b96-c72a-4f3e-b4f3-75ef5b290a93	3034.0 - 2622.0 m	INV0001053	IORAS	IORAS	cruise 5	fd699988-ab5d-4737-9443-9085cea191d2											
1319989493	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:06.424+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117777	1	54	354	9477065	2013	2117630	2117777	2117777	Nymphon benthos Hedgpeth, 1949	Nymphon benthos Hedgpeth, 1949	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon benthos	Nymphon	benthos	SPECIES	ACCEPTED	NE	35.1125	139.329	{}	North Pacific Ocean, Sagami Bay	1906	10	23	1906-10-23	296	296	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:38:06.424+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/37b4a652a-4166-43eb-acdf-08991407f300'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	United States Fish Commission	Hedgpeth, J. W.	Alcohol (Ethanol)		WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA		http://n2t.net/ark:/65665/37b4a652a-4166-43eb-acdf-08991407f300	urn:lsid:biocol.org:col:34871	Honshu Island, Sagami Bay, Hatsu Island, East of	USFC/A5085	IZ	1319989493	http://n2t.net/ark:/65665/37b4a652a-4166-43eb-acdf-08991407f300		USNM 80586	USNM			urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	FEMALE	1138.0	0.0	Shizuoka	North Pacific Ocean, Sagami Bay, Japan, Shizuoka	HOLOTYPE	2015-07-06T14:54:00.000+00:00	NMNH Extant Biology	Degrees Minutes Seconds	5085	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae
