key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	habitat	institutionID	verbatimEventDate	locality	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	decimalLatitude	decimalLongitude	typeStatus	recordedBy	geodeticDatum	georeferenceProtocol	georeferenceRemarks	verbatimCoordinateSystem	references	datasetID	scientificNameID	bibliographicCitation	fieldNumber
1317687520	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:03.858+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117769	1	54	354	9477065	2013	2117630	2117769	2117769	Nymphon tanypalpes Child, 1988	Nymphon tanypalpes Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tanypalpes	Nymphon	tanypalpes	SPECIES	ACCEPTED	NE	0.5	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1987	4	11	1987-04-11	101	101	['CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:19:00.000+00:00	2024-07-02T12:37:03.858+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/315722640-5a56-4267-8b74-af4905bde4d4'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/315722640-5a56-4267-8b74-af4905bde4d4	Mangrove roots.	urn:lsid:biocol.org:col:34871	11 APR 1987	Aldabra Atoll, Isle Malabar, Middle Camp, Lagoon	IZ	1317687520	http://n2t.net/ark:/65665/315722640-5a56-4267-8b74-af4905bde4d4	USNM 234204	USNM	K-AL-125	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6													
1319282306	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:30.348+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	FEMALE	2117769	1	54	354	9477065	2013	2117630	2117769	2117769	Nymphon tanypalpes Child, 1988	Nymphon tanypalpes Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tanypalpes	Nymphon	tanypalpes	SPECIES	ACCEPTED	NE	20.0	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1987	4	12	1987-04-12	102	102	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:17:00.000+00:00	2024-07-02T12:37:30.348+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35c026cee-e52d-4862-ae65-84f61fa0077a'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/35c026cee-e52d-4862-ae65-84f61fa0077a	Coral rubble.	urn:lsid:biocol.org:col:34871	12 APR 1987	Aldabra Atoll, Picard Island	IZ	1319282306	http://n2t.net/ark:/65665/35c026cee-e52d-4862-ae65-84f61fa0077a	USNM 233796	USNM	K-AL-124	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	-9.42	46.33	PARATYPE	B. Kensley	WGS84	Getty Thesaurus of Geographic Names, May 2002	Ile Picard	Degrees Minutes Seconds					
1319955999	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:40.621+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117769	1	54	354	9477065	2013	2117630	2117769	2117769	Nymphon tanypalpes Child, 1988	Nymphon tanypalpes Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tanypalpes	Nymphon	tanypalpes	SPECIES	ACCEPTED	NE	20.0	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1987	4	12	1987-04-12	102	102	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:17:00.000+00:00	2024-07-02T12:37:40.621+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/379cff2a7-5363-4748-b77b-f4a83533b8ef'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/379cff2a7-5363-4748-b77b-f4a83533b8ef	Coral rubble.	urn:lsid:biocol.org:col:34871	12 APR 1987	Aldabra Atoll, Picard Island	IZ	1319955999	http://n2t.net/ark:/65665/379cff2a7-5363-4748-b77b-f4a83533b8ef	USNM 233795	USNM	K-AL-124	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	-9.42	46.33	HOLOTYPE	B. Kensley	WGS84	Getty Thesaurus of Geographic Names, May 2002	Ile Picard	Degrees Minutes Seconds					
4055770275	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.888+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117769	1	54	354	9477065	2013	2117630	2117769	2117769	Nymphon tanypalpes Child, 1988	Nymphon tanypalpes Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tanypalpes	Nymphon	tanypalpes	SPECIES	ACCEPTED	NE	20.0		AFRICA	{}			1987	4	13	1987-04-13	103	103	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:19.888+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2080'}]	[]	[]	[]			True				Pycnogonida	SC	[]	[]	AFRICA	Seychelles	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2080				Indian Ocean	WoRMS type localities	4055770275	WoRMS Editorial Board:WoRMS type localities:sm_id_2080	sm_id_2080	WoRMS Editorial Board				-9.38	46.2	HOLOTYPE		WGS84				http://www.marinespecies.org/aphia.php?p=specdetails&id=2080	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239496	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon tanypalpes</i> Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239496	
1317667243	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:03.288+00:00	395	{}	PRESERVED_SPECIMEN	2.0	PRESENT	FEMALE	2117769	1	54	354	9477065	2013	2117630	2117769	2117769	Nymphon tanypalpes Child, 1988	Nymphon tanypalpes Child, 1988	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon tanypalpes	Nymphon	tanypalpes	SPECIES	ACCEPTED	NE	21.0	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1983	4	11	1983-04-11	101	101	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2018-12-14T15:05:00.000+00:00	2024-07-02T12:37:03.288+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3148f5bbe-5209-428d-ae61-5a89dccf5934'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3148f5bbe-5209-428d-ae61-5a89dccf5934	Coral rubble.	urn:lsid:biocol.org:col:34871		Aldabra Atoll, Picard Island, fore-reef slope, in front of station	IZ	1317667243	http://n2t.net/ark:/65665/3148f5bbe-5209-428d-ae61-5a89dccf5934	USNM 233797	USNM	K-AL-39	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	-9.37	46.22	PARATYPE	B. Kensley	WGS84								Kensley/AL-039
