key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	gbifID	language	collectionCode	occurrenceID	type	higherClassification	networkKeys	individualCount	depth	depthAccuracy	stateProvince	waterBody	collectionKey	datasetName	identifiedBy	preparations	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	collectionID	sex	datasetID	scientificNameID	bibliographicCitation
893278565	87530d66-1254-4141-8a6f-0fc282037470	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2024-02-16T03:08:14.044+00:00	2024-02-16T03:08:23.964+00:00	319	{}	PRESERVED_SPECIMEN	PRESENT	2117385	1	54	354	9477065	6316	2117290	2117385	2117385	Anoplodactylus excelsus Nakamura & Child, 1983	Anoplodactylus excelsus Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus excelsus	Anoplodactylus	excelsus	SPECIES	ACCEPTED	NE	34.663333	138.76	ASIA	{}	-|Suruga Bay	1969	7	13	1969-07-13	194	194	PARATYPE	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2023-09-20T00:00:00.000+00:00	2024-02-16T03:08:23.964+00:00	https://db.kahaku.go.jp/webmuseum_en/detail?cls=col_a2_12&pkey=NSMT-Py%2C3%2C	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '34b97f9d-52cf-4d60-a929-603ec14363db'}]	[]	[]	[]	d08b12cb-dc48-4de3-b08a-47ea57591abe	True	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	34b97f9d-52cf-4d60-a929-603ec14363db	3	NSMT	Suruga Bay	893278565	en	Py	34b97f9d-52cf-4d60-a929-603ec14363db	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Phoxichilidiidae|Anoplodactylus|excelsus																				
1317907189	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:53.719+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117385	1	54	354	9477065	6316	2117290	2117385	2117385	Anoplodactylus excelsus Nakamura & Child, 1983	Anoplodactylus excelsus Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus excelsus	Anoplodactylus	excelsus	SPECIES	ACCEPTED	NE	34.6633	138.76	ASIA	{}	North Pacific Ocean, Japan, Shizuoka	1969	7	13	1969-07-13	194	194	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:38:53.719+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31f2a6f4d-53c0-4562-b54a-4bb5d8cefbfc'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/31f2a6f4d-53c0-4562-b54a-4bb5d8cefbfc	USNM 183825	USNM	Honshu Island, Suruga Bay	1317907189		IZ	http://n2t.net/ark:/65665/31f2a6f4d-53c0-4562-b54a-4bb5d8cefbfc		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	22.0	80.0	5.0	Shizuoka	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	13 JUL 1969	unknown, from legacy	Degrees Minutes Seconds	KT69-12-5	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6				
1319318137	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:25.277+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117385	1	54	354	9477065	6316	2117290	2117385	2117385	Anoplodactylus excelsus Nakamura & Child, 1983	Anoplodactylus excelsus Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus excelsus	Anoplodactylus	excelsus	SPECIES	ACCEPTED	NE	34.6633	138.76	ASIA	{}	North Pacific Ocean, Japan, Shizuoka	1969	7	13	1969-07-13	194	194	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:37:25.277+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35d9ac1b6-df72-4078-910e-add2d384bdd8'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/35d9ac1b6-df72-4078-910e-add2d384bdd8	USNM 183824	USNM	Honshu Island, Suruga Bay	1319318137		IZ	http://n2t.net/ark:/65665/35d9ac1b6-df72-4078-910e-add2d384bdd8		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	1.0	80.0	5.0	Shizuoka	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	13 JUL 1969	unknown, from legacy	Degrees Minutes Seconds	KT69-12-5	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE			
1322295680	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:50.467+00:00	395	{}	PRESERVED_SPECIMEN	PRESENT	2117385	1	54	354	9477065	6316	2117290	2117385	2117385	Anoplodactylus excelsus Nakamura & Child, 1983	Anoplodactylus excelsus Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus excelsus	Anoplodactylus	excelsus	SPECIES	ACCEPTED	NE	35.015	139.143	ASIA	{}	North Pacific Ocean, Japan, Shizuoka	1969	7	17	1969-07-17	198	198	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T15:14:00.000+00:00	2024-07-02T12:39:50.467+00:00		http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e1523c9b-e6ab-4cba-aa48-66f011167694'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	True	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/3e1523c9b-e6ab-4cba-aa48-66f011167694	USNM 183826	USNM	Honshu Island, Sagami Bay	1322295680		IZ	http://n2t.net/ark:/65665/3e1523c9b-e6ab-4cba-aa48-66f011167694		Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	2.0	113.0	0.0	Shizuoka	North Pacific Ocean	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Nakamura, K.; Child, C. A.	Alcohol (Ethanol)	urn:lsid:biocol.org:col:34871	17 JUL 1969	unknown, from legacy	Degrees Minutes Seconds	KT69-12-21	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE			
4055738876	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:09.419+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117385	1	54	354	9477065	6316	2117290	2117385	2117385	Anoplodactylus excelsus Nakamura & Child, 1983	Anoplodactylus excelsus Nakamura & Child, 1983	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus excelsus	Anoplodactylus	excelsus	SPECIES	ACCEPTED	NE	34.66	138.76	ASIA	{}		1969	7	13	1969-07-13	194	194	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'DEPTH_MIN_MAX_SWAPPED', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:09.419+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=1600	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1600'}]	[]	[]	[]		True	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1600	sm_id_1600	WoRMS Editorial Board	Pacific Ocean	4055738876		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1600			['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']		80.0	5.0														https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240407	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus excelsus</i> Nakamura & Child, 1983. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240407
