key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	fieldNumber	gbifID	collectionCode	occurrenceID	collectionID	continent	sex	dateIdentified	coordinatePrecision	coordinateUncertaintyInMeters	waterBody	otherCatalogNumbers	identifiedBy	eventID	acceptedNameUsage	http://unknown.org/taxonRankID	dynamicProperties	verbatimLocality	locationRemarks	taxonConceptID	http://unknown.org/species	nameAccordingTo	stateProvince	samplingProtocol	verbatimTaxonRank	locality	island	datasetName	scientificNameID	footprintWKT	eventRemarks	language	bibliographicCitation	higherGeography	preparations	institutionID	verbatimEventDate	locationID	occurrenceRemarks	higherClassification	typeStatus	datasetID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	taxonID	http://unknown.org/orders	type	references
731838242	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.611+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1938', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austrodecus;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Gordon, 1938', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|165326', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austrodecus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'breviceps', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24290', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austrodecus breviceps Gordon, 1938'}]}	PRESERVED_SPECIMEN	1.0	PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-66.640983	140.030616	85.5	0.5	{}	2010.0	1.0	26.0	2010-01-26T10:36/2010-01-26T10:38	26.0	26.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2014-03-18T17:09:09.000+00:00	2024-07-24T12:24:36.611+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2971'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Eléaume, Hémery & D'hont coll.	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2971	2009-2971	MNHN	REVOLTA I/REVO_043-REVO-043	731838242	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2971	10.15468/qgvvhd																																														
731838243	da6a07ed-9eee-460d-9448-910f542c1a7b	2cd829bb-b713-433d-99cf-64bef11e5b3e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	86c2834b-fcd6-418d-9b32-aca45110a0fe	2cd829bb-b713-433d-99cf-64bef11e5b3e	FR	EML	2024-07-24T12:23:52.237+00:00	2024-07-24T12:24:36.611+00:00	564	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/namePublishedInYear': '1938', 'http://rs.tdwg.org/dwc/terms/order': 'Pantopoda', 'http://rs.tdwg.org/dwc/terms/higherClassification': 'Austrodecus;Rhynchothoracidae;Pantopoda;Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificNameAuthorship': 'Gordon, 1938', 'http://rs.tdwg.org/dwc/terms/class': 'Pycnogonida', 'http://rs.tdwg.org/dwc/terms/identificationID': 'INVMAR|165327', 'http://rs.tdwg.org/dwc/terms/family': 'Rhynchothoracidae', 'http://rs.tdwg.org/dwc/terms/genus': 'Austrodecus', 'http://rs.tdwg.org/dwc/terms/specificEpithet': 'breviceps', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/taxonID': 'INVMAR|24290', 'http://rs.tdwg.org/dwc/terms/phylum': 'Arthropoda', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Austrodecus breviceps Gordon, 1938'}]}	PRESERVED_SPECIMEN	2.0	PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-66.669166	139.957433	48.0	1.0	{}	2010.0	1.0	24.0	2010-01-24T10:02/2010-01-24T10:03	24.0	24.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_INVALID', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_FUZZY']	2015-06-19T19:23:01.000+00:00	2024-07-24T12:24:36.611+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2972'}]	[]	[]	[]	6a6ac6c5-1b8a-48db-91a2-f8661274ff80	0641bf3b-29ad-42c9-b3c7-ffb5a76f6954	False	Eléaume, Hémery & D'hont coll.	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2972	2009-2972	MNHN	REVOLTA I/REVO_025-REVO-025	731838243	IU	http://coldb.mnhn.fr/catalognumber/mnhn/iu/2009-2972	10.15468/qgvvhd	ANTARCTICA																																													
1100788021	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:23.243+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-52.566	169.183			{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	3.0	1980-01-03	3.0	3.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:23.243+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '5d691a05-87f0-44e9-8eb1-ff321a95a1ad'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Lowry, J.K.|Terrill, P.C.	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	5d691a05-87f0-44e9-8eb1-ff321a95a1ad	P.78388	AM		1100788021	Invertebrates - Marine & Other	5d691a05-87f0-44e9-8eb1-ff321a95a1ad		OCEANIA	FEMALE	2008-01-01T00:00:00	0.001	10000.0	Southern Ocean	ecatalogue.irn:1265589|urn:catalog:AM:Invertebrates - Marine & Other:P.78388	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052696	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2016/10/20,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, caves east of Divers Point	ecatalogue.LocCollectionEventLocal: [CA-92] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, caves east of Divers Point (52° 34' S, 169° 11' E) 03/01/1980 - 03/01/1980;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938																													
1100764401	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:49.400+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-52.55	169.166			{}	1980.0	1.0	3.0	1980-01-03	3.0	3.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:49.400+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '83c20c0c-4c88-466d-b1fd-428b5ea99b61'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	83c20c0c-4c88-466d-b1fd-428b5ea99b61	P.44953	AM		1100764401	Invertebrates - Marine & Other	83c20c0c-4c88-466d-b1fd-428b5ea99b61		OCEANIA		2008-01-01T00:00:00	0.001	10000.0	Southern Ocean	ecatalogue.irn:1063770|urn:catalog:AM:Invertebrates - Marine & Other:P.44953	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052523	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28,verbatimUncertainty:1km-10km}	Campbell Island, Perseverance Harbour, east side of Vire Point	ecatalogue.LocCollectionEventLocal: [CA 95] Southern Ocean, New Zealand, Campbell Island, Perseverance Harbour, east side of Vire Point (52° 33' S, 169° 10' E) 03/01/1980 - 03/01/1980;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938																													
1100764469	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:36.867+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-52.533	169.2			{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	13.0	1980-01-13	13.0	13.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:36.867+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8873e8e1-a13a-4ca6-88f9-981aa6470bcd'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Terrill, C. Peter|Australian Museum|Crustacea Department	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	8873e8e1-a13a-4ca6-88f9-981aa6470bcd	P.44967	AM		1100764469	Invertebrates - Marine & Other	8873e8e1-a13a-4ca6-88f9-981aa6470bcd		OCEANIA	FEMALE	2008-01-01T00:00:00	0.001	10000.0	Southern Ocean	ecatalogue.irn:1063772|urn:catalog:AM:Invertebrates - Marine & Other:P.44967	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052315	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/7/4,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-west of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA 149] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-w... (52° 32' S, 169° 12' E) 13/01/1980 - 13/01/1980;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938																													
1100788164	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:00.983+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-52.533	169.2			{'level0': {'gid': 'NZL', 'name': 'New Zealand'}, 'level1': {'gid': 'NZL.13_1', 'name': 'Southern Islands'}, 'level2': {'gid': 'NZL.13.4_1', 'name': 'Campbell Islands'}}	1980.0	1.0	13.0	1980-01-13	13.0	13.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:00.983+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd354cb4c-a631-462b-8434-968c49b75b79'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Terrill, C. Peter|Australian Museum|Crustacea Department	WGS84	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	OCEANIA	d354cb4c-a631-462b-8434-968c49b75b79	P.78466	AM		1100788164	Invertebrates - Marine & Other	d354cb4c-a631-462b-8434-968c49b75b79		OCEANIA	FEMALE	2008-01-01T00:00:00	0.001	10000.0	Southern Ocean	ecatalogue.irn:1265791|urn:catalog:AM:Invertebrates - Marine & Other:P.78466	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1052566	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2016/10/20,verbatimUncertainty:1km-10km}	Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-west of Boulder Beach	ecatalogue.LocCollectionEventLocal: [CA-150] Southern Ocean, New Zealand, Campbell Island, Smoothwater Bay, cliffs on north-west side of first bay north-w... (52° 32' S, 169° 12' E) 13/01/1980 - 13/01/1980;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938																													
1100788177	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:05.000+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-54.49166	158.9625			{}	1978.0	1.0	30.0	1978-01-30	30.0	30.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:05.000+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '2788d2de-60ba-4564-a8be-6a21fbba3e18'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	2788d2de-60ba-4564-a8be-6a21fbba3e18	P.78476	AM		1100788177	Invertebrates - Marine & Other	2788d2de-60ba-4564-a8be-6a21fbba3e18		OCEANIA	MALE	2008-01-01T00:00:00	1e-05	5.0	Southern Ocean	ecatalogue.irn:1268715|urn:catalog:AM:Invertebrates - Marine & Other:P.78476	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1060112	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23}	Macquarie Island, Tottan Head, south end of Goat Bay	ecatalogue.LocCollectionEventLocal: [MA 376] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' 30 S, 158° 57' 45 E) 30/01/1978 - 30/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938	Tasmania	hand collected on SCUBA																											
1100787701	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:35.420+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-54.633	158.916			{}	1978.0	1.0	10.0	1978-01-10	10.0	10.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:35.420+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '73d85748-d755-410b-abf8-1aa200fa13d6'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Horning, S. Donald	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	73d85748-d755-410b-abf8-1aa200fa13d6	P.77965	AM		1100787701	Invertebrates - Marine & Other	73d85748-d755-410b-abf8-1aa200fa13d6		OCEANIA	MALE	2008-01-01T00:00:00	0.001		Southern Ocean	ecatalogue.irn:1253620|urn:catalog:AM:Invertebrates - Marine & Other:P.77965	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1059997	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23}	Macquarie Island, Green Gorge, reef in front of hut	ecatalogue.LocCollectionEventLocal: [MA 267] Southern Ocean, Australia, Tasmania, Macquarie Island, Green Gorge, reef in front of hut (54° 38' S, 158° 55' E) 10/01/1978 - 10/01/1978, Australian Museum Macquarie Island 1977-78 Expedition;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938	Tasmania																												
1100787613	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:19:38.870+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-54.49166	158.9625			{}	1978.0	1.0	30.0	1978-01-30	30.0	30.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:19:38.870+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '8a2178fd-1689-4353-b9f4-dfcdf805fe55'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Horning, S. Donald	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	8a2178fd-1689-4353-b9f4-dfcdf805fe55	P.77917	AM		1100787613	Invertebrates - Marine & Other	8a2178fd-1689-4353-b9f4-dfcdf805fe55		OCEANIA	MALE	2008-01-01T00:00:00	1e-05	5.0	Southern Ocean	ecatalogue.irn:1264618|urn:catalog:AM:Invertebrates - Marine & Other:P.77917	Krapp, Dr Franz - Zoologisches Forschungsinstitut und Museum Alexander Koenig	urn:australianmuseum.net.au:Events:1060090	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2011/11/23}	Macquarie Island, Tottan Head, south end of Goat Bay	ecatalogue.LocCollectionEventLocal: [MA 370] Southern Ocean, Australia, Tasmania, Macquarie Island, Tottan Head, south end of Goat Bay (54° 29' 30 S, 158° 57' 45 E) 30/01/1978 - 30/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938	Tasmania	hand collected on SCUBA																											
1100776384	dce8feb0-6c89-11de-8225-b8a03c50a862	770c30d2-c2a8-4bb2-8056-6167297cddae	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	19893c10-381e-4534-9bb8-6c37d03ad29e	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	AU	DWC_ARCHIVE	2024-07-02T04:20:52.620+00:00	2024-07-02T07:20:02.136+00:00	384	{}	PRESERVED_SPECIMEN		PRESENT	2117945	1	54	354	9477065	6314	2117918	2117945	2117945	Austrodecus breviceps Gordon, 1938	Austrodecus breviceps Gordon, 1938	Animalia	Arthropoda	Pantopoda	Austrodecidae	Austrodecus	Austrodecus breviceps	Austrodecus	breviceps	SPECIES	ACCEPTED	NE	-54.766	158.8			{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.9_1', 'name': 'Tasmania'}, 'level2': {'gid': 'AUS.9.22_1', 'name': 'Macquarie Island'}}	1978.0	1.0	15.0	1978-01-15	15.0	15.0	['CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']		2024-07-02T07:20:02.136+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'fdaa05ba-141e-4174-9dea-19496332d1d7'}]	[]	[]	[]	9cfe8cbf-35ff-4d93-b932-cb05d91b7922		False	Lowry, James Kenneth|Australian Museum|Invertebrates, Marine	WGS84	Pycnogonida	AU	[]	[]	OCEANIA	Australia	OCEANIA	fdaa05ba-141e-4174-9dea-19496332d1d7	P.63157	AM		1100776384	Invertebrates - Marine & Other	fdaa05ba-141e-4174-9dea-19496332d1d7		OCEANIA			0.001		Southern Ocean	ecatalogue.irn:1151625|urn:catalog:AM:Invertebrates - Marine & Other:P.63157	Clark, W	urn:australianmuseum.net.au:Events:1060038	Austrodecus breviceps Gordon, 1938	7000	{dcterms:type:PhysicalObject,dcterms:modified:2018/6/28}	Macquarie Island, Caroline Cove, off large rock on south-west side of cove	ecatalogue.LocCollectionEventLocal: [MA 300] Southern Ocean, Australia, Tasmania, Macquarie Island, Caroline Cove, off large rock on south-west side of cove (54° 46' S, 158° 48' E) 15/01/1978 - 15/01/1978, hand collected on SCUBA, Australian Museum Macquarie Island 1977-78 Expedition;	https://biodiversity.org.au/afd/taxa/c01a62f1-7e33-4d45-8128-043b4a98f170	Austrodecus breviceps	Gordon, 1938	Tasmania	hand collected on SCUBA																											
