key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	typeStatus	fieldNumber	references	datasetID	scientificNameID	bibliographicCitation
1322986247	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:56.947+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117322	1	54	354	9477065	6316	2117290	2117322	2117322	Anoplodactylus pharus Stock, 1975	Anoplodactylus pharus Stock, 1975	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pharus	Anoplodactylus	pharus	SPECIES	ACCEPTED	NE	27.5033	-79.82	318.0	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1982	6	25	1982-06-25	176	176	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T08:35:00.000+00:00	2024-07-02T12:38:56.947+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ffe5cc08-b55b-4f6e-b363-fa6d763becab'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	National Marine Fisheries Service	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3ffe5cc08-b55b-4f6e-b363-fa6d763becab	urn:lsid:biocol.org:col:34871	25 JUN 1982	unknown, from legacy	Off Fort Pierce	Degrees Minutes Seconds	IZ	1322986247	http://n2t.net/ark:/65665/3ffe5cc08-b55b-4f6e-b363-fa6d763becab	USNM 222007	USNM	376C	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1319322390	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:24.833+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117322	1	54	354	9477065	6316	2117290	2117322	2117322	Anoplodactylus pharus Stock, 1975	Anoplodactylus pharus Stock, 1975	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pharus	Anoplodactylus	pharus	SPECIES	ACCEPTED	NE	25.8167	-79.9917	256.0	0.0	Florida	{}	North Atlantic Ocean	North Atlantic Ocean, United States, Florida	1962	5	4	1962-05-04	124	124	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2023-04-06T13:32:00.000+00:00	2024-07-02T12:37:24.833+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/35dcb726b-7d5a-4a43-8862-b21bdee641ef'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	True	NMNH Extant Biology	University of Miami	Stock, Jan H., Zoological Museum Amsterdam	Alcohol (Ethanol); Slide	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/35dcb726b-7d5a-4a43-8862-b21bdee641ef	urn:lsid:biocol.org:col:34871		unknown, from legacy	Straits Of Florida, Miami, East of	Degrees Minutes Seconds	IZ	1319322390	http://n2t.net/ark:/65665/35dcb726b-7d5a-4a43-8862-b21bdee641ef	USNM 149230	USNM	4	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	HOLOTYPE	G4				
4055768480	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:03.491+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117322	1	54	354	9477065	6316	2117290	2117322	2117322	Anoplodactylus pharus Stock, 1975	Anoplodactylus pharus Stock, 1975	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pharus	Anoplodactylus	pharus	SPECIES	ACCEPTED	NE	25.82	-79.99	256.0			{}			1962	5	4	1962-05-04	124	124	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:03.491+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_749'}]	[]	[]	[]			True					WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_749				Florida Strait		WoRMS type localities	4055768480	WoRMS Editorial Board:WoRMS type localities:sm_id_749	sm_id_749	WoRMS Editorial Board				HOLOTYPE		http://www.marinespecies.org/aphia.php?p=specdetails&id=749	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239745	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Anoplodactylus pharus</i> Stock, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239745
1318014220	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:06.475+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117322	1	54	354	9477065	6316	2117290	2117322	2117322	Anoplodactylus pharus Stock, 1975	Anoplodactylus pharus Stock, 1975	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pharus	Anoplodactylus	pharus	SPECIES	ACCEPTED	NE	16.67	-82.86	517.5	151.5		{}	North Atlantic Ocean, Caribbean Sea	North Atlantic Ocean, Caribbean Sea	1960	3	11	1960-03-11	71	71	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-20T13:51:00.000+00:00	2024-07-02T12:37:06.475+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/323e76543-b540-42fd-aadf-c0ed3e612770'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	HN	[]	[]	LATIN_AMERICA	Honduras	NORTH_AMERICA	http://n2t.net/ark:/65665/323e76543-b540-42fd-aadf-c0ed3e612770	urn:lsid:biocol.org:col:34871	11 MAR 1960	unknown, from legacy	Off Honduras, SW Of Explorer Tablemount	Degrees Minutes Seconds	IZ	1318014220	http://n2t.net/ark:/65665/323e76543-b540-42fd-aadf-c0ed3e612770	USNM 154808	USNM	1C	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
1322974147	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:12.601+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	FEMALE	2117322	1	54	354	9477065	6316	2117290	2117322	2117322	Anoplodactylus pharus Stock, 1975	Anoplodactylus pharus Stock, 1975	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus pharus	Anoplodactylus	pharus	SPECIES	ACCEPTED	NE	24.47	-83.5	402.0	0.0	Florida	{}	North Atlantic Ocean, Gulf of Mexico	North Atlantic Ocean, Gulf of Mexico, United States, Florida	1956	6	15	1956-06-15	167	167	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-12-21T12:28:00.000+00:00	2024-07-02T12:38:12.601+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3ff5d9d5b-2b06-451f-aaa0-3583de0c69a2'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	U.S. Fish and Wildlife Service	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/3ff5d9d5b-2b06-451f-aaa0-3583de0c69a2	urn:lsid:biocol.org:col:34871	15 JUN 1956	unknown, from legacy	Florida Keys, West Of Dry Tortugas	Degrees Minutes Seconds	IZ	1322974147	http://n2t.net/ark:/65665/3ff5d9d5b-2b06-451f-aaa0-3583de0c69a2	USNM 154669	USNM	1539	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Phoxichilidiidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6						
