key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	recordedBy	identifiedBy	preparations	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	eventID	identifier	institutionID	locality	fieldNumber	collectionCode	gbifID	occurrenceID	verbatimDepth	catalogNumber	institutionCode	ownerInstitutionCode	parentEventID	collectionID	projectId	coordinateUncertaintyInMeters	depth	depthAccuracy	organismQuantity	organismQuantityType	scientificNameID	verbatimEventDate	footprintWKT	language	type	identificationRemarks	sex	lifeStage	dateIdentified	continent	stateProvince	modified	datasetName	recordNumber	associatedReferences	typeStatus	references	datasetID	bibliographicCitation
4851017313	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:58.969+00:00	69	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE	-63.742664	-55.2064123	{}	Weddell Sea	2022.0	1.0	29.0	2022-01-29	29.0	29.0	['COORDINATE_REPROJECTED', 'COUNTRY_DERIVED_FROM_COORDINATES']	2024-06-18T12:44:58.969+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '92d786b6-a8e5-49aa-995c-508e4e45df84'}]	[{'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003563_1.png'}, {'type': 'StillImage', 'format': 'image/png', 'identifier': 'https://gbif.ocean.ru/attachments/inv0003563_2.png'}]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False	RV Akademik Mstislav Keldysh	Dudnik, Zoya	EtOH 96%	Sigsbee Trawl	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE	RV Akademik Mstislav Keldysh_cruise_87_st.7337	92d786b6-a8e5-49aa-995c-508e4e45df84	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	Weddell Sea	7337	OBFc	4851017313	92d786b6-a8e5-49aa-995c-508e4e45df84	510.0 - 511.0 m	INV0003563	IORAS	IORAS	cruise 87	fd699988-ab5d-4737-9443-9085cea191d2																									
3386517515	1e7b6980-0842-4c4a-8b14-541b95d2ed3c	104e9c96-791b-4f14-978c-f581cb214912	['8534dd20-c368-4a1f-bdaf-e6b390710f89', '2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	27c24cba-13c5-47d1-96a1-16abd8f11437	fb10a11f-4417-41c8-be6a-13a5c8535122	GB	EML	2024-01-23T14:13:17.412+00:00	2024-01-26T10:52:25.155+00:00	97	{}	PRESERVED_SPECIMEN		PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE	-63.8366	-55.5772	{}		2019.0	3.0	14.0	2019-03-14	73.0	73.0	['COLLECTION_MATCH_NONE']	2024-01-26T10:52:25.155+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'PS118_0119_03'}]	[]	[]	[]	da671615-9a15-4844-9d5e-ef66382192fb		False		Jamie Maxwell	Whole animal in 96% ethanol	Agassiz trawl|https://epic.awi.de/id/eprint/48988/1/Expeditionsprogramm_PS118_Dorschel.pdf	WGS84	Pycnogonida	AQ	[]	[{'type': 'ORCID', 'value': 'https://orcid.org/0000-0001-5705-2811'}]	ANTARCTICA	Antarctica	EUROPE	PS118	PS118_0119_03	https://ror.org/01rhff309		PS118_12_10		3386517515	PS118_0119_03		PS118_0119_03	BAS				GOIPG/2019/4020	443.0	408.5	3.5	1.0	individuals	urn:lsid:marinespecies.org:taxname:266323	14/03/2019	LINESTRING (-55.586023 -63.83744, -55.56843 -63.83575)	en	PhysicalObject	large growth on 2nd tibia													
3326687321	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0		2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:05.352+00:00	360	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE			{}		2007.0	1.0	1.0	2007-01-01	1.0	1.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:55:05.352+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MCNB:MCNB-Art:MZB 2013-3691'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381		False		Cano-Sánchez, Esperanza|López González, Pablo José	animal sencer (alcohol etílic 70º)	draga BT		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		MCNB:MCNB-Art:MZB 2013-3691			ANT XXIII/8, campanya	MCNB-Art	3326687321	MCNB:MCNB-Art:MZB 2013-3691		MZB 2013-3691	MCNB						302.20000000000005	15.900000000000006						ca	Collection		FEMALE	Adult	2004-01-01T00:00:00	ANTARCTICA	Illes Shetland del Sud	2023-01-01T00:00:00.000+00:00	Museu de Ciències Naturals de Barcelona: MCNB-Art	Polarstern cruise XXIII/8, stn. 674-1	Cano-Sánchez, Esperanza; López González, Pablo José. New findings and a new species of the genus Ammothea (Pycnogonida, Ammotheidae), with an updated identification key to all Antarctic and sub-Antarctic species. Helgoland Marine Research, 2014, vol. 68, p. 155-168.				
3326687324	7a498826-f762-11e1-a439-00145eb45e9a	e8eada63-4a33-44aa-b2fd-4f71efb222a0		2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6	6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862	ES	EML	2024-05-28T13:54:27.401+00:00	2024-05-28T13:55:05.352+00:00	360	{}	PRESERVED_SPECIMEN	1.0	PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE			{}		2006.0	12.0	19.0	2006-12-19	353.0	353.0	['COORDINATE_INVALID', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-05-28T13:55:05.352+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'MCNB:MCNB-Art:MZB 2013-3690'}]	[]	[]	[]	e3d4dcc4-81e2-444c-8a5c-41d1044b5381		False		López González, Pablo José|Cano-Sánchez, Esperanza	animal sencer (alcohol etílic 70º)	draga BT		Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		MCNB:MCNB-Art:MZB 2013-3690			ANT XXIII/8, campanya	MCNB-Art	3326687324	MCNB:MCNB-Art:MZB 2013-3690		MZB 2013-3690	MCNB						148.55	2.75						ca	Collection		FEMALE	Adult	2004-01-01T00:00:00	ANTARCTICA	Elefant, illa	2023-01-01T00:00:00.000+00:00	Museu de Ciències Naturals de Barcelona: MCNB-Art	Polarsten cruise XXIII/8, stn. 605-1	Cano-Sánchez, Esperanza; López González, Pablo José. New findings and a new species of the genus Ammothea (Pycnogonida, Ammotheidae), with an updated identification key to all Antarctic and sub-Antarctic species. Helgoland Marine Research, 2014, vol. 68, p. 155-168.				
4055769192	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:10.727+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE	-62.77	-60.6	{}		1995.0	1.0	22.0	1995-01-22	22.0	22.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:10.727+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_651'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_651		Atlantic Ocean		WoRMS type localities	4055769192	WoRMS Editorial Board:WoRMS type localities:sm_id_651		sm_id_651	WoRMS Editorial Board						335.0				urn:lsid:marinespecies.org:taxname:266323											2008-12-15T09:51:22.000+00:00				HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=651	https://marineinfo.org/id/dataset/5184	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Ammothea bentartica</i> Munilla, 2001. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=266323
318004191	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.729+00:00	124	{}	OCCURRENCE		PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE	-62.6408	-60.4031	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.729+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39674'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004191			39674	BAS						173.0	0.0												ANTARCTICA									
318004192	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.728+00:00	124	{}	OCCURRENCE		PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE	-62.9613	-60.6333	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.728+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39675'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004192			39675	BAS						167.0	0.0												ANTARCTICA									
318004193	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.728+00:00	124	{}	OCCURRENCE		PRESENT	5166772	1	54	354	9477065	6313	2118547	5166772	5166772	Ammothea bentartica Munilla, 2001	Ammothea bentartica Munilla, 2001	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothea	Ammothea bentartica	Ammothea	bentartica	SPECIES	ACCEPTED	NE	-62.7633	-60.595	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']	2024-01-24T20:26:22.728+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:39676'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE						SOMBASE Pycnogonids	318004193			39676	BAS						335.0	0.0																					
