key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionID	verbatimEventDate	institutionCode	locationID	locality	gbifID	collectionCode	occurrenceID	higherClassification	collectionID	typeStatus	references	datasetID	scientificNameID	bibliographicCitation	rightsHolder	nomenclaturalCode
1318296175	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:12.538+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117917	1	54	354	9477065	6314	2117901	2117917	2117917	Pantopipetta auxiliata Stock, 1968	Pantopipetta auxiliata Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta auxiliata	Pantopipetta	auxiliata	SPECIES	ACCEPTED	NE	-9.37	46.22	20.0	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1987.0	4.0	13.0	1987-04-13	103.0	103.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-11-21T16:47:00.000+00:00	2024-07-02T12:37:12.538+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3305de4b9-0315-427c-a577-717e7d420038'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/3305de4b9-0315-427c-a577-717e7d420038	USNM 234357	urn:lsid:biocol.org:col:34871	13 APR 1987	USNM	K-AL-124	Aldabra Atoll, Picard Island, Reef Slope	1318296175	IZ	http://n2t.net/ark:/65665/3305de4b9-0315-427c-a577-717e7d420038	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
1318306312	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:12.189+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	MALE	2117917	1	54	354	9477065	6314	2117901	2117917	2117917	Pantopipetta auxiliata Stock, 1968	Pantopipetta auxiliata Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta auxiliata	Pantopipetta	auxiliata	SPECIES	ACCEPTED	NE	-9.37	46.22	20.0	0.0	AFRICA	{}	Indian Ocean	Indian Ocean, Seychelles	1987.0	4.0	13.0	1987-04-13	103.0	103.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2017-11-21T16:47:00.000+00:00	2024-07-02T12:37:12.189+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/330d2362a-e1a0-4ca9-9258-918b8d61bf30'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	B. Kensley	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	SC	[]	[]	AFRICA	Seychelles	NORTH_AMERICA	http://n2t.net/ark:/65665/330d2362a-e1a0-4ca9-9258-918b8d61bf30	USNM 233799	urn:lsid:biocol.org:col:34871	13 APR 1987	USNM	K-AL-124	Aldabra Atoll, Picard Island, Reef Slope Hollows	1318306312	IZ	http://n2t.net/ark:/65665/330d2362a-e1a0-4ca9-9258-918b8d61bf30	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Austrodecidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
4055736799	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:06:45.361+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT		2117917	1	54	354	9477065	6314	2117901	2117917	2117917	Pantopipetta auxiliata Stock, 1968	Pantopipetta auxiliata Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta auxiliata	Pantopipetta	auxiliata	SPECIES	ACCEPTED	NE	-9.18	32.03	68.5	0.5	AFRICA	{'level0': {'gid': 'ZMB', 'name': 'Zambia'}, 'level1': {'gid': 'ZMB.8_1', 'name': 'Northern'}, 'level2': {'gid': 'ZMB.8.12_2', 'name': 'Senga Hill'}}			1964.0	7.0	30.0	1964-07-30	212.0	212.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:06:45.361+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1265'}]	[]	[]	[]			True					WGS84	Pycnogonida	ZM	[]	[]	AFRICA	Zambia	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1265	sm_id_1265			WoRMS Editorial Board		Indian Ocean	4055736799	WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1265			HOLOTYPE	http://www.marinespecies.org/aphia.php?p=specdetails&id=1265	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:240387	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Pantopipetta auxiliata</i> Stock, 1968. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=240387		
2434364509	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:42.359+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1381/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1381_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1381/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN		PRESENT	FEMALE	2117917	1	54	354	9477065	6314	2117901	2117917	2117917	Pantopipetta auxiliata Stock, 1968	Pantopipetta auxiliata Stock, 1968	Animalia	Arthropoda	Pantopoda	Austrodecidae	Pantopipetta	Pantopipetta auxiliata	Pantopipetta	auxiliata	SPECIES	ACCEPTED	NE						{}									['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:42.359+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1381@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1381_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1381/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True				WholeOrganism (microscopic slide)		Pycnogonida		[]	[]			EUROPE	ZMA.PYC.P.1381@CRS	ZMA.PYC.P.1381	Naturalis Biodiversity Center					2434364509	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1381	Animalia		HOLOTYPE					Naturalis Biodiversity Center	ICZN
