key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	fieldNumber	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	sex
1322439663	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:08.286+00:00	395	{}	PRESERVED_SPECIMEN	10.0	PRESENT	4338446	1	54	354	9477065	3254684	2117433	4338446	4338446	Pallenopsis lateralia Child, 1995	Pallenopsis lateralia Child, 1995	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lateralia	Pallenopsis	lateralia	SPECIES	ACCEPTED	NE	-70.542	171.142	2421.0	0.0	{}	Antarctic Ocean	Antarctic Ocean, Antarctica	1968.0	2.0	13.0	1968-02-13	44.0	44.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-04-11T09:44:00.000+00:00	2024-07-02T12:38:08.286+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3e7b17ca5-5d43-48e0-9927-aede0b8e1097'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3e7b17ca5-5d43-48e0-9927-aede0b8e1097	urn:lsid:biocol.org:col:34871	13 FEB 1968	unknown, from legacy	Victoria Land	Degrees Minutes Seconds	USARP/EL/32/2129/USC	IZ	1322439663	http://n2t.net/ark:/65665/3e7b17ca5-5d43-48e0-9927-aede0b8e1097	USNM 234708	USNM	2129	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
1322987859	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:59.572+00:00	395	{}	PRESERVED_SPECIMEN	1.0	PRESENT	4338446	1	54	354	9477065	3254684	2117433	4338446	4338446	Pallenopsis lateralia Child, 1995	Pallenopsis lateralia Child, 1995	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lateralia	Pallenopsis	lateralia	SPECIES	ACCEPTED	NE	-70.542	171.142	2421.0	0.0	{}	Antarctic Ocean	Antarctic Ocean, Antarctica	1968.0	2.0	13.0	1968-02-13	44.0	44.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-04-11T09:44:00.000+00:00	2024-07-02T12:38:59.572+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3fff7e086-be8a-4fee-835b-213e430c2d0c'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=21056'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3fff7e086-be8a-4fee-835b-213e430c2d0c	urn:lsid:biocol.org:col:34871	13 FEB 1968	unknown, from legacy	Victoria Land	Degrees Minutes Seconds	USARP/EL/32/2129/USC	IZ	1322987859	http://n2t.net/ark:/65665/3fff7e086-be8a-4fee-835b-213e430c2d0c	USNM 234707	USNM	2129	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	MALE
1321804740	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:39:43.806+00:00	395	{}	PRESERVED_SPECIMEN	4.0	PRESENT	4338446	1	54	354	9477065	3254684	2117433	4338446	4338446	Pallenopsis lateralia Child, 1995	Pallenopsis lateralia Child, 1995	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lateralia	Pallenopsis	lateralia	SPECIES	ACCEPTED	NE	-70.917	171.992	2273.0	0.0	{}	Antarctic Ocean, Ross Sea	Antarctic Ocean, Ross Sea, Antarctica	1967.0	1.0	13.0	1967-01-13	13.0	13.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-03-12T10:06:00.000+00:00	2024-07-02T12:39:43.806+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/3cb95386d-0208-4970-aa39-e48508652e56'}]	[{'references': 'https://collections.nmnh.si.edu/media/?i=21057'}]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	University of Southern California	Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Alcohol (Ethanol)	WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	NORTH_AMERICA	http://n2t.net/ark:/65665/3cb95386d-0208-4970-aa39-e48508652e56	urn:lsid:biocol.org:col:34871	13 JAN 1967	unknown, from legacy	Victoria Land, Cape Adare	Degrees Minutes Seconds	USARP/EL/27/1867/USC	IZ	1321804740	http://n2t.net/ark:/65665/3cb95386d-0208-4970-aa39-e48508652e56	USNM 234706	USNM	1867	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Pallenopsidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6	
318008758	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.230+00:00	124	{}	OCCURRENCE		PRESENT	4338446	1	54	354	9477065	3254684	2117433	4338446	4338446	Pallenopsis lateralia Child, 1995	Pallenopsis lateralia Child, 1995	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lateralia	Pallenopsis	lateralia	SPECIES	ACCEPTED	NE	-70.9	171.9166	2273.0	0.0	{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.230+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24354'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318008758		24354	BAS				
318008759	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862		6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:23.229+00:00	124	{}	OCCURRENCE		PRESENT	4338446	1	54	354	9477065	3254684	2117433	4338446	4338446	Pallenopsis lateralia Child, 1995	Pallenopsis lateralia Child, 1995	Animalia	Arthropoda	Pantopoda	Pallenopsidae	Pallenopsis	Pallenopsis lateralia	Pallenopsis	lateralia	SPECIES	ACCEPTED	NE	-70.55	171.1166	2421.0	0.0	{}										['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:23.229+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:24355'}]	[]	[]	[]			False					WGS84	Pycnogonida	AQ	[]	[]	ANTARCTICA	Antarctica	EUROPE								SOMBASE Pycnogonids	318008759		24355	BAS				
