key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	vernacularName	institutionCode	locality	gbifID	language	collectionCode	occurrenceID	type	higherClassification	decimalLatitude	decimalLongitude	depth	depthAccuracy	typeStatus	geodeticDatum	networkKeys	references	datasetID	scientificNameID	bibliographicCitation
723290294	534abda8-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:14.400+00:00	2024-01-24T18:21:03.627+00:00	301	{}	PRESERVED_SPECIMEN	PRESENT	2117837	1	54	354	9477065	2013	2117630	2117837	2117837	Nymphon stocki Utinomi, 1955	Nymphon stocki Utinomi, 1955	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon stocki	Nymphon	stocki	SPECIES	ACCEPTED	NE	Ishikawa	{}	Pacific	Pacific|Japan|Ishikawa|N.of Noto Pen.	1930.0	7.0	28.0	1930-07-28	209.0	209.0	['INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2011-12-01T05:00:42.000+00:00	2024-01-24T18:21:03.627+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '163'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	False	Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	163	9023	ストックユメムシ	SMBL	N.of Noto Pen.	723290294	en	Art	9a647f26-f8b6-11e6-bd2c-70e2840fc270	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|stocki											
699149322	5318e238-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:34.707+00:00	2024-01-24T18:20:42.836+00:00	302	{}	PRESERVED_SPECIMEN	PRESENT	2117837	1	54	354	9477065	2013	2117630	2117837	2117837	Nymphon stocki Utinomi, 1955	Nymphon stocki Utinomi, 1955	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon stocki	Nymphon	stocki	SPECIES	ACCEPTED	NE		{}	Pacific	Pacific|Japan|S. of Goto Is.(St. 435)	1929.0	7.0	18.0	1929-07-18	199.0	199.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2013-04-17T17:25:56.000+00:00	2024-01-24T18:20:42.836+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '127'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	True	Pycnogonida	JP	[]	[]	ASIA	Japan	ASIA	127	157	ストックユメムシ	SMBL	S. of Goto Is.(St. 435)	699149322	en	Type	96039c0a-f8b6-11e6-8ac1-70e2840fc270	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|stocki	32.17006	128.777022	324.0	0.0	HOLOTYPE	WGS84					
4055770271	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.835+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117837	1	54	354	9477065	2013	2117630	2117837	2117837	Nymphon stocki Utinomi, 1955	Nymphon stocki Utinomi, 1955	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon stocki	Nymphon	stocki	SPECIES	ACCEPTED	NE		{}			1929.0	7.0	18.0	1929-07-18	199.0	199.0	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:12:19.835+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_2077'}]	[]	[]	[]		True	Pycnogonida	JP	[]	[]	ASIA	Japan	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_2077	sm_id_2077		WoRMS Editorial Board	East China Sea	4055770271		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_2077			32.17	128.78	324.0		HOLOTYPE	WGS84	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	http://www.marinespecies.org/aphia.php?p=specdetails&id=2077	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:173513	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon stocki</i> Utinomi, 1955. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=173513
318009232	7c20aae4-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	6004680a-f762-11e1-a439-00145eb45e9a	94458240-4e38-11db-985b-b8a03c50a862	GB	DIGIR	2023-01-08T06:01:46.113+00:00	2024-01-24T20:26:22.908+00:00	124	{}	OCCURRENCE	PRESENT	2117837	1	54	354	9477065	2013	2117630	2117837	2117837	Nymphon stocki Utinomi, 1955	Nymphon stocki Utinomi, 1955	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon stocki	Nymphon	stocki	SPECIES	ACCEPTED	NE		{}									['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'BASIS_OF_RECORD_INVALID']		2024-01-24T20:26:22.908+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'urn:catalog:BAS:SOMBASE Pycnogonids:37124'}]	[]	[]	[]		False	Pycnogonida	FK	[]	[]	LATIN_AMERICA	Falkland Islands (Malvinas)	EUROPE		37124		BAS		318009232		SOMBASE Pycnogonids				-53.2833	-54.9	2970.0	10.0		WGS84					
