key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	elevation	continent	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	isInCluster	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	verbatimScientificName	namePublishedIn	locality	gbifID	occurrenceID	http://unknown.org/verbatimLabel	taxonID	combinationYear	canonicalName	recordedBy	coordinateUncertaintyInMeters	distanceFromCentroidInMeters	datasetID	eventID	http://unknown.org/language	originalNameUsage	county	associatedReferences	identificationVerificationStatus	nameAccordingTo	associatedSequences	catalogNumber	taxonConceptID	occurrenceRemarks
4012366513	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:53.755+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	12198645	1	54	354	9477065	4338615	2118315	12198645	12198645	Ascorhynchus iguanarum Sabroux, 2022	Ascorhynchus iguanarum Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus iguanarum	Ascorhynchus	iguanarum	SPECIES	ACCEPTED	NE	14.668333	-60.851665	14.0	NORTH_AMERICA	{}	2016.0	9.0	18.0	2016-09-18	262.0	262.0	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:53.755+00:00	https://treatment.plazi.org/id/03A95E063E3BFF98FDB6068F0048BD2B#3B68E54D3E3BFF95FF17040F033DB9DE	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E3BFF98FDB6068F0048BD2B.mc.3B68E54D3E3BFF95FF17040F033DB9DE'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E3BFF98FDB6068F0048BD2B.mc.3B68E54D3E3BFF95FF17040F033DB9DE	Sabroux & Hassanin & Corbari	Ascorhynchus iguanarum	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	Le Robert	4012366513	03A95E063E3BFF98FDB6068F0048BD2B.mc.3B68E54D3E3BFF95FF17040F033DB9DE	Paratype MARTINIQUE • juv.; E of Le Robert; 14 ° 40.1 ʹ N, 60 ° 51.1 ʹ W; depth 14 m; 18 Sep. 2016; st. AB 191; MNHN-IU- 2016 - 1190 / MK 411077	03A95E063E3BFF98FDB6068F0048BD2B.taxon	2022	Ascorhynchus iguanarum															
4012366760	c70e23de-1f95-46fb-899b-9754b6145d52	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-19T16:27:31.836+00:00	2024-07-19T16:28:54.483+00:00	84	{}	MATERIAL_CITATION	1.0	PRESENT	12198645	1	54	354	9477065	4338615	2118315	12198645	12198645	Ascorhynchus iguanarum Sabroux, 2022	Ascorhynchus iguanarum Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus iguanarum	Ascorhynchus	iguanarum	SPECIES	ACCEPTED	NE	14.72	-60.843334	23.0	NORTH_AMERICA	{}	2016.0	9.0	25.0	2016-09-25	269.0	269.0	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-19T16:28:54.483+00:00	https://treatment.plazi.org/id/03A95E063E3BFF98FDB6068F0048BD2B#3B68E54D3E3BFF95FF1707B7033ABAA7	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03A95E063E3BFF98FDB6068F0048BD2B.mc.3B68E54D3E3BFF95FF1707B7033ABAA7'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE	spec. nov.	03A95E063E3BFF98FDB6068F0048BD2B.mc.3B68E54D3E3BFF95FF1707B7033ABAA7	Sabroux & Hassanin & Corbari	Ascorhynchus iguanarum	Sabroux, Romain, Hassanin, Alexandre, Corbari, Laure (2022): Sea spiders (Arthropoda: Pycnogonida) collected during the Madibenthos Expedition from Martinique shallow waters. European Journal of Taxonomy 851 (1): 1-141, DOI: 10.5852/ejt.2022.851.1999, URL: http://dx.doi.org/10.5852/ejt.2022.851.1999	MARTINIQUE	4012366760	03A95E063E3BFF98FDB6068F0048BD2B.mc.3B68E54D3E3BFF95FF1707B7033ABAA7	Holotype MARTINIQUE • subadult; Le Robert; 14 ° 43.2 ʹ N, 60 ° 50.6 ʹ W; depth 23 m; 25 Sep. 2016; st. AB 405; MNHN-IU- 2016 - 1047 / MK 411035.	03A95E063E3BFF98FDB6068F0048BD2B.taxon	2022	Ascorhynchus iguanarum	Le Robert														
4547698005	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	e44d0fd7-0edf-477f-aa82-50a81836ab46	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	FR	DWC_ARCHIVE	2024-03-21T10:09:14.312+00:00	2024-03-21T10:14:27.091+00:00	57	{}	HUMAN_OBSERVATION		PRESENT	12198645	1	54	354	9477065	4338615	2118315	12198645	12198645	Ascorhynchus iguanarum Sabroux, 2022	Ascorhynchus iguanarum Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus iguanarum	Ascorhynchus	iguanarum	SPECIES	ACCEPTED	NE	14.65485	-61.01929		NORTH_AMERICA	{'level0': {'gid': 'MTQ', 'name': 'Martinique'}, 'level1': {'gid': 'MTQ.1_1', 'name': 'Fort-de-France'}, 'level2': {'gid': 'MTQ.1.3_1', 'name': 'Saint-Joseph'}}								['COUNTRY_MISMATCH', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-03-21T10:14:27.091+00:00		http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '6d772aba-1334-4141-b5c8-eba76bb07255'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		6d772aba-1334-4141-b5c8-eba76bb07255					4547698005	6d772aba-1334-4141-b5c8-eba76bb07255		1021616				26983.0	275.37364700437337	EB6380B5-80AF-5935-E053-0514A8C08744	6d772aba-1334-4141-b5c8-eba76bb07255	fr | en	Ascorhynchus iguanarum Sabroux, Hassanin & Corbari, 2022	Martinique	TaxREF	Probable	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				
4152787331	d8cd16ba-bb74-4420-821e-083f2bac17c2	ada9d123-ddb4-467d-8891-806ea8d94230	17a83780-3060-4851-9d6f-029d5fcb81c9	fbca90e3-8aed-48b1-84e3-369afbd000ce	GB	EML	2024-07-20T12:06:08.628+00:00	2024-07-20T12:50:08.267+00:00	175	{}	PRESERVED_SPECIMEN		PRESENT	12198645	1	54	354	9477065	4338615	2118315	12198645	12198645	Ascorhynchus iguanarum Sabroux, 2022	Ascorhynchus iguanarum Sabroux, 2022	Animalia	Arthropoda	Pantopoda	Ascorhynchidae	Ascorhynchus	Ascorhynchus iguanarum	Ascorhynchus	iguanarum	SPECIES	ACCEPTED	NE	14.72	-60.84		NORTH_AMERICA	{}								['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED', 'TAXON_MATCH_TAXON_ID_IGNORED']	2024-07-20T12:50:08.267+00:00	https://www.ebi.ac.uk/ena/browser/view/OP985855	http://creativecommons.org/licenses/by/4.0/legalcode	True	[{'identifier': 'OP985855'}]	[]	[]	[]	False	WGS84	Pycnogonida	MQ	[]	[]	LATIN_AMERICA	Martinique	EUROPE		OP985855					4152787331	OP985855		ASV:5022f2fabcc5140a532c20dbfce4bd79														https://www.ebi.ac.uk/ena/browser/api/embl/OP985855	MNHN-IU-2016-1047	https://www.ebi.ac.uk/ena/browser/view/Taxon:3039350	UNVERIFIED: Ascorhynchus iguanarum voucher MNHN-IU-2016-1047 mitochondrion sequence, sequence.
