key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	isInCluster	recordedBy	identifiedBy	samplingProtocol	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	recordNumber	identifier	catalogNumber	locality	gbifID	occurrenceRemarks	occurrenceID	georeferenceSources	verbatimDepth	networkKeys	depth	depthAccuracy	typeStatus	modified	references	datasetID	scientificNameID	institutionCode	collectionCode	bibliographicCitation
1275071207	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:04.538+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118117	1	54	354	9477065	2011	2118112	2118117	2118117	Callipallene africana Arnaud & Child, 1988	Callipallene africana Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene africana	Callipallene	africana	SPECIES	ACCEPTED	NE	-32.476667	28.98	{}	1979.0	6.0	24.0	1979-06-24T00:00	175.0	175.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:04.538+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071207'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM226	urn:catalog:IZIKO:SAM-A-10226	SAM-A-10226	32°28,6'S 28°58,8'E	1275071207	Male 1 damaged Holotype	urn:catalog:IZIKO:SAM-A-10226	Catalogue	710-775 m											
1275071221	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.232+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118117	1	54	354	9477065	2011	2118112	2118117	2118117	Callipallene africana Arnaud & Child, 1988	Callipallene africana Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene africana	Callipallene	africana	SPECIES	ACCEPTED	NE	-31.988333	29.375	{}	1979.0	6.0	27.0	1979-06-27T00:00	178.0	178.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.232+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071221'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 250	urn:catalog:IZIKO:SAM-A-10227	SAM-A-10227	31°59,3'S 29°22,5'E	1275071221	F Paratype	urn:catalog:IZIKO:SAM-A-10227	Catalogue	150-200 m											
1275071231	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.227+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118117	1	54	354	9477065	2011	2118112	2118117	2118117	Callipallene africana Arnaud & Child, 1988	Callipallene africana Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene africana	Callipallene	africana	SPECIES	ACCEPTED	NE	-32.476667	28.98	{}	1979.0	6.0	24.0	1979-06-24T00:00	175.0	175.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.227+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071231'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 226	urn:catalog:IZIKO:SAM-A-10217	SAM-A-10217	32°28,6'S 28°58,8'E	1275071231	Male no legs Paratype	urn:catalog:IZIKO:SAM-A-10217	Catalogue	710-775 m											
1275071217	379156c8-c268-4537-aea4-83d94cc785f5	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	5a18cf7d-c259-47a4-a3ab-5c3a4024bd2e	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	ZA	EML	2023-01-07T13:47:43.557+00:00	2024-01-24T17:25:01.234+00:00	111	{}	PRESERVED_SPECIMEN	1.0	PRESENT	2118117	1	54	354	9477065	2011	2118112	2118117	2118117	Callipallene africana Arnaud & Child, 1988	Callipallene africana Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene africana	Callipallene	africana	SPECIES	ACCEPTED	NE	-33.076667	28.113333	{}	1978.0	5.0	26.0	1978-05-26T00:00	146.0	146.0	['COORDINATE_ROUNDED', 'GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-01-24T17:25:01.234+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '1275071217'}]	[]	[]	[]	False	R/V Meiring Naude	F.Arnaud & CA.Child	Heavy Dredge	WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	AFRICA	SM 163	urn:catalog:IZIKO:SAM-A-10228	SAM-A-10228	33°04,6'S 28°06,8'E	1275071217	Male	urn:catalog:IZIKO:SAM-A-10228	Catalogue	0-90 m											
4055770189	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:12:19.124+00:00	81	{}	PRESERVED_SPECIMEN		PRESENT	2118117	1	54	354	9477065	2011	2118112	2118117	2118117	Callipallene africana Arnaud & Child, 1988	Callipallene africana Arnaud & Child, 1988	Animalia	Arthropoda	Pantopoda	Callipallenidae	Callipallene	Callipallene africana	Callipallene	africana	SPECIES	ACCEPTED	NE	-32.47	28.97	{}							['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2024-07-02T17:12:19.124+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_865'}]	[]	[]	[]	False				WGS84	Pycnogonida	ZA	[]	[]	AFRICA	South Africa	EUROPE		WoRMS Editorial Board:WoRMS type localities:sm_id_865	sm_id_865	Indian Ocean	4055770189		WoRMS Editorial Board:WoRMS type localities:sm_id_865			['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	742.5	32.5	HOLOTYPE	2007-06-20T15:52:33.000+00:00	http://www.marinespecies.org/aphia.php?p=specdetails&id=865	https://marineinfo.org/id/dataset/5184	urn:lsid:marinespecies.org:taxname:239736	WoRMS Editorial Board	WoRMS type localities	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Callipallene africana</i> Arnaud & Child, 1988. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239736
