key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	gadm	waterBody	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	recordedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	gbifID	occurrenceRemarks	collectionCode	occurrenceID	higherClassification
1099353745	f2ec825d-145a-42fd-9bfe-a411a557bc47	6ba9a8cc-513a-4a51-bf93-6f5de8040a96	4346b227-ca68-4d54-8a77-909148492e0b	4c415e40-1e21-11de-9e40-a0d6ecebb8bf	SE	EML	2023-03-17T11:58:30.504+00:00	2024-01-25T02:24:17.530+00:00	282	{}	PRESERVED_SPECIMEN	3	PRESENT	2118197	1	54	354	9477065	6313	2118169	2118197	2118197	Ammothella paradisiaca Loman, 1923	Ammothella paradisiaca Loman, 1923	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella paradisiaca	Ammothella	paradisiaca	SPECIES	ACCEPTED	NE	-33.05	-71.6	SOUTH_AMERICA	{'level0': {'gid': 'CHL', 'name': 'Chile'}, 'level1': {'gid': 'CHL.16_1', 'name': 'Valparaíso'}, 'level2': {'gid': 'CHL.16.7_1', 'name': 'Valparaíso'}, 'level3': {'gid': 'CHL.16.7.6_1', 'name': 'Valparaíso'}}	South Pacific Ocean	1852	2	27	1852-02-27	58	58	SYNTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_MATCH_FUZZY', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2014-02-20T10:01:13.000+00:00	2024-01-25T02:24:17.530+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'NRM:EVType:853'}]	[]	[]	[]	5ed4ae5a-4638-4c61-8af1-b476f64bc0a2	False	Utl. Pantopoda:122	Kinberg	specimen	WGS84	Pycnogonida	CL	[]	[]	LATIN_AMERICA	Chile	EUROPE	NRM:EVType:853	Type-853	NRM	Valparaiso	1099353745	Valid name Ammothella paradisiaca Photo	EVtype	NRM:EVType:853	Pantopoda
