key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	continent	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	catalogNumber	institutionCode	locality	gbifID	language	collectionCode	occurrenceID	type	higherClassification	networkKeys	decimalLatitude	decimalLongitude	references	datasetID	geodeticDatum	scientificNameID	bibliographicCitation
699149365	5318e238-18f5-11e2-98fb-00145eb45e9a	4fd82480-ea1c-11da-8db4-b8a03c50a862	82d6992a-b20b-4e74-b6ac-6b971b2c485d	4fd82480-ea1c-11da-8db4-b8a03c50a862	JP	EML	2023-10-14T04:19:34.707+00:00	2024-01-24T18:20:43.643+00:00	302	{}	PRESERVED_SPECIMEN	PRESENT	2117754	1	54	354	9477065	2013	2117630	2117754	2117754	Nymphon chaetochir Utinomi, 1971	Nymphon chaetochir Utinomi, 1971	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon chaetochir	Nymphon	chaetochir	SPECIES	ACCEPTED	NE	1052.5	57.5	OCEANIA	{}	Pacific	Pacific|New Zealand|North of Chatham Is., 44.44.0'S, 175.42.0'E, 995-1110 m deep	1968	7	16	1968-07-16	198	198	HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2013-04-17T17:33:28.000+00:00	2024-01-24T18:20:43.643+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': '170'}]	[]	[]	[]	ade773d3-c637-4fd1-be56-c1ebecb4908f	True	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	ASIA	170	234	SMBL	North of Chatham Is., 44.44.0'S, 175.42.0'E, 995-1110 m deep	699149365	en	Type	960a7e44-f8b6-11e6-ae67-70e2840fc270	text	Animalia|Arthropoda|Pycnogonida|Pantopoda|Nymphonidae|Nymphon|chaetochir								
4055741336	2f7c33b3-ea7a-40ac-a3b7-bace96f978f7	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	f9df6cff-21d4-4d4b-8da4-eda454f5a086	2089ce96-4fb5-4a20-999c-3ccf45a27a4d	BE	EML	2024-07-02T17:06:09.698+00:00	2024-07-02T17:07:39.328+00:00	81	{}	PRESERVED_SPECIMEN	PRESENT	2117754	1	54	354	9477065	2013	2117630	2117754	2117754	Nymphon chaetochir Utinomi, 1971	Nymphon chaetochir Utinomi, 1971	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon chaetochir	Nymphon	chaetochir	SPECIES	ACCEPTED	NE	1052.5	57.5		{}			1968	7	16	1968-07-16	198	198	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_NONE']	2007-06-20T15:52:33.000+00:00	2024-07-02T17:07:39.328+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'WoRMS Editorial Board:WoRMS type localities:sm_id_1961'}]	[]	[]	[]		True	Pycnogonida	NZ	[]	[]	OCEANIA	New Zealand	EUROPE	WoRMS Editorial Board:WoRMS type localities:sm_id_1961	sm_id_1961	WoRMS Editorial Board	Pacific Ocean	4055741336		WoRMS type localities	WoRMS Editorial Board:WoRMS type localities:sm_id_1961			['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	-44.73	175.7	http://www.marinespecies.org/aphia.php?p=specdetails&id=1961	https://marineinfo.org/id/dataset/5184	WGS84	urn:lsid:marinespecies.org:taxname:239742	Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2024). Pycnobase: World Pycnogonida Database. <i>Nymphon chaetochir</i> Utinomi, 1971. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=239742
