key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	continent	stateProvince	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	recordedBy	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	georeferenceRemarks	locality	verbatimCoordinateSystem	county	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	higherClassification	collectionID
1317639304	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:02.401+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	FEMALE	5720497	1	54	354	9477065	6313	2118396	2118462	2118462	Ammothea simplissima Hilton, 1939	Achelia simplissima (Hilton, 1939)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Achelia	Achelia simplissima	Ammothea	simplissima	SPECIES	SYNONYM	NE	38.25	-122.95	NORTH_AMERICA	California	{'level0': {'gid': 'USA', 'name': 'United States'}, 'level1': {'gid': 'USA.5_1', 'name': 'California'}, 'level2': {'gid': 'USA.5.21_1', 'name': 'Marin'}}	North Pacific Ocean	North Pacific Ocean, United States, California, Marin County	1934	12	20	1934-12-20	354	354	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2013-01-11T15:38:00.000+00:00	2024-07-02T12:37:02.401+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31351557e-f97e-448f-8bbd-5579cc2efaa6'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	O. Hartman	Hilton, W. A.	Alcohol (Ethanol)	WGS84	Pycnogonida	US	[]	[]	NORTH_AMERICA	United States of America	NORTH_AMERICA	http://n2t.net/ark:/65665/31351557e-f97e-448f-8bbd-5579cc2efaa6	urn:lsid:biocol.org:col:34871	20 DEC 1934	Getty Thesaurus of Geographic Names, May 2002	approximate	Dillon Beach	Degrees Minutes Seconds	Marin County	IZ	1317639304	http://n2t.net/ark:/65665/31351557e-f97e-448f-8bbd-5579cc2efaa6	USNM 81523	USNM	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
