key	datasetKey	publishingOrgKey	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	stateProvince	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	lastInterpreted	references	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	recordedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	nomenclaturalStatus	identifier	combinationAuthors	locality	gbifID	occurrenceID	taxonID	verbatimScientificName	institutionCode	namePublishedIn	http://unknown.org/verbatimLabel	combinationYear	canonicalName	continent	countryCode	gbifRegion	country
4853548320	b9acd017-c3c4-4b64-b9b6-9d9518b91eba	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-24T01:36:35.028+00:00	2024-07-24T01:36:45.810+00:00	13	{}	MATERIAL_CITATION	3	PRESENT	MALE	11169947	1	54	354	9477065	6316	2117290	11169947	11169947	Anoplodactylus ricardoi Lucena & Christoffersen, 2018	Anoplodactylus ricardoi Lucena & Christoffersen, 2018	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus ricardoi	Anoplodactylus	ricardoi	SPECIES	ACCEPTED	NE	Rio Grande do Norte	{}	2014.0	7.0	14.0	2014-07-14	195.0	195.0	PARATYPE	['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2024-07-24T01:36:45.810+00:00	https://treatment.plazi.org/id/03C4812FFFA13A7AFCE65910E53FDFA0#3B053A64FFA13A7CFB205970E52ADBD3	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA13A7CFB205970E52ADBD3'}]	[]	[]	[]	1da24e96-9665-4824-9c64-2a93b0c01a7c	False	de Pipa & L. M. Falkenberg	Pycnogonida	[]	[]	EUROPE	spec. nov.	03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA13A7CFB205970E52ADBD3	Lucena & Christoffersen	Rio Grande do Norte	4853548320	03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA13A7CFB205970E52ADBD3	03C4812FFFA13A7AFCE65910E53FDFA0.taxon	Anoplodactylus ricardoi	UFPB	Lucena, Rudá Amorim, Christoffersen, Martin Lindsey (2018): Anoplodactylus (Pycnogonida: Phoxichilidiidae) from Brazil, new records and two new species. Turkish Journal of Zoology 42 (4): 372-388, DOI: 10.3906/zoo-1712-1, URL: http://dx.doi.org/10.3906/zoo-1712-1	Paratypes – (UFPB. PYC – 134) 2 ♂♂ and 1 ♀, same collection data as holotype	2018	Anoplodactylus ricardoi				
4853548333	b9acd017-c3c4-4b64-b9b6-9d9518b91eba	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-24T01:36:35.028+00:00	2024-07-24T01:36:45.847+00:00	13	{}	MATERIAL_CITATION	1	PRESENT	MALE	11169947	1	54	354	9477065	6316	2117290	11169947	11169947	Anoplodactylus ricardoi Lucena & Christoffersen, 2018	Anoplodactylus ricardoi Lucena & Christoffersen, 2018	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus ricardoi	Anoplodactylus	ricardoi	SPECIES	ACCEPTED	NE	Rio Grande do Norte	{}	2014.0	7.0	14.0	2014-07-14	195.0	195.0	HOLOTYPE	['TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT', 'INSTITUTION_MATCH_NONE']	2024-07-24T01:36:45.847+00:00	https://treatment.plazi.org/id/03C4812FFFA13A7AFCE65910E53FDFA0#3B053A64FFA13A7CFBC25930E2ACDB94	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA13A7CFBC25930E2ACDB94'}]	[]	[]	[]		False	de Pipa & L. M. Falkenberg	Pycnogonida	[]	[]	EUROPE	spec. nov.	03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA13A7CFBC25930E2ACDB94	Lucena & Christoffersen	Rio Grande do Norte	4853548333	03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA13A7CFBC25930E2ACDB94	03C4812FFFA13A7AFCE65910E53FDFA0.taxon	Anoplodactylus ricardoi	UFPB, R	Lucena, Rudá Amorim, Christoffersen, Martin Lindsey (2018): Anoplodactylus (Pycnogonida: Phoxichilidiidae) from Brazil, new records and two new species. Turkish Journal of Zoology 42 (4): 372-388, DOI: 10.3906/zoo-1712-1, URL: http://dx.doi.org/10.3906/zoo-1712-1	Rio Grande do Norte: Holotype – (UFPB. PYC – 245) 1 ♂, Praia de Pipa, intertidal, 14 Jul 2014, coll. R. A. Lucena and L. M. Falkenberg	2018	Anoplodactylus ricardoi				
4853548314	b9acd017-c3c4-4b64-b9b6-9d9518b91eba	7ce8aef0-9e92-11dc-8738-b8a03c50a862	7ce8aef1-9e92-11dc-8740-b8a03c50a999	7ce8aef0-9e92-11dc-8738-b8a03c50a862	CH	DWC_ARCHIVE	2024-07-24T01:36:35.028+00:00	2024-07-24T01:36:45.793+00:00	13	{}	MATERIAL_CITATION	1	PRESENT		11169947	1	54	354	9477065	6316	2117290	11169947	11169947	Anoplodactylus ricardoi Lucena & Christoffersen, 2018	Anoplodactylus ricardoi Lucena & Christoffersen, 2018	Animalia	Arthropoda	Pantopoda	Phoxichilidiidae	Anoplodactylus	Anoplodactylus ricardoi	Anoplodactylus	ricardoi	SPECIES	ACCEPTED	NE	Rio Grande do Norte	{}							HOLOTYPE	['CONTINENT_DERIVED_FROM_COUNTRY', 'TAXON_MATCH_TAXON_ID_IGNORED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-24T01:36:45.793+00:00	https://treatment.plazi.org/id/03C4812FFFA13A7AFCE65910E53FDFA0#3B053A64FFA73A7AFF4358D1E6EEDB14	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA73A7AFF4358D1E6EEDB14'}]	[]	[]	[]		False	de Pipa	Pycnogonida	[]	[]	EUROPE	spec. nov.	03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA73A7AFF4358D1E6EEDB14	Lucena & Christoffersen	Praia de Pipa	4853548314	03C4812FFFA13A7AFCE65910E53FDFA0.mc.3B053A64FFA73A7AFF4358D1E6EEDB14	03C4812FFFA13A7AFCE65910E53FDFA0.taxon	Anoplodactylus ricardoi		Lucena, Rudá Amorim, Christoffersen, Martin Lindsey (2018): Anoplodactylus (Pycnogonida: Phoxichilidiidae) from Brazil, new records and two new species. Turkish Journal of Zoology 42 (4): 372-388, DOI: 10.3906/zoo-1712-1, URL: http://dx.doi.org/10.3906/zoo-1712-1	Type locality: Praia de Pipa, Rio Grande do Norte, Brazil	2018	Anoplodactylus ricardoi	SOUTH_AMERICA	BR	LATIN_AMERICA	Brazil
