key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	depth	depthAccuracy	gadm	year	month	day	eventDate	startDayOfYear	endDayOfYear	issues	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	isInCluster	otherCatalogNumbers	identifiedBy	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	institutionCode	dynamicProperties	locality	fieldNumber	gbifID	collectionCode	occurrenceID	higherClassification	sex	decimalLatitude	decimalLongitude	waterBody	higherGeography	modified	collectionKey	datasetName	preparations	geodeticDatum	countryCode	gbifRegion	country	institutionID	verbatimEventDate	georeferenceProtocol	verbatimCoordinateSystem	locationID	collectionID
1056669298	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:14.614+00:00	391	{}	PRESERVED_SPECIMEN	319	PRESENT	2117733	1	54	354	9477065	2013	2117630	2117733	2117733	Nymphon prolatum Fage, 1942	Nymphon prolatum Fage, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon prolatum	Nymphon	prolatum	SPECIES	ACCEPTED	NE	174.0	9.0	{}	1972	7	18	1972-07-18	200	200	['DEPTH_MIN_MAX_SWAPPED', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:14.614+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666958'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:3666958	Dr Roger Bamber	Pycnogonida	[]	[]	EUROPE	3666958	1998.2310-2319	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""011093782"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304711000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Nymphon prolatum Fage, 1942"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056669298"", ""gbifIssue"": [""DEPTH_MIN_MAX_SWAPPED""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Northwestern African coasts, Cape  Verde Slope, 28%55.04'N, 12%16'W to 28%55.12'N, 12%15.09'W,  183-165m.	Station 7969	1056669298	ZOO	2b46d6e9-ebcc-4b32-83e9-1b01327e2b6b	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Nymphonoidea; Nymphonidae																			
1057400752	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:14.614+00:00	391	{}	PRESERVED_SPECIMEN	8	PRESENT	2117733	1	54	354	9477065	2013	2117630	2117733	2117733	Nymphon prolatum Fage, 1942	Nymphon prolatum Fage, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon prolatum	Nymphon	prolatum	SPECIES	ACCEPTED	NE	809.5	24.5	{}	1972	7	19	1972-07-19	201	201	['MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:14.614+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666961'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:3666961	Dr Roger Bamber	Pycnogonida	[]	[]	EUROPE	3666961	1998.2320-2327	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""010984736"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304711000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Nymphon prolatum Fage, 1942"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1057400752"", ""gbifIssue"": null, ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Northwestern African coasts, Cape  Verde Slope, 26%23.64'N,14%51.10'W to 26%25.52'N,14%50.16'W,  785-834m.	Station 7975	1057400752	ZOO	c0912cbf-132e-4584-b395-345aa3db0ee2	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Nymphonoidea; Nymphonidae																			
1056994264	7e380070-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655', '99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	60277b56-f762-11e1-a439-00145eb45e9a	19456090-b49a-11d8-abeb-b8a03c50a862	GB	DWC_ARCHIVE	2024-07-23T03:26:56.939+00:00	2024-07-23T06:19:06.678+00:00	391	{}	PRESERVED_SPECIMEN	8	PRESENT	2117733	1	54	354	9477065	2013	2117630	2117733	2117733	Nymphon prolatum Fage, 1942	Nymphon prolatum Fage, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon prolatum	Nymphon	prolatum	SPECIES	ACCEPTED	NE	180.0	3.0	{}	1972	7	22	1972-07-22	204	204	['DEPTH_MIN_MAX_SWAPPED', 'MODIFIED_DATE_INVALID', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']	2024-07-23T06:19:06.678+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': '3666964'}]	[]	[]	[]	1d808a7c-1f9e-4379-9616-edb749ecf10e	False	NHMUK:ecatalogue:3666964	Dr Roger Bamber	Pycnogonida	[]	[]	EUROPE	3666964	1998.2328-2335	NHMUK	"{""associatedMediaCount"": null, ""barcode"": ""010984737"", ""catalogueDescription"": null, ""chondriteAchondrite"": null, ""chronostratigraphy"": null, ""clutchSize"": null, ""collectionKind"": null, ""collectionName"": null, ""commodity"": null, ""created"": 1180304711000, ""currentScientificName"": null, ""dateRegistered"": null, ""depositType"": null, ""determinationFiledAs"": ""Yes"", ""determinationNames"": ""Nymphon prolatum Fage, 1942"", ""determinationTypes"": null, ""donorName"": ""Dr Roger Bamber"", ""expedition"": null, ""exsiccata"": null, ""exsiccataNumber"": null, ""extractionMethod"": null, ""gbifID"": ""1056994264"", ""gbifIssue"": [""DEPTH_MIN_MAX_SWAPPED""], ""identificationAsRegistered"": null, ""identificationDescription"": null, ""identificationOther"": null, ""identificationVariety"": null, ""kindOfCollection"": ""wet"", ""kindOfObject"": null, ""lithostratigraphy"": null, ""meteoriteClass"": null, ""meteoriteGroup"": null, ""meteoriteType"": null, ""mine"": null, ""mineralComplex"": null, ""observedWeight"": null, ""occurrence"": null, ""partType"": null, ""petrologySubtype"": null, ""petrologyType"": null, ""plantDescription"": null, ""populationCode"": null, ""preparationType"": null, ""preservative"": ""IMS"", ""project"": null, ""recovery"": null, ""recoveryDate"": null, ""recoveryWeight"": null, ""registeredWeightUnit"": null, ""registrationCode"": ""INEA"", ""resuspendedIn"": null, ""setMark"": null, ""subDepartment"": ""LS Minor phyla"", ""subfamily"": null, ""suborder"": null, ""superfamily"": null, ""texture"": null, ""totalVolume"": null, ""vessel"": null}"	Northwestern African coasts, Cape  Verde Slope, 25%18.3'N,16%00.55'W to 25%19.25'N,16%00.78'W,  183-177m.	Station 7986	1056994264	ZOO	e449c75d-da3c-4fd4-acb9-a27894d5c409	Animalia; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Eupantopodida; Nymphonoidea; Nymphonidae																			
1320541554	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:59.436+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	2117733	1	54	354	9477065	2013	2117630	2117733	2117733	Nymphon prolatum Fage, 1942	Nymphon prolatum Fage, 1942	Animalia	Arthropoda	Pantopoda	Nymphonidae	Nymphon	Nymphon prolatum	Nymphon	prolatum	SPECIES	ACCEPTED	NE	140.0	3.0	{}	1972	7	20	1972-07-20	202	202	['GEODETIC_DATUM_ASSUMED_WGS84', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2024-07-02T12:37:59.436+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/393b45dff-c8fc-4598-bb6d-28c5b80bf39c'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	False		Child, C. Allan, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)	Pycnogonida	[]	[]	NORTH_AMERICA	http://n2t.net/ark:/65665/393b45dff-c8fc-4598-bb6d-28c5b80bf39c	USNM 151212	USNM		Off Spanish Sahara		1320541554	IZ	http://n2t.net/ark:/65665/393b45dff-c8fc-4598-bb6d-28c5b80bf39c	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Nymphonidae	MALE	26.2494	-14.7275	North Atlantic Ocean	North Atlantic Ocean	2014-10-20T13:37:00.000+00:00	0174f5b3-da29-4967-b8dc-ce75ed53e35d	NMNH Extant Biology	Alcohol (Ethanol)	WGS84	EH	AFRICA	Western Sahara	urn:lsid:biocol.org:col:34871	20 JUL 1972	unknown, from legacy	Degrees Minutes Seconds	7977	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6
