key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	individualCount	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	decimalLatitude	decimalLongitude	depth	depthAccuracy	gadm	waterBody	higherGeography	year	month	day	eventDate	startDayOfYear	endDayOfYear	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	identifiedBy	preparations	geodeticDatum	class	countryCode	recordedByIDs	identifiedByIDs	gbifRegion	country	publishedByGbifRegion	identifier	institutionID	verbatimEventDate	georeferenceProtocol	locality	verbatimCoordinateSystem	collectionCode	gbifID	occurrenceID	catalogNumber	institutionCode	locationID	higherClassification	collectionID	recordedBy	samplingProtocol	eventID	fieldNumber	verbatimDepth	ownerInstitutionCode	parentEventID
1317875943	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:17.399+00:00	395	{}	PRESERVED_SPECIMEN	4	PRESENT	MALE	2118499	1	54	354	9477065	6313	2118169	11318478	11318478	Cilunculus gracilis Nakamura & Child, 1991	Ammothella gracilis (Nakamura & Child, 1991)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella gracilis	Cilunculus	gracilis	SPECIES	SYNONYM	NE	38.9767	142.945	1435.0	5.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1984	7	11	1984-07-11	193	193	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:22:00.000+00:00	2024-07-02T12:37:17.399+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/31dca7bcd-dbb3-4b54-9387-116ee888cc6b'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/31dca7bcd-dbb3-4b54-9387-116ee888cc6b	urn:lsid:biocol.org:col:34871	11 JUL 1984	unknown, from legacy	Honshu Island, Sanriku-Oki, E Of Otsuchi	Degrees Minutes Seconds	IZ	1317875943	http://n2t.net/ark:/65665/31dca7bcd-dbb3-4b54-9387-116ee888cc6b	USNM 234471	USNM	KT84-9, SR8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
1318354359	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:37:18.585+00:00	395	{}	PRESERVED_SPECIMEN	1	PRESENT	MALE	2118499	1	54	354	9477065	6313	2118169	11318478	11318478	Cilunculus gracilis Nakamura & Child, 1991	Ammothella gracilis (Nakamura & Child, 1991)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella gracilis	Cilunculus	gracilis	SPECIES	SYNONYM	NE	38.9767	142.945	1435.0	5.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1984	7	11	1984-07-11	193	193	HOLOTYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:22:00.000+00:00	2024-07-02T12:37:18.585+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/332f3c20a-1c1f-48fd-8cf4-7ec0fd30641e'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/332f3c20a-1c1f-48fd-8cf4-7ec0fd30641e	urn:lsid:biocol.org:col:34871	11 JUL 1984	unknown, from legacy	Honshu Island, Sanriku-Oki, E Of Otsuchi	Degrees Minutes Seconds	IZ	1318354359	http://n2t.net/ark:/65665/332f3c20a-1c1f-48fd-8cf4-7ec0fd30641e	USNM 234470	USNM	KT84-9, SR8	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
1318546573	821cc27a-e3bb-4bc5-ac34-89ada245069d	bc092ff0-02e4-11dc-991f-b8a03c50a862	['99d66b6c-9087-452f-a9d4-f15f2c2d0e7e']	b2ff19b5-d74f-40d2-82f1-ec5db01e8e31	bc092ff0-02e4-11dc-991f-b8a03c50a862	US	EML	2024-07-02T10:46:41.039+00:00	2024-07-02T12:38:58.584+00:00	395	{}	PRESERVED_SPECIMEN	9	PRESENT		2118499	1	54	354	9477065	6313	2118169	11318478	11318478	Cilunculus gracilis Nakamura & Child, 1991	Ammothella gracilis (Nakamura & Child, 1991)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella gracilis	Cilunculus	gracilis	SPECIES	SYNONYM	NE	39.2067	142.312	718.0	18.0	{}	North Pacific Ocean	North Pacific Ocean, Japan	1984	7	10	1984-07-10	192	192	PARATYPE	['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_INVALID', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']	2014-10-21T10:22:00.000+00:00	2024-07-02T12:38:58.584+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'http://n2t.net/ark:/65665/33b724f44-cd7e-4364-88b3-be01decc3b0f'}]	[]	[]	[]	586ee56e-b0fe-4dff-b7f9-aeb104f3308a	0174f5b3-da29-4967-b8dc-ce75ed53e35d	False	NMNH Extant Biology	Bowman, Thomas E., Smithsonian Institution, National Museum of Natural History	Alcohol (Ethanol)	WGS84	Pycnogonida	JP	[]	[]	ASIA	Japan	NORTH_AMERICA	http://n2t.net/ark:/65665/33b724f44-cd7e-4364-88b3-be01decc3b0f	urn:lsid:biocol.org:col:34871	10 JUL 1984	unknown, from legacy	Honshu Island, Sanriku-Oki, E Of Otsuchi	Degrees Minutes Seconds	IZ	1318546573	http://n2t.net/ark:/65665/33b724f44-cd7e-4364-88b3-be01decc3b0f	USNM 234472	USNM	KT84-9, SR5	Animalia, Arthropoda, Chelicerata, Pycnogonida, Pantopoda, Ammotheidae	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6							
4399691203	97169dfa-325b-4c1e-af91-3ef023f8a498	9abe4949-29aa-450e-b767-b2788f66e04d	['2b7c7b4f-4d4f-40d3-94de-c28b6fa054a6']	da87027f-12b5-442f-b132-0f6f25acfd53	9abe4949-29aa-450e-b767-b2788f66e04d	RU	EML	2024-06-18T12:44:43.404+00:00	2024-06-18T12:44:59.195+00:00	69	{}	PRESERVED_SPECIMEN	1	PRESENT		2118499	1	54	354	9477065	6313	2118169	11318478	11318478	Cilunculus gracilis Nakamura & Child, 1991	Ammothella gracilis (Nakamura & Child, 1991)	Animalia	Arthropoda	Pantopoda	Ammotheidae	Ammothella	Ammothella gracilis	Cilunculus	gracilis	SPECIES	SYNONYM	NE	39.9785996	-142.3266474			{}	Pacific Ocean		1972	6	22	1972-06-22	174	174		['COORDINATE_ROUNDED', 'COORDINATE_REPROJECTED']		2024-06-18T12:44:59.195+00:00	http://creativecommons.org/licenses/by-nc/4.0/legalcode	False	[{'identifier': '176946f6-f289-4e01-bbe5-2886d2f7d991'}]	[]	[]	[]	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86	fd699988-ab5d-4737-9443-9085cea191d2	False		Turpaeva, Elena	EtOH 75%	WGS84	Pycnogonida		[]	[]			EUROPE	176946f6-f289-4e01-bbe5-2886d2f7d991	51e76603-9190-4d7e-9fa4-1ea3b4d4ff86			West Pacific		OBFc	4399691203	176946f6-f289-4e01-bbe5-2886d2f7d991	INV0001756	IORAS			fd699988-ab5d-4737-9443-9085cea191d2	RV Vityaz	Sigsbee Trawl	RV Vityaz_cruise 52_st.6669	6669	425.0 m	IORAS	cruise 52
