key	datasetKey	publishingOrgKey	networkKeys	installationKey	hostingOrganizationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	extensions	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	scientificName	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	gadm	typeStatus	issues	modified	lastInterpreted	license	isSequenced	identifiers	media	facts	relations	institutionKey	collectionKey	isInCluster	datasetName	otherCatalogNumbers	preparations	class	recordedByIDs	identifiedByIDs	publishedByGbifRegion	identifier	catalogNumber	acceptedNameUsage	institutionID	institutionCode	eventRemarks	gbifID	collectionCode	occurrenceID	sex	rightsHolder	nomenclaturalCode	higherClassification
2012925721	58fc397b-eee4-4138-8a5f-50f9dfb00216	2e7df380-8356-4533-bcb3-5459e23c794e	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	7b21b165-f4b0-4be4-b7dd-c2cbfc9c28a3	2e7df380-8356-4533-bcb3-5459e23c794e	DK	DWC_ARCHIVE	2024-07-21T09:59:22.110+00:00	2024-07-21T10:14:05.240+00:00	275	{'http://rs.tdwg.org/dwc/terms/Identification': [{'http://rs.tdwg.org/dwc/terms/typeStatus': 'type', 'http://rs.tdwg.org/dwc/terms/identificationVerificationStatus': '1', 'http://rs.tdwg.org/dwc/terms/identificationID': '21539e3a-a742-b011-7851-83124e66211c', 'http://rs.tdwg.org/dwc/terms/scientificName': 'Propallene crinipes Stock, 1968'}]}	PRESERVED_SPECIMEN	PRESENT	2118049	1	54	354	9477065	2011	2118047	2118049	2118049	Propallene crinipes Stock, 1968	Propallene crinipes Stock, 1968	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene crinipes	Propallene	crinipes	SPECIES	ACCEPTED	NE	{}	TYPE	[]	2013-06-18T00:00:00.000+00:00	2024-07-21T10:14:05.240+00:00	http://creativecommons.org/licenses/by/4.0/legalcode	False	[{'identifier': 'd39d45ea-517d-47ff-9940-1b73baa21cf7'}]	[]	[]	[]	68fcaba0-61fe-4e78-a460-4f37654d025d	e4cac6b7-41e4-404d-b9b2-ea507703f671	True	Natural History Museum Denmark Invertebrate Zoology	PYC-000019	various	Pycnogonida	[]	[]	EUROPE	d39d45ea-517d-47ff-9940-1b73baa21cf7	NHMD110623	Propallene crinipes	http://grbio.org/cool/mci8-ehqk	NHMD	TS Mar. 2022: This 'station' is what Martin Stein called SINGLETON305. I just changed to name to something more descriptive.	2012925721	IV	d39d45ea-517d-47ff-9940-1b73baa21cf7				
2434399967	b4aad9c3-518b-4550-82de-c70a7ead1b64	396d5f30-dea9-11db-8ab4-b8a03c50a862	['17abcf75-2f1e-46dd-bf75-a5b21dd02655']	65eb93af-41b8-4917-a5fc-cfe2a45aa4bf	396d5f30-dea9-11db-8ab4-b8a03c50a862	NL	DWC_ARCHIVE	2024-07-23T00:32:26.361+00:00	2024-07-23T00:33:27.288+00:00	393	{'http://rs.tdwg.org/ac/terms/Multimedia': [{'http://rs.tdwg.org/ac/terms/accessURI': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1404/format/large', 'http://ns.adobe.com/xap/1.0/rights/Owner': 'Naturalis Biodiversity Center', 'http://rs.tdwg.org/ac/terms/caption': 'ZMA.PYC.P.1404_0', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/elements/1.1/type': 'StillImage', 'http://rs.tdwg.org/ac/terms/variant': 'ac:GoodQuality', 'http://purl.org/dc/terms/identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1404/format/large', 'http://purl.org/dc/terms/rights': 'CC0 1.0'}]}	PRESERVED_SPECIMEN	PRESENT	2118049	1	54	354	9477065	2011	2118047	2118049	2118049	Propallene crinipes Stock, 1968	Propallene crinipes Stock, 1968	Animalia	Arthropoda	Pantopoda	Callipallenidae	Propallene	Propallene crinipes	Propallene	crinipes	SPECIES	ACCEPTED	NE	{}	PARATYPE	['COLLECTION_MATCH_NONE', 'INSTITUTION_MATCH_FUZZY']	2020-04-03T00:00:00.000+00:00	2024-07-23T00:33:27.288+00:00	http://creativecommons.org/publicdomain/zero/1.0/legalcode	False	[{'identifier': 'ZMA.PYC.P.1404@CRS'}]	[{'type': 'StillImage', 'format': 'image/jpeg', 'description': 'ZMA.PYC.P.1404_0', 'license': 'http://creativecommons.org/publicdomain/zero/1.0/', 'rightsHolder': 'Naturalis Biodiversity Center', 'identifier': 'https://medialib.naturalis.nl/file/id/ZMA.PYC.P.1404/format/large'}]	[]	[]	0e919a55-08d3-4bd2-aec1-200858fafd92		True			WholeOrganism (microscopic slide)	Pycnogonida	[]	[]	EUROPE	ZMA.PYC.P.1404@CRS	ZMA.PYC.P.1404		Naturalis Biodiversity Center			2434399967	Chelicerata and Myriapoda	https://data.biodiversitydata.nl/naturalis/specimen/ZMA.PYC.P.1404	MALE	Naturalis Biodiversity Center	ICZN	Animalia
